ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00147_MGE-BGE_r_1_s_100.fas	BGE00147-NC not in BOLD	None	BLAST	family	95	282		BGE00147-NC_cns	None	0
0	0	data/BGE00147_MGE-BGE_r_1_s_100.fas	None	Erebidae	BLAST	family	492	870	Erebidae,Geometridae	BHNHM097-24_cns	Euclidia munita	0
1	3	data/BGE00147_MGE-BGE_r_1_s_100.fas	None	Erebidae	BLAST	family	447	1230	Noctuidae,Nolidae,Erebidae	BHNHM103-24_cns	Exophyla rectangularis	0
0	12	data/BGE00147_MGE-BGE_r_1_s_100.fas	None	Erebidae	BLAST	family	270	1044	Noctuidae,Erebidae	BHNHM111-24_cns	Ocneria terebinthi	0
0	0	data/BGE00147_MGE-BGE_r_1_s_100.fas	None	Erebidae	BLAST	family	392	663	Noctuidae,Erebidae,Geometridae	BHNHM114-24_cns	Pericyma albidentaria	0
1	3	data/BGE00147_MGE-BGE_r_1_s_100.fas	None	Erebidae	BLAST	family	636	1236	Erebidae	BHNHM118-24_cns	Schrankia balneorum	1
2	12	data/BGE00147_MGE-BGE_r_1_s_100.fas	None	Erebidae	BLAST	family	359	1194	Noctuidae	BHNHM119-24_cns	Zekelita antiqualis	0
34	49	data/BGE00147_MGE-BGE_r_1_s_100.fas	None	Noctuidae	BLAST	family	380	870	Bibionidae,Drosophilidae,Gelechiidae,Noctuidae,Nymphalidae,Geometridae	BHNHM127-24_cns	Actebia fugax	0
None	0	data/BGE00147_MGE-BGE_r_1_s_100.fas	Local BLAST failed for sequence ''	Noctuidae	BLAST	family	None	0		BHNHM130-24_cns	Aegle agatha	0
None	0	data/BGE00147_MGE-BGE_r_1_s_100.fas	Local BLAST failed for sequence ''	Noctuidae	BLAST	family	None	0		BHNHM138-24_cns	Aegle semicana	0
7	8	data/BGE00147_MGE-BGE_r_1_s_100.fas	None	Noctuidae	BLAST	family	656	1530	Noctuidae	BHNHM144-24_cns	Agrochola mansueta	0
