ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
28	89	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	656	1542	Gelechiidae,Pyralidae,Geometridae,Drepanidae	BGSNL1359-24_r_1_s_50	Myrlaea albistrigata	0	BGSNL1359-24
43	93	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	656	1539	Yponomeutidae,Papilionidae,Pyralidae,Crambidae,Thyrididae	BGSNL1359-24_r_1_s_100	Myrlaea albistrigata	0	BGSNL1359-24
7	17	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	656	1542	Pyralidae,Crambidae	BGSNL1359-24_r_1.3_s_50	Myrlaea albistrigata	0	BGSNL1359-24
15	26	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	656	1539	Pyralidae,Crambidae	BGSNL1359-24_r_1.3_s_100	Myrlaea albistrigata	0	BGSNL1359-24
10	10	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	657	1419	Nymphalidae,Crambidae,Geometridae	BGSNL1359-24_r_1.5_s_50	Myrlaea albistrigata	0	BGSNL1359-24
2	2	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	657	1404	Pyralidae,Crambidae	BGSNL1359-24_r_1.5_s_100	Myrlaea albistrigata	0	BGSNL1359-24
9	44	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	656	1542	Pyralidae	BGSNL1372-24_r_1_s_50	Pempeliopteryx cirtensis	0	BGSNL1372-24
62	96	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	650	1536	Pyralidae	BGSNL1372-24_r_1_s_100	Pempeliopteryx cirtensis	0	BGSNL1372-24
1	4	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	654	1539	Pyralidae	BGSNL1372-24_r_1.3_s_50	Pempeliopteryx cirtensis	0	BGSNL1372-24
12	23	data/BGE00307_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Pyralidae	BLAST	family	651	1536	Pyralidae	BGSNL1372-24_r_1.3_s_100	Pempeliopteryx cirtensis	0	BGSNL1372-24
