ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
11	35	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	657	1530	Tortricidae	BGSNL804-24_r_1_s_50	Commophila aeneana	0	BGSNL804-24
21	41	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	657	1530	Tortricidae	BGSNL804-24_r_1_s_100	Commophila aeneana	0	BGSNL804-24
10	21	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	657	1530	Tortricidae	BGSNL804-24_r_1.3_s_50	Commophila aeneana	0	BGSNL804-24
19	35	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	630	1503	Tortricidae	BGSNL804-24_r_1.3_s_100	Commophila aeneana	0	BGSNL804-24
7	18	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	657	1530	Tortricidae	BGSNL804-24_r_1.5_s_50	Commophila aeneana	0	BGSNL804-24
11	14	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	630	1452	Tortricidae	BGSNL804-24_r_1.5_s_100	Commophila aeneana	0	BGSNL804-24
19	40	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	638	1446	Tortricidae	BGSNL832-24_r_1_s_50	Dichrorampha gemellana	0	BGSNL832-24
1	23	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	435	1224	Tortricidae	BGSNL832-24_r_1_s_100	Dichrorampha gemellana	0	BGSNL832-24
1	22	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	551	1329	Oecophoridae,Zygaenidae,Noctuidae,Nymphalidae,Pyralidae	BGSNL832-24_r_1.3_s_50	Dichrorampha gemellana	0	BGSNL832-24
0	16	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	260	873	Argyresthiidae,Tortricidae	BGSNL832-24_r_1.3_s_100	Dichrorampha gemellana	0	BGSNL832-24
0	3	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	381	1176	Yponomeutidae,Tortricidae,Pyralidae,Crambidae	BGSNL832-24_r_1.5_s_50	Dichrorampha gemellana	0	BGSNL832-24
3	3	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	362	651	Reduviidae	BGSNL832-24_r_1.5_s_100	Dichrorampha gemellana	0	BGSNL832-24
3	10	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	BGE00299-NC not in BOLD	None	BLAST	family	235	945		BGE00299-NC_r_1_s_50	None	0	BGE00299-NC
0	0	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	BGE00299-NC not in BOLD	None	BLAST	family	165	693		BGE00299-NC_r_1_s_100	None	0	BGE00299-NC
0	12	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	BGE00299-NC not in BOLD	None	BLAST	family	69	228		BGE00299-NC_r_1.3_s_50	None	0	BGE00299-NC
0	0	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	BGE00299-NC not in BOLD	None	BLAST	family	69	144		BGE00299-NC_r_1.3_s_100	None	0	BGE00299-NC
0	0	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	BGE00299-NC not in BOLD	None	BLAST	family	69	174		BGE00299-NC_r_1.5_s_50	None	0	BGE00299-NC
0	0	data/BGE00299_MGE-BGE_r1_1.3_1.5_s50_100.fasta	BGE00299-NC not in BOLD	None	BLAST	family	69	144		BGE00299-NC_r_1.5_s_100	None	0	BGE00299-NC
