ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
19	20	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Psilidae	BLAST	family	657	1533	Syrphidae,Psilidae,Muscidae,Fanniidae,Anthomyiidae	BGENL1240-24_r_1_s_50	Chamaepsila pallida	0	BGENL1240-24
24	25	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Psilidae	BLAST	family	657	1533	Psilidae,Muscidae,Fanniidae,Anthomyiidae	BGENL1240-24_r_1_s_100	Chamaepsila pallida	0	BGENL1240-24
20	21	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Psilidae	BLAST	family	657	1533	Syrphidae,Psilidae,Drosophilidae,Muscidae,Fanniidae,Anthomyiidae	BGENL1240-24_r_1.3_s_50	Chamaepsila pallida	0	BGENL1240-24
21	22	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Psilidae	BLAST	family	657	1533	Syrphidae,Psilidae,Drosophilidae,Muscidae,Anthomyiidae	BGENL1240-24_r_1.3_s_100	Chamaepsila pallida	0	BGENL1240-24
11	12	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Psilidae	BLAST	family	657	1533	Psilidae,Drosophilidae,Sphaeroceridae,Muscidae,Fanniidae,Anthomyiidae	BGENL1240-24_r_1.5_s_50	Chamaepsila pallida	0	BGENL1240-24
13	14	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Psilidae	BLAST	family	657	1533	Psilidae,Drosophilidae,Sphaeroceridae,Muscidae,Fanniidae,Anthomyiidae	BGENL1240-24_r_1.5_s_100	Chamaepsila pallida	0	BGENL1240-24
53	73	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Sarcophagidae	BLAST	family	545	1323	Nitidulidae,Curculionidae,Dermestidae,Bostrichidae,Psychodidae,Vespidae,Tetracampidae	BGENL1260-24_r_1_s_50	Agria mamillata	0	BGENL1260-24
75	99	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Sarcophagidae	BLAST	family	535	1212	Nitidulidae,Curculionidae,Dermestidae,Bostrichidae,Psychodidae,Vespidae,Tetracampidae	BGENL1260-24_r_1_s_100	Agria mamillata	0	BGENL1260-24
24	26	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Sarcophagidae	BLAST	family	364	681	Nitidulidae,Curculionidae,Dermestidae,Bostrichidae,Psychodidae,Vespidae,Tetracampidae	BGENL1260-24_r_1.3_s_50	Agria mamillata	0	BGENL1260-24
24	26	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Sarcophagidae	BLAST	family	361	582	Nitidulidae,Curculionidae,Dermestidae,Bostrichidae,Psychodidae,Vespidae,Tetracampidae	BGENL1260-24_r_1.3_s_100	Agria mamillata	0	BGENL1260-24
6	7	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Sarcophagidae	BLAST	family	122	375	Saturniidae	BGENL1260-24_r_1.5_s_50	Agria mamillata	0	BGENL1260-24
7	8	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Sarcophagidae	BLAST	family	121	174	Carabidae,Noctuidae	BGENL1260-24_r_1.5_s_100	Agria mamillata	0	BGENL1260-24
9	9	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1527	Drosophilidae	BGENL1275-24_r_1_s_50	Anapausis soluta	0	BGENL1275-24
8	8	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1527	Drosophilidae	BGENL1275-24_r_1_s_100	Anapausis soluta	0	BGENL1275-24
1	1	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1527	Drosophilidae	BGENL1275-24_r_1.3_s_50	Anapausis soluta	0	BGENL1275-24
1	1	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1527	Drosophilidae	BGENL1275-24_r_1.3_s_100	Anapausis soluta	0	BGENL1275-24
0	0	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1500	Drosophilidae	BGENL1275-24_r_1.5_s_50	Anapausis soluta	0	BGENL1275-24
0	0	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1500	Drosophilidae	BGENL1275-24_r_1.5_s_100	Anapausis soluta	0	BGENL1275-24
11	26	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1527	Drosophilidae	BGENL1276-24_r_1_s_50	Anapausis soluta	0	BGENL1276-24
1	12	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1527	Hybotidae,Drosophilidae,Piophilidae,Muscidae	BGENL1276-24_r_1_s_100	Anapausis soluta	0	BGENL1276-24
3	3	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1527	Drosophilidae	BGENL1276-24_r_1.3_s_50	Anapausis soluta	0	BGENL1276-24
1	1	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1512	Drosophilidae	BGENL1276-24_r_1.3_s_100	Anapausis soluta	0	BGENL1276-24
0	0	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	636	1491	Drosophilidae,Piophilidae	BGENL1276-24_r_1.5_s_50	Anapausis soluta	0	BGENL1276-24
1	1	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	621	1458	Drosophilidae,Heleomyzidae	BGENL1276-24_r_1.5_s_100	Anapausis soluta	0	BGENL1276-24
1	1	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1527	Drosophilidae	BGENL1277-24_r_1_s_50	Anapausis soluta	0	BGENL1277-24
0	0	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1527	Drosophilidae	BGENL1277-24_r_1_s_100	Anapausis soluta	0	BGENL1277-24
1	1	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1518	Drosophilidae	BGENL1277-24_r_1.3_s_50	Anapausis soluta	0	BGENL1277-24
0	0	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1518	Drosophilidae	BGENL1277-24_r_1.3_s_100	Anapausis soluta	0	BGENL1277-24
0	1	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1512	Culicidae,Drosophilidae	BGENL1277-24_r_1.5_s_50	Anapausis soluta	0	BGENL1277-24
0	0	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	657	1512	Culicidae,Drosophilidae	BGENL1277-24_r_1.5_s_100	Anapausis soluta	0	BGENL1277-24
0	0	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	656	1527	Drosophilidae	BGENL1278-24_r_1_s_50	Aspistes berolinensis	0	BGENL1278-24
0	0	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	656	1527	Drosophilidae	BGENL1278-24_r_1_s_100	Aspistes berolinensis	0	BGENL1278-24
0	0	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	656	1527	Drosophilidae	BGENL1278-24_r_1.3_s_50	Aspistes berolinensis	0	BGENL1278-24
0	0	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	656	1527	Drosophilidae	BGENL1278-24_r_1.3_s_100	Aspistes berolinensis	0	BGENL1278-24
0	0	data/BGE00180_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scatopsidae	BLAST	family	656	1494	Psychodidae,Syrphidae,Chloropidae,Drosophilidae,Sepsidae	BGENL1278-24_r_1.5_s_50	Aspistes berolinensis	0	BGENL1278-24
