ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
25	37	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	657	1530	Ichneumonidae	BGLIB196-23_r_1_s_50	Coelichneumon consimilis	0	BGLIB196-23
38	49	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	600	1410	Braconidae,Ichneumonidae	BGLIB196-23_r_1_s_100	Coelichneumon consimilis	0	BGLIB196-23
6	18	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	657	1494	Ichneumonidae	BGLIB196-23_r_1.3_s_50	Coelichneumon consimilis	0	BGLIB196-23
15	16	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	600	1410	Cecidomyiidae,Ichneumonidae	BGLIB196-23_r_1.3_s_100	Coelichneumon consimilis	0	BGLIB196-23
14	14	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	633	1452	Ichneumonidae	BGLIB196-23_r_1.5_s_50	Coelichneumon consimilis	0	BGLIB196-23
16	16	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	486	1173	Syrphidae,Rhagionidae,Ichneumonidae,Noctuidae	BGLIB196-23_r_1.5_s_100	Coelichneumon consimilis	0	BGLIB196-23
11	19	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	466	1089	Syrphidae,Tortricidae,Nymphalidae,Crambidae,Geometridae	BGLIB199-23_r_1_s_50	Campoplex fusciplica	0	BGLIB199-23
11	11	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	365	765	Tettigoniidae,Syrphidae,Stratiomyidae,Tortricidae,Nymphalidae,Crambidae,Geometridae	BGLIB199-23_r_1_s_100	Campoplex fusciplica	0	BGLIB199-23
10	11	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	427	936	Syrphidae,Tortricidae,Nymphalidae,Crambidae,Geometridae	BGLIB199-23_r_1.3_s_50	Campoplex fusciplica	0	BGLIB199-23
9	9	data/BGE00402_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	365	678	Tettigoniidae,Syrphidae,Stratiomyidae,Tortricidae,Nymphalidae,Crambidae,Geometridae	BGLIB199-23_r_1.3_s_100	Campoplex fusciplica	0	BGLIB199-23
