ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
16	16	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	623	1344	Dytiscidae,Carabidae,Syrphidae	UNIFI666-24_r_1_s_50	Sphenoptera laportei	0	UNIFI666-24
9	9	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	593	1020	Carabidae	UNIFI666-24_r_1_s_100	Sphenoptera laportei	0	UNIFI666-24
7	7	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	623	1320	Carabidae,Syrphidae	UNIFI666-24_r_1.3_s_50	Sphenoptera laportei	0	UNIFI666-24
7	7	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	593	1020	Carabidae	UNIFI666-24_r_1.3_s_100	Sphenoptera laportei	0	UNIFI666-24
7	7	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	581	1173	Dytiscidae,Staphylinidae,Buprestidae,Syrphidae,Muscidae,Corydalidae	UNIFI666-24_r_1.5_s_50	Sphenoptera laportei	0	UNIFI666-24
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	470	798	Dytiscidae,Staphylinidae,Buprestidae,Culicidae,Syrphidae	UNIFI666-24_r_1.5_s_100	Sphenoptera laportei	0	UNIFI666-24
22	25	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	515	1137	Scarabaeidae,Xyloryctidae	UNIFI672-24_r_1_s_50	Sphenoptera substriata	0	UNIFI672-24
20	24	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	432	963	Reduviidae,Carabidae	UNIFI672-24_r_1_s_100	Sphenoptera substriata	0	UNIFI672-24
22	24	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	345	735	Reduviidae	UNIFI672-24_r_1.3_s_50	Sphenoptera substriata	0	UNIFI672-24
18	21	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	273	486	Reduviidae	UNIFI672-24_r_1.3_s_100	Sphenoptera substriata	0	UNIFI672-24
11	11	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	341	522	Scarabaeidae,Melyridae,Noctuidae,Hesperiidae	UNIFI672-24_r_1.5_s_50	Sphenoptera substriata	0	UNIFI672-24
10	10	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	269	294	Carabidae,Scarabaeidae,Glaphyridae,Melyridae,Chrysomelidae,Chrysopidae	UNIFI672-24_r_1.5_s_100	Sphenoptera substriata	0	UNIFI672-24
0	1	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Byrrhidae	BLAST	family	656	1536	Staphylinidae,Helotidae,Dermestidae	UNIFI680-24_r_1_s_50	Byrrhus pilosellus pilosellus	0	UNIFI680-24
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Byrrhidae	BLAST	family	656	1533	Staphylinidae,Helotidae,Dermestidae	UNIFI680-24_r_1_s_100	Byrrhus pilosellus pilosellus	0	UNIFI680-24
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Byrrhidae	BLAST	family	656	1536	Staphylinidae,Helotidae,Dermestidae	UNIFI680-24_r_1.3_s_50	Byrrhus pilosellus pilosellus	0	UNIFI680-24
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Byrrhidae	BLAST	family	656	1533	Staphylinidae,Helotidae,Dermestidae	UNIFI680-24_r_1.3_s_100	Byrrhus pilosellus pilosellus	0	UNIFI680-24
0	1	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Byrrhidae	BLAST	family	656	1536	Staphylinidae,Helotidae,Dermestidae	UNIFI680-24_r_1.5_s_50	Byrrhus pilosellus pilosellus	0	UNIFI680-24
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Byrrhidae	BLAST	family	656	1530	Staphylinidae,Helotidae,Dermestidae	UNIFI680-24_r_1.5_s_100	Byrrhus pilosellus pilosellus	0	UNIFI680-24
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Byrrhidae	BLAST	family	656	1536	Staphylinidae,Helotidae,Dermestidae	UNIFI682-24_r_1_s_50	Byrrhus pilosellus similis	0	UNIFI682-24
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Byrrhidae	BLAST	family	656	1530	Staphylinidae,Helotidae,Dermestidae	UNIFI682-24_r_1_s_100	Byrrhus pilosellus similis	0	UNIFI682-24
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Byrrhidae	BLAST	family	656	1536	Staphylinidae,Helotidae,Dermestidae	UNIFI682-24_r_1.3_s_50	Byrrhus pilosellus similis	0	UNIFI682-24
0	0	data/BGE00428_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Byrrhidae	BLAST	family	656	1530	Staphylinidae,Helotidae,Dermestidae	UNIFI682-24_r_1.3_s_100	Byrrhus pilosellus similis	0	UNIFI682-24
