ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	1	249		BGSNL497-23_r_1_s_50	Phyllometra gracilaria	0	BGSNL497-23
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	1	156		BGSNL497-23_r_1_s_100	Phyllometra gracilaria	0	BGSNL497-23
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	20	54		BGSNL497-23_r_1.3_s_50	Phyllometra gracilaria	0	BGSNL497-23
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	20	54		BGSNL497-23_r_1.3_s_100	Phyllometra gracilaria	0	BGSNL497-23
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	20	54		BGSNL497-23_r_1.5_s_50	Phyllometra gracilaria	0	BGSNL497-23
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	20	54		BGSNL497-23_r_1.5_s_100	Phyllometra gracilaria	0	BGSNL497-23
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	170	606	Gryllidae,Nymphalidae,Geometridae	BGSNL510-23_r_1_s_50	Zernyia granataria	0	BGSNL510-23
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	163	519	Corixidae,Nymphalidae,Geometridae	BGSNL510-23_r_1_s_100	Zernyia granataria	0	BGSNL510-23
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	136	381	Nymphalidae,Geometridae	BGSNL510-23_r_1.3_s_50	Zernyia granataria	0	BGSNL510-23
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	136	381	Nymphalidae,Geometridae	BGSNL510-23_r_1.3_s_100	Zernyia granataria	0	BGSNL510-23
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	8	93	Nymphalidae,Geometridae	BGSNL510-23_r_1.5_s_50	Zernyia granataria	0	BGSNL510-23
0	0	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	8	93	Nymphalidae,Geometridae	BGSNL510-23_r_1.5_s_100	Zernyia granataria	0	BGSNL510-23
31	96	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alucitidae	BLAST	family	587	1428	Oecophoridae,Gracillariidae,Tortricidae,Erebidae,Lycaenidae,Crambidae,Geometridae	BGSNL514-23_r_1_s_50	Alucita canariensis	0	BGSNL514-23
3	42	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alucitidae	BLAST	family	425	1134	Limacodidae,Papilionidae,Nymphalidae,Hesperiidae	BGSNL514-23_r_1_s_100	Alucita canariensis	0	BGSNL514-23
6	16	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alucitidae	BLAST	family	560	1338	Limacodidae,Nymphalidae	BGSNL514-23_r_1.3_s_50	Alucita canariensis	0	BGSNL514-23
3	3	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alucitidae	BLAST	family	425	1065		BGSNL514-23_r_1.3_s_100	Alucita canariensis	0	BGSNL514-23
5	13	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alucitidae	BLAST	family	520	1203	Nymphalidae	BGSNL514-23_r_1.5_s_50	Alucita canariensis	0	BGSNL514-23
3	3	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alucitidae	BLAST	family	425	1065		BGSNL514-23_r_1.5_s_100	Alucita canariensis	0	BGSNL514-23
1	1	data/BGE00296_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Momphidae	BLAST	family	344	591	Coleophoridae,Depressariidae,Papilionidae,Crambidae	BGSNL522-23_r_1_s_50	Mompha bradleyi	0	BGSNL522-23
