ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
8	39	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	657	1518	Carabidae,Staphylinidae,Leiodidae,Pyrochroidae,Cerambycidae	UNIFI101-23_r_1_s_50	Sphaerosoma globosum	0	UNIFI101-23
26	50	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	657	1320	Carabidae,Staphylinidae,Hydraenidae,Cerambycidae,Culicidae	UNIFI101-23_r_1_s_100	Sphaerosoma globosum	0	UNIFI101-23
3	27	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	654	1443	Carabidae,Staphylinidae,Cleridae,Pyrochroidae	UNIFI101-23_r_1.3_s_50	Sphaerosoma globosum	0	UNIFI101-23
12	15	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	642	1281	Cerambycidae	UNIFI101-23_r_1.3_s_100	Sphaerosoma globosum	0	UNIFI101-23
9	22	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	612	1338	Carabidae,Staphylinidae,Syrphidae	UNIFI101-23_r_1.5_s_50	Sphaerosoma globosum	0	UNIFI101-23
10	11	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	528	1062	Hydrophilidae,Helophoridae,Aderidae,Alexiidae,Corylophidae	UNIFI101-23_r_1.5_s_100	Sphaerosoma globosum	0	UNIFI101-23
13	39	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	657	1542	Staphylinidae,Scarabaeidae,Cleridae,Pyrochroidae,Tetratomidae,Bothrideridae,Corylophidae,Nymphidae	UNIFI102-23_r_1_s_50	Sphaerosoma globosum	0	UNIFI102-23
3	33	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	657	1476	Pyrochroidae,Depressariidae,Euteliidae,Nymphalidae	UNIFI102-23_r_1_s_100	Sphaerosoma globosum	0	UNIFI102-23
7	11	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	636	1494	Carabidae,Staphylinidae,Scarabaeidae,Cerambycidae,Bothrideridae,Corylophidae,Syrphidae,Inocelliidae	UNIFI102-23_r_1.3_s_50	Sphaerosoma globosum	0	UNIFI102-23
5	13	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	621	1401	Carabidae,Bothrideridae,Alexiidae,Endomychidae,Inocelliidae,Sialidae	UNIFI102-23_r_1.3_s_100	Sphaerosoma globosum	0	UNIFI102-23
