ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI311-23_r_1_s_50	Helianthemapion genuense	0	UNIFI311-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI311-23_r_1_s_100	Helianthemapion genuense	0	UNIFI311-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI311-23_r_1.3_s_50	Helianthemapion genuense	0	UNIFI311-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI311-23_r_1.3_s_100	Helianthemapion genuense	0	UNIFI311-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI311-23_r_1.5_s_50	Helianthemapion genuense	0	UNIFI311-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1533	Apionidae	UNIFI311-23_r_1.5_s_100	Helianthemapion genuense	0	UNIFI311-23
None	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Brentidae	BLAST	family	None	0		UNIFI312-23_r_1_s_50	Helianthemapion genuense	0	UNIFI312-23
None	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Brentidae	BLAST	family	None	0		UNIFI312-23_r_1_s_100	Helianthemapion genuense	0	UNIFI312-23
None	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Brentidae	BLAST	family	None	0		UNIFI312-23_r_1.3_s_50	Helianthemapion genuense	0	UNIFI312-23
None	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Brentidae	BLAST	family	None	0		UNIFI312-23_r_1.3_s_100	Helianthemapion genuense	0	UNIFI312-23
None	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Brentidae	BLAST	family	None	0		UNIFI312-23_r_1.5_s_50	Helianthemapion genuense	0	UNIFI312-23
None	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Brentidae	BLAST	family	None	0		UNIFI312-23_r_1.5_s_100	Helianthemapion genuense	0	UNIFI312-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI313-23_r_1_s_50	Hemitrichapion filicorne	0	UNIFI313-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI313-23_r_1_s_100	Hemitrichapion filicorne	0	UNIFI313-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI313-23_r_1.3_s_50	Hemitrichapion filicorne	0	UNIFI313-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1515	Apionidae	UNIFI313-23_r_1.3_s_100	Hemitrichapion filicorne	0	UNIFI313-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1488	Apionidae	UNIFI313-23_r_1.5_s_50	Hemitrichapion filicorne	0	UNIFI313-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1440	Apionidae	UNIFI313-23_r_1.5_s_100	Hemitrichapion filicorne	0	UNIFI313-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI314-23_r_1_s_50	Hemitrichapion filicorne	0	UNIFI314-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI314-23_r_1_s_100	Hemitrichapion filicorne	0	UNIFI314-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI314-23_r_1.3_s_50	Hemitrichapion filicorne	0	UNIFI314-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1533	Apionidae	UNIFI314-23_r_1.3_s_100	Hemitrichapion filicorne	0	UNIFI314-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1500	Apionidae	UNIFI314-23_r_1.5_s_50	Hemitrichapion filicorne	0	UNIFI314-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1452	Apionidae	UNIFI314-23_r_1.5_s_100	Hemitrichapion filicorne	0	UNIFI314-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI315-23_r_1_s_50	Hemitrichapion filicorne	0	UNIFI315-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI315-23_r_1_s_100	Hemitrichapion filicorne	0	UNIFI315-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1539	Apionidae	UNIFI315-23_r_1.3_s_50	Hemitrichapion filicorne	0	UNIFI315-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1530	Apionidae	UNIFI315-23_r_1.3_s_100	Hemitrichapion filicorne	0	UNIFI315-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1476	Apionidae	UNIFI315-23_r_1.5_s_50	Hemitrichapion filicorne	0	UNIFI315-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	657	1428	Apionidae	UNIFI315-23_r_1.5_s_100	Hemitrichapion filicorne	0	UNIFI315-23
0	0	data/BGE00424_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Brentidae	BLAST	family	656	1539	Apionidae	UNIFI316-23_r_1_s_50	Hemitrichapion rapulum	0	UNIFI316-23
