ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
54	107	data/BGE00295_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1542	Noctuidae,Erebidae,Geometridae	BGSNL382-23_r_1_s_50	Afriberina salemae	0	BGSNL382-23
41	77	data/BGE00295_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	656	1542	Nolidae,Erebidae,Crambidae,Geometridae	BGSNL382-23_r_1_s_100	Afriberina salemae	0	BGSNL382-23
30	50	data/BGE00295_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1542	Noctuidae,Geometridae	BGSNL382-23_r_1.3_s_50	Afriberina salemae	0	BGSNL382-23
29	54	data/BGE00295_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	656	1542	Noctuidae,Erebidae,Euteliidae,Geometridae	BGSNL382-23_r_1.3_s_100	Afriberina salemae	0	BGSNL382-23
16	24	data/BGE00295_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1542	Noctuidae,Geometridae	BGSNL382-23_r_1.5_s_50	Afriberina salemae	0	BGSNL382-23
17	23	data/BGE00295_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1542	Noctuidae,Geometridae	BGSNL382-23_r_1.5_s_100	Afriberina salemae	0	BGSNL382-23
6	9	data/BGE00295_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1542	Geometridae	BGSNL383-23_r_1_s_50	Afriberina salemae	0	BGSNL383-23
4	6	data/BGE00295_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1542	Geometridae	BGSNL383-23_r_1_s_100	Afriberina salemae	0	BGSNL383-23
3	3	data/BGE00295_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1542	Geometridae	BGSNL383-23_r_1.3_s_50	Afriberina salemae	0	BGSNL383-23
4	4	data/BGE00295_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1542	Geometridae	BGSNL383-23_r_1.3_s_100	Afriberina salemae	0	BGSNL383-23
