ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
23	25	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	656	1599	Chrysididae	BGLIB762-24_r_1_s_50	Chrysis obtusidens	0	BGLIB762-24
19	24	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	656	1587	Chrysididae	BGLIB762-24_r_1_s_100	Chrysis obtusidens	0	BGLIB762-24
7	8	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	656	1557	Chrysididae	BGLIB762-24_r_1.3_s_50	Chrysis obtusidens	0	BGLIB762-24
13	15	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	656	1545	Chrysididae	BGLIB762-24_r_1.3_s_100	Chrysis obtusidens	0	BGLIB762-24
6	7	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	650	1542	Chrysididae	BGLIB762-24_r_1.5_s_50	Chrysis obtusidens	0	BGLIB762-24
4	4	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	632	1497	Chrysididae	BGLIB762-24_r_1.5_s_100	Chrysis obtusidens	0	BGLIB762-24
12	18	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	653	1542	Chrysididae	BGLIB763-24_r_1_s_50	Chrysura candens	0	BGLIB763-24
19	21	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	656	1512	Lycaenidae	BGLIB763-24_r_1_s_100	Chrysura candens	0	BGLIB763-24
6	7	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	635	1464	Chrysididae	BGLIB763-24_r_1.3_s_50	Chrysura candens	0	BGLIB763-24
11	12	data/BGE00409_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysididae	BLAST	family	638	1428	Chrysididae	BGLIB763-24_r_1.3_s_100	Chrysura candens	0	BGLIB763-24
