ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
1	1	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	656	1545	Andrenidae	BGENL1439-24_r_1_s_50	Andrena illyrica	0	BGENL1439-24
1	1	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	656	1545	Andrenidae	BGENL1439-24_r_1_s_100	Andrena illyrica	0	BGENL1439-24
1	1	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	656	1545	Andrenidae	BGENL1439-24_r_1.3_s_50	Andrena illyrica	0	BGENL1439-24
1	1	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	656	1545	Andrenidae	BGENL1439-24_r_1.3_s_100	Andrena illyrica	0	BGENL1439-24
1	1	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	656	1545	Andrenidae	BGENL1439-24_r_1.5_s_50	Andrena illyrica	0	BGENL1439-24
1	1	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	656	1545	Andrenidae	BGENL1439-24_r_1.5_s_100	Andrena illyrica	0	BGENL1439-24
14	75	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	656	1545	Andrenidae	BGENL1445-24_r_1_s_50	Andrena curvana	0	BGENL1445-24
14	73	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	656	1539	Andrenidae	BGENL1445-24_r_1_s_100	Andrena curvana	0	BGENL1445-24
8	12	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	656	1542	Andrenidae	BGENL1445-24_r_1.3_s_50	Andrena curvana	0	BGENL1445-24
6	9	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	656	1485	Andrenidae	BGENL1445-24_r_1.3_s_100	Andrena curvana	0	BGENL1445-24
1	4	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	656	1497	Andrenidae	BGENL1445-24_r_1.5_s_50	Andrena curvana	0	BGENL1445-24
1	5	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	656	1452	Andrenidae	BGENL1445-24_r_1.5_s_100	Andrena curvana	0	BGENL1445-24
21	77	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	653	1521	Andrenidae,Halictidae,Colletidae	BGENL1446-24_r_1_s_50	Cubiandrena cubiceps	0	BGENL1446-24
38	81	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	653	1521	Andrenidae,Halictidae	BGENL1446-24_r_1_s_100	Cubiandrena cubiceps	0	BGENL1446-24
12	21	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	653	1506	Apidae,Andrenidae,Halictidae,Megachilidae,Colletidae	BGENL1446-24_r_1.3_s_50	Cubiandrena cubiceps	0	BGENL1446-24
6	14	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	653	1506	Apidae,Andrenidae,Halictidae,Colletidae	BGENL1446-24_r_1.3_s_100	Cubiandrena cubiceps	0	BGENL1446-24
3	8	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	653	1335	Andrenidae,Halictidae,Nymphalidae	BGENL1446-24_r_1.5_s_50	Cubiandrena cubiceps	0	BGENL1446-24
1	7	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	653	1335	Andrenidae,Halictidae	BGENL1446-24_r_1.5_s_100	Cubiandrena cubiceps	0	BGENL1446-24
20	57	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	641	1392	Andrenidae	BGENL1447-24_r_1_s_50	Cubiandrena cubiceps	0	BGENL1447-24
16	52	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	542	996	Pentatomidae,Andrenidae	BGENL1447-24_r_1_s_100	Cubiandrena cubiceps	0	BGENL1447-24
8	18	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	557	1098	Mydidae,Pipunculidae,Andrenidae,Formicidae	BGENL1447-24_r_1.3_s_50	Cubiandrena cubiceps	0	BGENL1447-24
1	11	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	458	879	Miridae,Andrenidae,Colletidae	BGENL1447-24_r_1.3_s_100	Cubiandrena cubiceps	0	BGENL1447-24
26	40	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	506	849	Apidae,Andrenidae,Halictidae,Megachilidae,Colletidae	BGENL1447-24_r_1.5_s_50	Cubiandrena cubiceps	0	BGENL1447-24
26	40	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	407	669	Apidae,Andrenidae,Halictidae,Megachilidae,Colletidae	BGENL1447-24_r_1.5_s_100	Cubiandrena cubiceps	0	BGENL1447-24
53	119	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	646	1518	Apidae	BGENL1452-24_r_1_s_50	Amegilla fasciata	0	BGENL1452-24
37	103	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	505	1332	Apidae	BGENL1452-24_r_1_s_100	Amegilla fasciata	0	BGENL1452-24
5	25	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	577	1425	Apidae	BGENL1452-24_r_1.3_s_50	Amegilla fasciata	0	BGENL1452-24
0	21	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	295	1080	Apidae	BGENL1452-24_r_1.3_s_100	Amegilla fasciata	0	BGENL1452-24
0	20	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	267	1125	Apidae	BGENL1452-24_r_1.5_s_50	Amegilla fasciata	0	BGENL1452-24
0	14	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	261	948	Apidae	BGENL1452-24_r_1.5_s_100	Amegilla fasciata	0	BGENL1452-24
19	60	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	654	1539	Andrenidae	BGENL1461-24_r_1_s_50	Panurgus canescens	0	BGENL1461-24
17	50	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	654	1539	Andrenidae	BGENL1461-24_r_1_s_100	Panurgus canescens	0	BGENL1461-24
5	6	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	655	1539	Andrenidae,Halictidae,Colletidae	BGENL1461-24_r_1.3_s_50	Panurgus canescens	0	BGENL1461-24
2	5	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	655	1539	Andrenidae,Halictidae,Colletidae	BGENL1461-24_r_1.3_s_100	Panurgus canescens	0	BGENL1461-24
2	2	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	655	1446	Apidae,Halictidae,Colletidae	BGENL1461-24_r_1.5_s_50	Panurgus canescens	0	BGENL1461-24
1	1	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	655	1380	Apidae,Halictidae,Colletidae	BGENL1461-24_r_1.5_s_100	Panurgus canescens	0	BGENL1461-24
11	12	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	545	1314		BGENL1462-24_r_1_s_50	Panurgus canescens	0	BGENL1462-24
7	8	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	542	1251		BGENL1462-24_r_1_s_100	Panurgus canescens	0	BGENL1462-24
7	7	data/BGE00187_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	473	1065		BGENL1462-24_r_1.3_s_50	Panurgus canescens	0	BGENL1462-24
