ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
4	27	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	656	1533	Geometridae	BGSNL289-23_r_1_s_50	Eupithecia karadaghensis	0	BGSNL289-23
4	17	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	656	1533	Geometridae	BGSNL289-23_r_1_s_100	Eupithecia karadaghensis	0	BGSNL289-23
4	19	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	656	1533	Geometridae	BGSNL289-23_r_1.3_s_50	Eupithecia karadaghensis	0	BGSNL289-23
4	17	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	656	1533	Geometridae	BGSNL289-23_r_1.3_s_100	Eupithecia karadaghensis	0	BGSNL289-23
3	16	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	656	1533	Geometridae	BGSNL289-23_r_1.5_s_50	Eupithecia karadaghensis	0	BGSNL289-23
4	17	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	656	1533	Geometridae	BGSNL289-23_r_1.5_s_100	Eupithecia karadaghensis	0	BGSNL289-23
11	26	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Geometridae	BGSNL290-23_r_1_s_50	Eupithecia karadaghensis	0	BGSNL290-23
8	20	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Geometridae	BGSNL290-23_r_1_s_100	Eupithecia karadaghensis	0	BGSNL290-23
6	16	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Geometridae	BGSNL290-23_r_1.3_s_50	Eupithecia karadaghensis	0	BGSNL290-23
8	17	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Geometridae	BGSNL290-23_r_1.3_s_100	Eupithecia karadaghensis	0	BGSNL290-23
6	16	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Geometridae	BGSNL290-23_r_1.5_s_50	Eupithecia karadaghensis	0	BGSNL290-23
8	17	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Geometridae	BGSNL290-23_r_1.5_s_100	Eupithecia karadaghensis	0	BGSNL290-23
5	12	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	632	1509	Geometridae	BGSNL291-23_r_1_s_50	Eupithecia karadaghensis	0	BGSNL291-23
18	29	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	633	1509	Geometridae	BGSNL291-23_r_1_s_100	Eupithecia karadaghensis	0	BGSNL291-23
3	9	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	632	1509	Geometridae	BGSNL291-23_r_1.3_s_50	Eupithecia karadaghensis	0	BGSNL291-23
16	27	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	630	1506	Geometridae	BGSNL291-23_r_1.3_s_100	Eupithecia karadaghensis	0	BGSNL291-23
12	16	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	629	1506	Geometridae	BGSNL291-23_r_1.5_s_50	Eupithecia karadaghensis	0	BGSNL291-23
6	17	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	591	1467	Geometridae	BGSNL291-23_r_1.5_s_100	Eupithecia karadaghensis	0	BGSNL291-23
9	18	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Tortricidae,Sphingidae,Nymphalidae,Geometridae	BGSNL302-23_r_1_s_50	Eupithecia mystica	0	BGSNL302-23
3	9	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Tortricidae,Sphingidae,Nymphalidae,Geometridae	BGSNL302-23_r_1_s_100	Eupithecia mystica	0	BGSNL302-23
6	10	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Tortricidae,Sphingidae,Nymphalidae,Geometridae	BGSNL302-23_r_1.3_s_50	Eupithecia mystica	0	BGSNL302-23
3	9	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Tortricidae,Sphingidae,Nymphalidae,Geometridae	BGSNL302-23_r_1.3_s_100	Eupithecia mystica	0	BGSNL302-23
8	13	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	615	1491	Geometridae	BGSNL302-23_r_1.5_s_50	Eupithecia mystica	0	BGSNL302-23
4	9	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	567	1443	Geometridae	BGSNL302-23_r_1.5_s_100	Eupithecia mystica	0	BGSNL302-23
8	14	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Geometridae	BGSNL307-23_r_1_s_50	Eupithecia poecilata	0	BGSNL307-23
3	9	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Geometridae	BGSNL307-23_r_1_s_100	Eupithecia poecilata	0	BGSNL307-23
4	8	data/BGE00294_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Geometridae	BLAST	family	657	1533	Geometridae	BGSNL307-23_r_1.3_s_50	Eupithecia poecilata	0	BGSNL307-23
