ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
53	94	data/BGE00172_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	655	1542	Plokiophilidae,Histeridae,Buprestidae,Dermestidae,Tephritidae	BGENL1005-24_r_1_s_50	Margarinotus ignobilis	0	BGENL1005-24
48	93	data/BGE00172_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	655	1542	Rhinotermitidae,Kalotermitidae,Histeridae,Dermestidae,Tephritidae	BGENL1005-24_r_1_s_100	Margarinotus ignobilis	0	BGENL1005-24
17	18	data/BGE00172_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	655	1542	Histeridae,Scarabaeidae,Buprestidae,Tenebrionidae,Dermestidae	BGENL1005-24_r_1.3_s_50	Margarinotus ignobilis	0	BGENL1005-24
22	36	data/BGE00172_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	655	1542	Scutelleridae,Scarabaeidae,Buprestidae,Dermestidae,Tephritidae,Depressariidae	BGENL1005-24_r_1.3_s_100	Margarinotus ignobilis	0	BGENL1005-24
5	5	data/BGE00172_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	655	1542	Histeridae,Tenebrionidae,Dermestidae	BGENL1005-24_r_1.5_s_50	Margarinotus ignobilis	0	BGENL1005-24
11	11	data/BGE00172_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	655	1542	Buprestidae,Tenebrionidae,Dermestidae	BGENL1005-24_r_1.5_s_100	Margarinotus ignobilis	0	BGENL1005-24
59	91	data/BGE00172_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	657	1530	Tettigoniidae,Histeridae,Dermestidae,Asilidae	BGENL1006-24_r_1_s_50	Margarinotus ignobilis	0	BGENL1006-24
60	105	data/BGE00172_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	656	1482	Tettigoniidae,Histeridae,Dermestidae,Asilidae,Dolichopodidae	BGENL1006-24_r_1_s_100	Margarinotus ignobilis	0	BGENL1006-24
8	23	data/BGE00172_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	648	1431	Histeridae,Dermestidae	BGENL1006-24_r_1.3_s_50	Margarinotus ignobilis	0	BGENL1006-24
3	3	data/BGE00172_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	647	1383	Heptageniidae,Histeridae	BGENL1006-24_r_1.3_s_100	Margarinotus ignobilis	0	BGENL1006-24
