ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
30	131	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	611	1473	Tortricidae,Noctuidae,Crambidae,Geometridae	BGENL191-23_r_1_s_50	Abrepagoge treitschkeana	0	BGENL191-23
42	137	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	581	1440	Tortricidae,Noctuidae,Geometridae	BGENL191-23_r_1_s_100	Abrepagoge treitschkeana	0	BGENL191-23
8	40	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	598	1461	Tortricidae	BGENL191-23_r_1.3_s_50	Abrepagoge treitschkeana	0	BGENL191-23
2	31	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	568	1428	Tortricidae	BGENL191-23_r_1.3_s_100	Abrepagoge treitschkeana	0	BGENL191-23
2	25	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	526	1386	Tortricidae	BGENL191-23_r_1.5_s_50	Abrepagoge treitschkeana	0	BGENL191-23
1	16	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	484	1356	Tortricidae	BGENL191-23_r_1.5_s_100	Abrepagoge treitschkeana	0	BGENL191-23
7	25	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	566	1383	Stathmopodidae,Tortricidae,Noctuidae,Crambidae	BGENL197-23_r_1_s_50	Cochylimorpha jucundana	0	BGENL197-23
6	25	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	533	1320	Tortricidae,Noctuidae,Erebidae	BGENL197-23_r_1_s_100	Cochylimorpha jucundana	21	BGENL197-23
6	32	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	566	1332	Tortricidae,Pieridae	BGENL197-23_r_1.3_s_50	Cochylimorpha jucundana	0	BGENL197-23
6	33	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	533	1269	Tortricidae,Noctuidae,Erebidae,Pieridae	BGENL197-23_r_1.3_s_100	Cochylimorpha jucundana	21	BGENL197-23
5	32	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	566	1311	Tortricidae,Erebidae,Pieridae	BGENL197-23_r_1.5_s_50	Cochylimorpha jucundana	0	BGENL197-23
5	32	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	533	1269	Tortricidae,Erebidae,Pieridae	BGENL197-23_r_1.5_s_100	Cochylimorpha jucundana	21	BGENL197-23
11	36	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	648	1482	Tortricidae,Noctuidae,Nolidae,Prodoxidae	BGENL201-23_r_1_s_50	Eucosma mirificana	0	BGENL201-23
14	38	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	584	1329	Tortricidae	BGENL201-23_r_1_s_100	Eucosma mirificana	0	BGENL201-23
13	22	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	648	1467	Tortricidae	BGENL201-23_r_1.3_s_50	Eucosma mirificana	0	BGENL201-23
14	29	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	584	1248	Tortricidae	BGENL201-23_r_1.3_s_100	Eucosma mirificana	0	BGENL201-23
20	28	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	648	1467	Tortricidae	BGENL201-23_r_1.5_s_50	Eucosma mirificana	0	BGENL201-23
22	38	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	584	1248	Tortricidae	BGENL201-23_r_1.5_s_100	Eucosma mirificana	0	BGENL201-23
9	30	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	645	1518	Tortricidae	BGENL209-23_r_1_s_50	Cochylimorpha obliquana	0	BGENL209-23
25	51	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	618	1491	Tortricidae	BGENL209-23_r_1_s_100	Cochylimorpha obliquana	0	BGENL209-23
6	16	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	645	1512	Tortricidae	BGENL209-23_r_1.3_s_50	Cochylimorpha obliquana	0	BGENL209-23
26	54	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	618	1485	Tortricidae	BGENL209-23_r_1.3_s_100	Cochylimorpha obliquana	0	BGENL209-23
4	14	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	642	1509	Tortricidae	BGENL209-23_r_1.5_s_50	Cochylimorpha obliquana	0	BGENL209-23
15	43	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	618	1485	Tortricidae	BGENL209-23_r_1.5_s_100	Cochylimorpha obliquana	0	BGENL209-23
24	36	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	655	1533	Tortricidae	BGENL212-23_r_1_s_50	Epiblema sarmatana	0	BGENL212-23
18	29	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	646	1515	Tortricidae	BGENL212-23_r_1_s_100	Epiblema sarmatana	0	BGENL212-23
15	27	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	655	1533	Tortricidae	BGENL212-23_r_1.3_s_50	Epiblema sarmatana	0	BGENL212-23
16	25	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	646	1515	Tortricidae	BGENL212-23_r_1.3_s_100	Epiblema sarmatana	0	BGENL212-23
13	15	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	655	1530	Tortricidae	BGENL212-23_r_1.5_s_50	Epiblema sarmatana	0	BGENL212-23
16	23	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	646	1491	Tortricidae,Geometridae	BGENL212-23_r_1.5_s_100	Epiblema sarmatana	0	BGENL212-23
42	62	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	643	1401	Tortricidae	BGENL214-23_r_1_s_50	Lobesia quaggana	0	BGENL214-23
54	88	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	594	1155	Tortricidae	BGENL214-23_r_1_s_100	Lobesia quaggana	0	BGENL214-23
10	24	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	643	1371	Tortricidae	BGENL214-23_r_1.3_s_50	Lobesia quaggana	0	BGENL214-23
19	23	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	594	1104	Tortricidae,Noctuidae,Nolidae	BGENL214-23_r_1.3_s_100	Lobesia quaggana	0	BGENL214-23
4	12	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	582	1290	Tortricidae	BGENL214-23_r_1.5_s_50	Lobesia quaggana	0	BGENL214-23
5	5	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	523	996	Tortricidae	BGENL214-23_r_1.5_s_100	Lobesia quaggana	5	BGENL214-23
4	7	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	646	1521	Tortricidae	BGENL220-23_r_1_s_50	Bactra legitima	0	BGENL220-23
0	6	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	646	1503	Endromidae,Noctuidae,Erebidae,Geometridae	BGENL220-23_r_1_s_100	Bactra legitima	0	BGENL220-23
2	12	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	652	1530	Tortricidae	BGENL220-23_r_1.3_s_50	Bactra legitima	0	BGENL220-23
1	9	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	652	1512	Tortricidae	BGENL220-23_r_1.3_s_100	Bactra legitima	0	BGENL220-23
6	10	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	652	1530	Tortricidae	BGENL220-23_r_1.5_s_50	Bactra legitima	0	BGENL220-23
0	10	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	652	1476	Tortricidae	BGENL220-23_r_1.5_s_100	Bactra legitima	0	BGENL220-23
12	99	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	614	1422	Tortricidae	BGENL221-23_r_1_s_50	Prochlidonia amiantana	0	BGENL221-23
10	91	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	559	1329	Tortricidae,Geometridae	BGENL221-23_r_1_s_100	Prochlidonia amiantana	0	BGENL221-23
12	43	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	422	1173	Tortricidae	BGENL221-23_r_1.3_s_50	Prochlidonia amiantana	0	BGENL221-23
15	40	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	371	1071	Tortricidae	BGENL221-23_r_1.3_s_100	Prochlidonia amiantana	0	BGENL221-23
12	39	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	422	1074	Tortricidae	BGENL221-23_r_1.5_s_50	Prochlidonia amiantana	0	BGENL221-23
15	36	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	371	972	Tortricidae	BGENL221-23_r_1.5_s_100	Prochlidonia amiantana	0	BGENL221-23
13	43	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	446	1281	Tortricidae,Crambidae,Geometridae	BGENL225-23_r_1_s_50	Eupoecilia cebrana	0	BGENL225-23
3	9	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	279	1080	Noctuidae,Nolidae,Erebidae,Euteliidae,Pyralidae	BGENL225-23_r_1_s_100	Eupoecilia cebrana	0	BGENL225-23
4	22	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	395	1074	Tortricidae,Lycaenidae,Geometridae	BGENL225-23_r_1.3_s_50	Eupoecilia cebrana	0	BGENL225-23
1	39	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	146	768	Coleophoridae,Noctuidae,Nolidae,Erebidae,Euteliidae,Crambidae,Geometridae	BGENL225-23_r_1.3_s_100	Eupoecilia cebrana	0	BGENL225-23
2	5	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	458	888	Tortricidae,Lycaenidae,Geometridae	BGENL225-23_r_1.5_s_50	Eupoecilia cebrana	0	BGENL225-23
2	2	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	463	558	Sphingidae,Erebidae,Geometridae	BGENL225-23_r_1.5_s_100	Eupoecilia cebrana	1	BGENL225-23
0	8	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	236	1056	Notodontidae,Erebidae,Geometridae	BGENL229-23_r_1_s_50	Eana joannisi	0	BGENL229-23
0	0	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	172	744	Notodontidae,Erebidae,Geometridae	BGENL229-23_r_1_s_100	Eana joannisi	0	BGENL229-23
0	8	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	250	813	Notodontidae,Erebidae,Geometridae	BGENL229-23_r_1.3_s_50	Eana joannisi	0	BGENL229-23
0	0	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	172	615	Geometridae	BGENL229-23_r_1.3_s_100	Eana joannisi	0	BGENL229-23
0	8	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	250	813	Tortricidae,Geometridae	BGENL229-23_r_1.5_s_50	Eana joannisi	0	BGENL229-23
0	0	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	172	615	Tortricidae,Geometridae	BGENL229-23_r_1.5_s_100	Eana joannisi	0	BGENL229-23
21	39	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	625	1248	Culicidae	BGENL237-23_r_1_s_50	Grapholita internana	0	BGENL237-23
30	30	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	532	819	Culicidae,Dolichopodidae	BGENL237-23_r_1_s_100	Grapholita internana	0	BGENL237-23
19	27	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	622	1197	Culicidae	BGENL237-23_r_1.3_s_50	Grapholita internana	0	BGENL237-23
32	32	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	529	816	Culicidae,Phoridae	BGENL237-23_r_1.3_s_100	Grapholita internana	0	BGENL237-23
18	26	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	489	960	Oecophoridae,Xyloryctidae,Geometridae	BGENL237-23_r_1.5_s_50	Grapholita internana	0	BGENL237-23
32	32	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	439	666	Geometridae	BGENL237-23_r_1.5_s_100	Grapholita internana	0	BGENL237-23
17	46	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	621	1464	Tortricidae,Geometridae	BGENL242-23_r_1_s_50	Aethes deaurana	0	BGENL242-23
3	14	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	615	1365	Drosophilidae,Noctuidae,Nymphalidae,Crambidae,Geometridae	BGENL242-23_r_1_s_100	Aethes deaurana	0	BGENL242-23
2	10	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	621	1428	Tortricidae	BGENL242-23_r_1.3_s_50	Aethes deaurana	0	BGENL242-23
3	11	data/BGE00169_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Tortricidae	BLAST	family	615	1332	Bombycidae,Pyralidae,Crambidae	BGENL242-23_r_1.3_s_100	Aethes deaurana	0	BGENL242-23
