ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
55	83	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	538	1251	Syrphidae	BGENL2188-24_r_1_s_50	Eumerus tarsalis	0	BGENL2188-24
48	88	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	514	1098	Syrphidae	BGENL2188-24_r_1_s_100	Eumerus tarsalis	0	BGENL2188-24
3	26	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	485	1167	Syrphidae	BGENL2188-24_r_1.3_s_50	Eumerus tarsalis	0	BGENL2188-24
0	22	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	392	906	Syrphidae	BGENL2188-24_r_1.3_s_100	Eumerus tarsalis	0	BGENL2188-24
0	0	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	436	1038	Syrphidae,Muscidae,Anthomyiidae	BGENL2188-24_r_1.5_s_50	Eumerus tarsalis	0	BGENL2188-24
0	0	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	354	738	Syrphidae	BGENL2188-24_r_1.5_s_100	Eumerus tarsalis	0	BGENL2188-24
20	26	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	340	1224	Syrphidae,Anthomyiidae	BGENL2192-24_r_1_s_50	Orthonevra elegans	0	BGENL2192-24
20	21	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	312	990	Syrphidae,Anthomyiidae,Tachinidae	BGENL2192-24_r_1_s_100	Orthonevra elegans	0	BGENL2192-24
21	25	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	306	948	Syrphidae,Muscidae,Anthomyiidae	BGENL2192-24_r_1.3_s_50	Orthonevra elegans	0	BGENL2192-24
20	21	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	273	648	Syrphidae,Anthomyiidae	BGENL2192-24_r_1.3_s_100	Orthonevra elegans	0	BGENL2192-24
0	4	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	272	903	Syrphidae,Muscidae,Anthomyiidae	BGENL2192-24_r_1.5_s_50	Orthonevra elegans	0	BGENL2192-24
0	1	data/BGE00184_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Syrphidae	BLAST	family	244	618	Syrphidae,Anthomyiidae	BGENL2192-24_r_1.5_s_100	Orthonevra elegans	0	BGENL2192-24
