ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00406_MGE_cox1_insect_universal.fas	BGE00406-NC not in BOLD	None	BLAST	family	125	192		BGE00406-NC_cns	None	0
8	17	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	654	1428	Hydraenidae,Tetratomidae,Dermestidae,Muscidae	BGLIB478-23_cns	Metopius anxius	0
29	82	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	629	1335	Ichneumonidae	BGLIB480-23_cns	Metopius dentatus	0
13	62	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	639	1257	Braconidae,Ichneumonidae,Limacodidae	BGLIB481-23_cns	Metopius dentatus	0
47	101	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1461	Libellulidae,Culicidae	BGLIB482-23_cns	Metopius dentatus	0
0	49	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	309	1035	Ichneumonidae	BGLIB487-23_cns	Glypta nigricornis	4
30	45	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	343	609	Ichneumonidae	BGLIB488-23_cns	Gregopimpla bernuthii	0
13	26	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	546	1173	Ichneumonidae	BGLIB496-23_cns	Exochus erythronotus	0
0	40	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	147	552	Culicidae,Braconidae,Ichneumonidae,Drepanidae	BGLIB499-23_cns	Glypta albanica	0
28	45	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	657	1326	Ichneumonidae,Sphingidae,Erebidae,Pyralidae,Crambidae,Geometridae	BGLIB504-23_cns	Hypsicera flaviceps	0
22	26	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	400	990	Ichneumonidae	BGLIB508-23_cns	Lagarotis subalpina	0
13	13	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	654	1416	Ichneumonidae	BGLIB509-23_cns	Lathrolestes citreus	0
43	54	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	602	1242	Latridiidae,Syrphidae,Drosophilidae	BGLIB510-23_cns	Lissonota linearis	0
7	12	data/BGE00406_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	522	780	Ichneumonidae	BGLIB512-23_cns	Lissonota lineata	2
