ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
2	18	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	336	825	Phlaeothripidae,Dytiscidae,Agromyzidae,Lycaenidae,Chrysopidae	UNIFI571-24_r_1_s_50	Anthaxia tenella	0	UNIFI571-24
0	13	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	336	825	Dytiscidae,Carabidae,Scarabaeidae,Curculionidae,Latridiidae,Nymphidae	UNIFI571-24_r_1_s_100	Anthaxia tenella	0	UNIFI571-24
3	5	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	336	468	Phlaeothripidae,Dytiscidae,Agromyzidae,Lycaenidae,Chrysopidae	UNIFI571-24_r_1.3_s_50	Anthaxia tenella	0	UNIFI571-24
1	3	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	336	426	Dytiscidae,Carabidae,Staphylinidae,Latridiidae	UNIFI571-24_r_1.3_s_100	Anthaxia tenella	0	UNIFI571-24
11	14	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	336	405	Scarabaeidae,Erebidae	UNIFI571-24_r_1.5_s_50	Anthaxia tenella	0	UNIFI571-24
11	14	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	336	405	Scarabaeidae,Erebidae	UNIFI571-24_r_1.5_s_100	Anthaxia tenella	0	UNIFI571-24
27	29	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	545	831	Acrididae,Tristiridae,Hydrophilidae,Ptinidae,Syrphidae,Drosophilidae,Panorpidae	UNIFI572-24_r_1_s_50	Anthaxia tenella	0	UNIFI572-24
29	31	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	427	744	Scarabaeidae,Buprestidae,Elateridae	UNIFI572-24_r_1_s_100	Anthaxia tenella	0	UNIFI572-24
20	22	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	378	603	Dytiscidae,Carabidae,Scarabaeidae,Syrphidae,Drosophilidae,Panorpidae	UNIFI572-24_r_1.3_s_50	Anthaxia tenella	0	UNIFI572-24
24	26	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	336	495	Dytiscidae,Carabidae	UNIFI572-24_r_1.3_s_100	Anthaxia tenella	0	UNIFI572-24
38	40	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	378	492	Syrphidae,Limacodidae,Saturniidae,Crambidae,Hesperiidae,Prodoxidae	UNIFI572-24_r_1.5_s_50	Anthaxia tenella	0	UNIFI572-24
42	44	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	336	450	Agromyzidae,Muscidae,Cephidae,Erebidae,Nymphalidae,Hesperiidae	UNIFI572-24_r_1.5_s_100	Anthaxia tenella	0	UNIFI572-24
25	29	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	327	474	Staphylinidae,Chrysomelidae,Syrphidae,Fanniidae,Pamphiliidae	UNIFI573-24_r_1_s_50	Anthaxia tenella	0	UNIFI573-24
25	28	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	273	297	Reduviidae,Staphylinidae,Chrysomelidae,Syrphidae,Agromyzidae,Fanniidae,Pamphiliidae	UNIFI573-24_r_1_s_100	Anthaxia tenella	0	UNIFI573-24
26	30	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	328	375	Staphylinidae,Chrysomelidae,Syrphidae,Fanniidae,Pteromalidae,Pamphiliidae	UNIFI573-24_r_1.3_s_50	Anthaxia tenella	0	UNIFI573-24
26	29	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	273	297	Reduviidae,Staphylinidae,Chrysomelidae,Syrphidae,Agromyzidae,Fanniidae,Pamphiliidae	UNIFI573-24_r_1.3_s_100	Anthaxia tenella	0	UNIFI573-24
8	11	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	328	375	Chironomidae,Ceratopogonidae,Syrphidae,Braconidae,Apidae,Chrysididae,Pamphiliidae,Geometridae	UNIFI573-24_r_1.5_s_50	Anthaxia tenella	0	UNIFI573-24
8	11	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	273	297	Chironomidae,Ceratopogonidae,Syrphidae,Braconidae,Apidae,Chrysididae,Pamphiliidae,Geometridae	UNIFI573-24_r_1.5_s_100	Anthaxia tenella	0	UNIFI573-24
19	20	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	657	1536	Staphylinidae,Buprestidae	UNIFI584-24_r_1_s_50	Anthaxia nigritula	0	UNIFI584-24
31	32	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	648	1449	Staphylinidae,Buprestidae,Dermestidae,Erebidae	UNIFI584-24_r_1_s_100	Anthaxia nigritula	0	UNIFI584-24
22	23	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	657	1536	Staphylinidae,Buprestidae,Elmidae	UNIFI584-24_r_1.3_s_50	Anthaxia nigritula	0	UNIFI584-24
30	31	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	648	1449	Staphylinidae,Buprestidae,Dermestidae,Erebidae	UNIFI584-24_r_1.3_s_100	Anthaxia nigritula	0	UNIFI584-24
8	9	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	657	1536	Buprestidae,Elmidae	UNIFI584-24_r_1.5_s_50	Anthaxia nigritula	0	UNIFI584-24
19	20	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	648	1449	Staphylinidae,Buprestidae,Dermestidae	UNIFI584-24_r_1.5_s_100	Anthaxia nigritula	0	UNIFI584-24
20	24	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	657	1536	Staphylinidae,Buprestidae,Elmidae	UNIFI585-24_r_1_s_50	Anthaxia nigritula	0	UNIFI585-24
21	22	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	648	1347	Carabidae,Scarabaeidae,Culicidae,Raphidiidae	UNIFI585-24_r_1_s_100	Anthaxia nigritula	0	UNIFI585-24
19	19	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	657	1536	Carabidae,Staphylinidae,Buprestidae,Elateridae	UNIFI585-24_r_1.3_s_50	Anthaxia nigritula	0	UNIFI585-24
20	20	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	648	1323	Carabidae,Staphylinidae,Hydraenidae,Scarabaeidae,Hybosoridae	UNIFI585-24_r_1.3_s_100	Anthaxia nigritula	0	UNIFI585-24
7	8	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	654	1509	Carabidae,Staphylinidae,Buprestidae,Elmidae	UNIFI585-24_r_1.5_s_50	Anthaxia nigritula	0	UNIFI585-24
9	9	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	648	1323	Carabidae,Staphylinidae,Buprestidae,Chrysomelidae	UNIFI585-24_r_1.5_s_100	Anthaxia nigritula	0	UNIFI585-24
35	80	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	645	1362	Hydrophilidae,Buprestidae,Drosophilidae,Muscidae	UNIFI588-24_r_1_s_50	Anthaxia sepulchralis	0	UNIFI588-24
29	97	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	545	1212	Tettigoniidae,Carabidae,Buprestidae,Chrysomelidae,Chironomidae,Asilidae,Ulidiidae,Vespidae	UNIFI588-24_r_1_s_100	Anthaxia sepulchralis	0	UNIFI588-24
31	39	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	633	1332	Dytiscidae,Staphylinidae,Buprestidae	UNIFI588-24_r_1.3_s_50	Anthaxia sepulchralis	0	UNIFI588-24
30	44	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	479	1038	Tettigoniidae,Carabidae,Buprestidae,Dryopidae,Chrysomelidae,Cerambycidae,Asilidae,Ulidiidae,Vespidae	UNIFI588-24_r_1.3_s_100	Anthaxia sepulchralis	0	UNIFI588-24
13	21	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	576	1197	Silphidae,Buprestidae	UNIFI588-24_r_1.5_s_50	Anthaxia sepulchralis	0	UNIFI588-24
0	22	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	210	699	Tettigoniidae,Buprestidae,Elateridae,Dryopidae,Chrysomelidae,Cerambycidae,Asilidae,Ulidiidae,Vespidae	UNIFI588-24_r_1.5_s_100	Anthaxia sepulchralis	0	UNIFI588-24
27	34	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	656	1515	Carabidae,Hydraenidae,Scarabaeidae,Buprestidae,Cleridae,Cerambycidae	UNIFI600-24_r_1_s_50	Capnodis cariosa	0	UNIFI600-24
23	50	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	647	1305	Carabidae,Staphylinidae,Buprestidae,Sarcophagidae	UNIFI600-24_r_1_s_100	Capnodis cariosa	0	UNIFI600-24
25	26	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	655	1494	Buprestidae,Sarcophagidae	UNIFI600-24_r_1.3_s_50	Capnodis cariosa	0	UNIFI600-24
21	27	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	647	1266	Buprestidae,Sarcophagidae	UNIFI600-24_r_1.3_s_100	Capnodis cariosa	0	UNIFI600-24
13	14	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	655	1413	Buprestidae,Cerambycidae	UNIFI600-24_r_1.5_s_50	Capnodis cariosa	0	UNIFI600-24
15	21	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	646	1266	Dytiscidae,Carabidae,Staphylinidae,Scarabaeidae,Buprestidae,Syrphidae	UNIFI600-24_r_1.5_s_100	Capnodis cariosa	0	UNIFI600-24
44	65	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	405	825	Elmidae,Chironomidae,Pediciidae	UNIFI602-24_r_1_s_50	Capnodis cariosa	0	UNIFI602-24
37	41	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	273	501	Calopterygidae,Carabidae,Scarabaeidae,Buprestidae,Chironomidae,Asilidae	UNIFI602-24_r_1_s_100	Capnodis cariosa	0	UNIFI602-24
37	46	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	345	582	Buprestidae,Chrysomelidae,Dermestidae,Chironomidae,Sciomyzidae	UNIFI602-24_r_1.3_s_50	Capnodis cariosa	0	UNIFI602-24
37	41	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	273	354	Calopterygidae,Carabidae,Scarabaeidae,Buprestidae,Chironomidae,Asilidae	UNIFI602-24_r_1.3_s_100	Capnodis cariosa	0	UNIFI602-24
16	24	data/BGE00427_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Buprestidae	BLAST	family	153	429	Hydrophilidae,Buprestidae,Elmidae,Dermestidae,Chironomidae,Sciomyzidae	UNIFI602-24_r_1.5_s_50	Capnodis cariosa	0	UNIFI602-24
