ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
18	41	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aphelinidae	BLAST	family	637	1530	Aphelinidae	BGENL762-24_r_1_s_50	Aphelinus chaonia	0	BGENL762-24
11	33	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aphelinidae	BLAST	family	637	1473	Aphelinidae	BGENL762-24_r_1_s_100	Aphelinus chaonia	0	BGENL762-24
6	17	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aphelinidae	BLAST	family	651	1530	Pteromalidae,Trichogrammatidae,Eulophidae,Aphelinidae	BGENL762-24_r_1.3_s_50	Aphelinus chaonia	0	BGENL762-24
6	22	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aphelinidae	BLAST	family	651	1464	Trichogrammatidae,Eulophidae,Aphelinidae	BGENL762-24_r_1.3_s_100	Aphelinus chaonia	0	BGENL762-24
7	8	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aphelinidae	BLAST	family	636	1461	Eulophidae,Aphelinidae	BGENL762-24_r_1.5_s_50	Aphelinus chaonia	0	BGENL762-24
6	6	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aphelinidae	BLAST	family	630	1353	Megastigmidae	BGENL762-24_r_1.5_s_100	Aphelinus chaonia	0	BGENL762-24
8	12	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Bethylidae	BLAST	family	655	1506	Aphididae,Crabronidae,Bethylidae,Chrysididae,Formicidae,Noctuidae	BGENL772-24_r_1_s_50	Cephalonomia gallicola	0	BGENL772-24
21	21	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Bethylidae	BLAST	family	655	1458	Aphididae,Cixiidae,Crabronidae,Bethylidae,Formicidae	BGENL772-24_r_1_s_100	Cephalonomia gallicola	0	BGENL772-24
9	9	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Bethylidae	BLAST	family	655	1488	Aphididae,Braconidae,Crabronidae,Bethylidae,Formicidae	BGENL772-24_r_1.3_s_50	Cephalonomia gallicola	0	BGENL772-24
21	21	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Bethylidae	BLAST	family	655	1458	Aphididae,Cixiidae,Crabronidae,Bethylidae,Formicidae	BGENL772-24_r_1.3_s_100	Cephalonomia gallicola	0	BGENL772-24
9	9	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Bethylidae	BLAST	family	655	1350	Aphididae,Bethylidae	BGENL772-24_r_1.5_s_50	Cephalonomia gallicola	0	BGENL772-24
21	21	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Bethylidae	BLAST	family	655	1320	Crabronidae,Apidae,Bethylidae,Papilionidae	BGENL772-24_r_1.5_s_100	Cephalonomia gallicola	0	BGENL772-24
20	49	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Bethylidae	BLAST	family	274	660	Carabidae,Scarabaeidae,Tenebrionidae	BGENL775-24_r_1_s_50	Epyris brevipennis	0	BGENL775-24
20	49	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Bethylidae	BLAST	family	269	504	Rhaphidophoridae,Staphylinidae,Syrphidae,Nymphalidae,Hesperiidae	BGENL775-24_r_1_s_100	Epyris brevipennis	0	BGENL775-24
9	9	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Bethylidae	BLAST	family	125	378	Lycaenidae,Nymphalidae,Geometridae	BGENL775-24_r_1.3_s_50	Epyris brevipennis	0	BGENL775-24
9	9	data/BGE00175_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Bethylidae	BLAST	family	121	231	Rhaphidophoridae,Staphylinidae,Syrphidae,Nymphalidae,Hesperiidae	BGENL775-24_r_1.3_s_100	Epyris brevipennis	0	BGENL775-24
