ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
50	78	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	640	1287	Ichneumonidae,Formicidae	BGLIB102-23_r_1_s_50	Diadromus intermedius	0	BGLIB102-23
40	49	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	478	1065	Ichneumonidae,Noctuidae,Nymphalidae	BGLIB102-23_r_1_s_100	Diadromus intermedius	0	BGLIB102-23
21	36	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	538	1029	Ichneumonidae,Formicidae,Noctuidae,Riodinidae,Crambidae	BGLIB102-23_r_1.3_s_50	Diadromus intermedius	0	BGLIB102-23
36	41	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	543	828	Noctuidae,Lycaenidae,Riodinidae,Crambidae,Geometridae	BGLIB102-23_r_1.3_s_100	Diadromus intermedius	0	BGLIB102-23
21	36	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	454	930	Ichneumonidae	BGLIB102-23_r_1.5_s_50	Diadromus intermedius	0	BGLIB102-23
21	22	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	544	813	Ichneumonidae,Riodinidae,Crambidae,Geometridae	BGLIB102-23_r_1.5_s_100	Diadromus intermedius	0	BGLIB102-23
16	71	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	656	1509	Ichneumonidae	BGLIB113-23_r_1_s_50	Diadromus tenax	0	BGLIB113-23
14	52	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	647	1479	Ichneumonidae	BGLIB113-23_r_1_s_100	Diadromus tenax	0	BGLIB113-23
17	41	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	605	1458	Ichneumonidae	BGLIB113-23_r_1.3_s_50	Diadromus tenax	0	BGLIB113-23
17	30	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	596	1422	Ichneumonidae,Colletidae	BGLIB113-23_r_1.3_s_100	Diadromus tenax	0	BGLIB113-23
11	26	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	594	1350	Ichneumonidae	BGLIB113-23_r_1.5_s_50	Diadromus tenax	0	BGLIB113-23
7	9	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	567	1296	Ichneumonidae	BGLIB113-23_r_1.5_s_100	Diadromus tenax	0	BGLIB113-23
21	41	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	656	1530	Ichneumonidae	BGLIB128-23_r_1_s_50	Endasys erythrogaster	0	BGLIB128-23
24	53	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	657	1521	Ichneumonidae	BGLIB128-23_r_1_s_100	Endasys erythrogaster	0	BGLIB128-23
17	37	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	657	1530	Ichneumonidae	BGLIB128-23_r_1.3_s_50	Endasys erythrogaster	0	BGLIB128-23
22	44	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	657	1515	Ichneumonidae	BGLIB128-23_r_1.3_s_100	Endasys erythrogaster	0	BGLIB128-23
17	40	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	639	1503	Ichneumonidae	BGLIB128-23_r_1.5_s_50	Endasys erythrogaster	0	BGLIB128-23
15	23	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	633	1401	Ichneumonidae	BGLIB128-23_r_1.5_s_100	Endasys erythrogaster	0	BGLIB128-23
4	16	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	656	1542	Ichneumonidae	BGLIB132-23_r_1_s_50	Gelis meigenii	0	BGLIB132-23
9	13	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	656	1536	Ichneumonidae	BGLIB132-23_r_1_s_100	Gelis meigenii	0	BGLIB132-23
5	17	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	656	1542	Ichneumonidae	BGLIB132-23_r_1.3_s_50	Gelis meigenii	0	BGLIB132-23
9	12	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	656	1536	Ichneumonidae	BGLIB132-23_r_1.3_s_100	Gelis meigenii	0	BGLIB132-23
6	8	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	620	1446	Ichneumonidae,Crabronidae	BGLIB132-23_r_1.5_s_50	Gelis meigenii	0	BGLIB132-23
29	31	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	578	1260	Ichneumonidae	BGLIB132-23_r_1.5_s_100	Gelis meigenii	0	BGLIB132-23
39	60	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	631	1470	Chrysomelidae,Syrphidae,Agromyzidae,Fergusoninidae,Papilionidae,Lycaenidae,Phryganopsychidae	BGLIB141-23_r_1_s_50	Gelis forticornis	0	BGLIB141-23
7	27	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	424	1173	Braconidae,Ichneumonidae,Formicidae	BGLIB141-23_r_1_s_100	Gelis forticornis	0	BGLIB141-23
12	27	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	532	1311	Syrphidae,Ichneumonidae,Formicidae,Lycaenidae,Nymphalidae,Goeridae,Phryganopsychidae	BGLIB141-23_r_1.3_s_50	Gelis forticornis	0	BGLIB141-23
19	33	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	366	993	Braconidae,Ichneumonidae,Formicidae	BGLIB141-23_r_1.3_s_100	Gelis forticornis	1	BGLIB141-23
7	23	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	436	1023	Aphididae,Delphacidae,Lycidae	BGLIB141-23_r_1.5_s_50	Gelis forticornis	0	BGLIB141-23
14	23	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	410	699	Aphididae,Delphacidae,Ichneumonidae	BGLIB141-23_r_1.5_s_100	Gelis forticornis	1	BGLIB141-23
30	49	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	633	1422	Ichneumonidae	BGLIB143-23_r_1_s_50	Diaschisaspis campoplegoides	0	BGLIB143-23
11	15	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	465	984	Ichneumonidae	BGLIB143-23_r_1_s_100	Diaschisaspis campoplegoides	0	BGLIB143-23
16	24	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	597	1302	Ichneumonidae	BGLIB143-23_r_1.3_s_50	Diaschisaspis campoplegoides	0	BGLIB143-23
13	15	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	591	888	Ichneumonidae	BGLIB143-23_r_1.3_s_100	Diaschisaspis campoplegoides	0	BGLIB143-23
16	19	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	540	1056	Ichneumonidae	BGLIB143-23_r_1.5_s_50	Diaschisaspis campoplegoides	0	BGLIB143-23
11	11	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	667	756	Ichneumonidae	BGLIB143-23_r_1.5_s_100	Diaschisaspis campoplegoides	11	BGLIB143-23
30	72	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	641	1467	Ichneumonidae	BGLIB150-23_r_1_s_50	Endasys rusticus	0	BGLIB150-23
20	56	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	641	1422	Ichneumonidae	BGLIB150-23_r_1_s_100	Endasys rusticus	0	BGLIB150-23
7	43	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	623	1449	Ichneumonidae	BGLIB150-23_r_1.3_s_50	Endasys rusticus	0	BGLIB150-23
5	37	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	624	1347	Ichneumonidae	BGLIB150-23_r_1.3_s_100	Endasys rusticus	0	BGLIB150-23
6	14	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	566	1314	Ichneumonidae	BGLIB150-23_r_1.5_s_50	Endasys rusticus	1	BGLIB150-23
5	6	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	566	1212	Ichneumonidae	BGLIB150-23_r_1.5_s_100	Endasys rusticus	1	BGLIB150-23
6	17	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	475	1056	Ichneumonidae	BGLIB163-23_r_1_s_50	Eudelus pallicarpus	0	BGLIB163-23
0	6	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	405	705	Ichneumonidae	BGLIB163-23_r_1_s_100	Eudelus pallicarpus	4	BGLIB163-23
1	3	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	465	1020	Ichneumonidae	BGLIB163-23_r_1.3_s_50	Eudelus pallicarpus	0	BGLIB163-23
0	1	data/BGE00405_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	415	693	Ichneumonidae	BGLIB163-23_r_1.3_s_100	Eudelus pallicarpus	4	BGLIB163-23
