ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
44	78	data/BGE00178_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	647	1362	Aeshnidae,Reduviidae,Dytiscidae,Culicidae,Cosmopterigidae,Nymphalidae,Crambidae	BGENL1141-24_r_1_s_50	Abraeus perpusillus	0	BGENL1141-24
32	45	data/BGE00178_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	589	1317	Membracidae,Chrysomelidae,Tachinidae,Gracillariidae	BGENL1141-24_r_1_s_100	Abraeus perpusillus	0	BGENL1141-24
35	37	data/BGE00178_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	528	1104	Acrididae,Reduviidae,Dytiscidae,Tachinidae,Tortricidae,Nymphalidae,Crambidae	BGENL1141-24_r_1.3_s_50	Abraeus perpusillus	0	BGENL1141-24
26	27	data/BGE00178_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	508	966	Mantidae,Acrididae,Cicadellidae,Staphylinidae,Curculionidae,Streblidae,Tortricidae	BGENL1141-24_r_1.3_s_100	Abraeus perpusillus	0	BGENL1141-24
9	10	data/BGE00178_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	143	348	Reduviidae,Chrysomelidae,Vespidae	BGENL1141-24_r_1.5_s_50	Abraeus perpusillus	0	BGENL1141-24
9	10	data/BGE00178_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	121	246	Reduviidae,Chrysomelidae,Nycteribiidae	BGENL1141-24_r_1.5_s_100	Abraeus perpusillus	0	BGENL1141-24
2	19	data/BGE00178_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	611	1239	Tettigoniidae,Ulidiidae,Vespidae	BGENL1142-24_r_1_s_50	Abraeus perpusillus	0	BGENL1142-24
3	21	data/BGE00178_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	279	969		BGENL1142-24_r_1_s_100	Abraeus perpusillus	0	BGENL1142-24
0	0	data/BGE00178_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	228	657	Coccinellidae	BGENL1142-24_r_1.3_s_50	Abraeus perpusillus	0	BGENL1142-24
0	0	data/BGE00178_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Histeridae	BLAST	family	155	393	Coccinellidae	BGENL1142-24_r_1.3_s_100	Abraeus perpusillus	0	BGENL1142-24
