ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
1	4	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	418	1023	Apidae	BGENL1991-24_r_1_s_50	Tarsalia ancyliformis	0	BGENL1991-24
0	1	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	430	903	Apidae	BGENL1991-24_r_1_s_100	Tarsalia ancyliformis	0	BGENL1991-24
1	3	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	418	990	Apidae	BGENL1991-24_r_1.3_s_50	Tarsalia ancyliformis	0	BGENL1991-24
0	1	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	430	897	Apidae	BGENL1991-24_r_1.3_s_100	Tarsalia ancyliformis	0	BGENL1991-24
2	2	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	494	642	Nycteribiidae,Ichneumonidae,Apidae	BGENL1991-24_r_1.5_s_50	Tarsalia ancyliformis	2	BGENL1991-24
1	1	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	457	579	Nycteribiidae,Ichneumonidae,Apidae	BGENL1991-24_r_1.5_s_100	Tarsalia ancyliformis	2	BGENL1991-24
36	65	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	652	1419	Cicadidae,Staphylinidae,Pyrochroidae,Ichneumonidae,Apidae,Megachilidae	BGENL1994-24_r_1_s_50	Ancyla holtzi	0	BGENL1994-24
14	39	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	330	1047	Rhaphidophoridae,Leiodidae,Elateridae,Apidae	BGENL1994-24_r_1_s_100	Ancyla holtzi	0	BGENL1994-24
24	41	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	570	1197	Apidae	BGENL1994-24_r_1.3_s_50	Ancyla holtzi	0	BGENL1994-24
14	27	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	218	783	Reduviidae	BGENL1994-24_r_1.3_s_100	Ancyla holtzi	0	BGENL1994-24
1	18	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	402	870	Apidae,Noctuidae	BGENL1994-24_r_1.5_s_50	Ancyla holtzi	0	BGENL1994-24
0	11	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	131	426	Reduviidae,Apidae,Formicidae	BGENL1994-24_r_1.5_s_100	Ancyla holtzi	0	BGENL1994-24
None	0	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Apidae	BLAST	family	None	0		BGENL1995-24_r_1_s_50	Ancyla holtzi	0	BGENL1995-24
None	0	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Apidae	BLAST	family	None	0		BGENL1995-24_r_1_s_100	Ancyla holtzi	0	BGENL1995-24
None	0	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Apidae	BLAST	family	None	0		BGENL1995-24_r_1.3_s_50	Ancyla holtzi	0	BGENL1995-24
None	0	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Apidae	BLAST	family	None	0		BGENL1995-24_r_1.3_s_100	Ancyla holtzi	0	BGENL1995-24
None	0	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Apidae	BLAST	family	None	0		BGENL1995-24_r_1.5_s_50	Ancyla holtzi	0	BGENL1995-24
None	0	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	Local BLAST failed for sequence ''	Apidae	BLAST	family	None	0		BGENL1995-24_r_1.5_s_100	Ancyla holtzi	0	BGENL1995-24
0	80	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	BGE00190-NC not in BOLD	None	BLAST	family	68	651		BGE00190-NC_r_1_s_50	None	0	BGE00190-NC
0	73	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	BGE00190-NC not in BOLD	None	BLAST	family	68	513		BGE00190-NC_r_1_s_100	None	0	BGE00190-NC
0	0	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	BGE00190-NC not in BOLD	None	BLAST	family	261	309		BGE00190-NC_r_1.3_s_50	None	6	BGE00190-NC
0	0	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	BGE00190-NC not in BOLD	None	BLAST	family	215	243		BGE00190-NC_r_1.3_s_100	None	3	BGE00190-NC
0	0	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	BGE00190-NC not in BOLD	None	BLAST	family	91	198		BGE00190-NC_r_1.5_s_50	None	0	BGE00190-NC
0	0	data/BGE00190_MGE-BGE_r1_1.3_1.5_s50_100.fasta	BGE00190-NC not in BOLD	None	BLAST	family	104	168		BGE00190-NC_r_1.5_s_100	None	0	BGE00190-NC
