ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	process_id
68	99	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	653	1530	Tettigoniidae,Acrididae,Curculionidae,Dermestidae,Bostrichidae,Ptinidae,Psychodidae,Vespidae,Tetracampidae	BGLIB1141-24_r_1_s_50	Temnostethus dacicus	0	BGLIB1141-24
62	86	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	652	1512	Tettigoniidae,Anthocoridae,Lyctocoridae,Vespidae	BGLIB1141-24_r_1_s_100	Temnostethus dacicus	0	BGLIB1141-24
41	63	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	520	1428	Reduviidae,Carabidae,Haliplidae,Culicidae	BGLIB1141-24_r_1.3_s_50	Temnostethus dacicus	0	BGLIB1141-24
39	49	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	503	1365	Carabidae,Haliplidae,Osmylidae	BGLIB1141-24_r_1.3_s_100	Temnostethus dacicus	0	BGLIB1141-24
17	24	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	369	948	Pentatomidae,Lygaeidae,Carabidae,Hydrophilidae,Leiodidae,Thanerocleridae,Tenebrionidae,Zopheridae,Syrphidae	BGLIB1141-24_r_1.5_s_50	Temnostethus dacicus	0	BGLIB1141-24
11	16	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	128	609	Tetrigidae,Anthocoridae,Pentatomidae,Cercopidae,Nemopteridae	BGLIB1141-24_r_1.5_s_100	Temnostethus dacicus	0	BGLIB1141-24
13	18	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	608	1338	Oligoneuriidae,Tettigoniidae,Lauxaniidae,Myrmeleontidae	BGLIB1143-24_r_1_s_50	Dysepicritus rufescens	0	BGLIB1143-24
0	1	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	458	1179	Tettigoniidae,Lauxaniidae	BGLIB1143-24_r_1_s_100	Dysepicritus rufescens	0	BGLIB1143-24
0	2	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	323	972	Tettigoniidae,Reduviidae	BGLIB1143-24_r_1.3_s_50	Dysepicritus rufescens	0	BGLIB1143-24
0	0	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	338	882	Reduviidae	BGLIB1143-24_r_1.3_s_100	Dysepicritus rufescens	0	BGLIB1143-24
0	1	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	131	645	Reduviidae	BGLIB1143-24_r_1.5_s_50	Dysepicritus rufescens	0	BGLIB1143-24
0	0	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Anthocoridae	BLAST	family	122	483	Reduviidae	BGLIB1143-24_r_1.5_s_100	Dysepicritus rufescens	0	BGLIB1143-24
1	3	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Corixidae	BLAST	family	148	906		BGLIB1146-24_r_1_s_50	Sigara assimilis	0	BGLIB1146-24
0	2	data/BGE00412_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Corixidae	BLAST	family	170	723	Dinidoridae,Cicadellidae	BGLIB1146-24_r_1_s_100	Sigara assimilis	0	BGLIB1146-24
