ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	BGE00172-NC not in BOLD	None	BLAST	family	139	495		BGE00172-NC_cns	None	0
0	1	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1530	Staphylinidae,Silphidae,Scarabaeidae,Lucanidae,Cleridae	BGENL1000-24_cns	Chalcionellus decemstriatus	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1530	Dytiscidae,Carabidae,Staphylinidae	BGENL1001-24_cns	Halacritus punctum	0
0	3	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1542	Staphylinidae,Scarabaeidae,Drosophilidae,Oestridae	BGENL1002-24_cns	Hister quadrinotatus	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1542	Staphylinidae,Scarabaeidae,Drosophilidae,Oestridae	BGENL1003-24_cns	Hister quadrinotatus	0
13	16	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1473	Staphylinidae,Silphidae,Lucanidae,Buprestidae	BGENL1004-24_cns	Hister quadrinotatus	0
58	127	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	655	1542	Histeridae,Tenebrionidae,Dermestidae	BGENL1005-24_cns	Margarinotus ignobilis	0
20	52	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	650	1455	Tettigoniidae,Histeridae,Lycaenidae	BGENL1006-24_cns	Margarinotus ignobilis	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	655	1542	Scarabaeidae,Elateridae,Tenebrionidae,Cerambycidae,Dermestidae	BGENL1007-24_cns	Margarinotus punctiventer	0
5	40	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	655	1539	Histeridae,Tenebrionidae	BGENL1008-24_cns	Margarinotus punctiventer	0
4	113	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	109	945	Acrididae,Nitidulidae,Curculionidae,Dermestidae,Bostrichidae,Ptinidae,Tetracampidae	BGENL1009-24_cns	Margarinotus punctiventer	0
0	29	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1539	Lucanidae,Elateridae,Dermestidae	BGENL1010-24_cns	Platysoma elongatum	0
0	7	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	657	1539	Staphylinidae,Silphidae,Histeridae,Scarabaeidae,Muscidae	BGENL1011-24_cns	Platysoma elongatum	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	657	1539	Staphylinidae,Silphidae,Hydraenidae,Histeridae,Scarabaeidae,Muscidae	BGENL1012-24_cns	Platysoma elongatum	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1530	Hydrophilidae,Staphylinidae,Histeridae,Dermestidae	BGENL1013-24_cns	Saprinus politus	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1524	Histeridae	BGENL1014-24_cns	Saprinus politus	0
22	43	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1527	Staphylinidae,Scarabaeidae,Buprestidae,Dermestidae	BGENL1015-24_cns	Saprinus politus	0
0	1	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1527	Carabidae,Hydrophilidae,Staphylinidae,Hydraenidae,Cleridae,Tenebrionidae,Syrphidae	BGENL1016-24_cns	Saprinus rugifer	0
0	1	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1530	Carabidae,Hydrophilidae,Staphylinidae,Hydraenidae,Cleridae,Tenebrionidae	BGENL1017-24_cns	Saprinus rugifer	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	657	1527	Carabidae,Staphylinidae,Hydraenidae,Histeridae,Buprestidae	BGENL1018-24_cns	Saprinus virescens	0
1	1	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	657	1527	Carabidae,Hydrophilidae,Staphylinidae,Scarabaeidae,Buprestidae,Tachinidae	BGENL1019-24_cns	Saprinus virescens	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	354	636	Ceratopogonidae,Drosophilidae,Gasteruptiidae	BGENL1020-24_cns	Atholus praetermissus	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	359	972	Hydrophilidae,Elateridae,Tenebrionidae,Dermestidae,Tephritidae	BGENL1021-24_cns	Atholus praetermissus	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Carabidae	BLAST	family	657	1542	Carabidae	BGENL1022-24_cns	Amara fusca	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Carabidae	BLAST	family	657	1542	Carabidae	BGENL1023-24_cns	Amara fusca	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Carabidae	BLAST	family	657	1542	Carabidae	BGENL1024-24_cns	Amara montana	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Carabidae	BLAST	family	151	813	Staphylinidae,Nitidulidae,Protocucujidae,Silvanidae,Chrysomelidae,Ptychopteridae,Limacodidae	BGENL1025-24_cns	Amara montana	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Carabidae	BLAST	family	657	1542	Carabidae	BGENL1026-24_cns	Amara montana	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Carabidae	BLAST	family	656	1530	Carabidae	BGENL1027-24_cns	Calosoma reticulatum	0
0	0	data/BGE00172_MGE-BGE_r_1_s_100.fas	None	Carabidae	BLAST	family	74	222		BGENL1028-24_cns	Calosoma reticulatum	0
