ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
2	26	data/BGE00426_MGE_cox1_insect_universal.fas	NC-BGE00426 not in BOLD	None	BLAST	family	35	459		NC-BGE00426_cns	None	0
0	0	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	656	1494	Buprestidae,Biphyllidae,Nitidulidae,Tenebrionidae,Meloidae,Dermestidae	UNIFI476-24_cns	Acmaeodera crinita	0
6	7	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	656	1482	Tettigoniidae,Acrididae,Reduviidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	UNIFI477-24_cns	Acmaeodera flavolineata destructovittata	0
10	11	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	656	1419	Tettigoniidae,Acrididae,Ninidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	UNIFI478-24_cns	Acmaeodera nigellata	0
0	17	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	371	657	Reduviidae	UNIFI479-24_cns	Acmaeodera pilosellae	0
0	0	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	656	1515	Buprestidae,Dermestidae,Bostrichidae	UNIFI480-24_cns	Acmaeodera pilosellae	0
0	0	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	656	1524	Buprestidae,Dermestidae	UNIFI481-24_cns	Acmaeodera pilosellae	0
0	0	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	656	1428	Scarabaeidae,Buprestidae,Limnichidae,Dermestidae	UNIFI482-24_cns	Acmaeodera pulchra	0
0	0	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	656	1527	Scarabaeidae,Buprestidae,Limnichidae,Dermestidae	UNIFI483-24_cns	Acmaeodera pulchra	0
0	0	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	656	1527	Buprestidae,Eulichadidae	UNIFI484-24_cns	Acmaeodera saxicola minoa	0
31	33	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	655	1413	Hydrophilidae,Scarabaeidae,Buprestidae	UNIFI485-24_cns	Acmaeodera saxicola	0
2	10	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	652	1371	Scarabaeidae,Buprestidae,Elateridae	UNIFI486-24_cns	Acmaeodera saxicola	0
7	22	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	411	1032	Coenagrionidae,Buprestidae,Curculionidae,Culicidae	UNIFI487-24_cns	Acmaeodera circassica	0
None	0	data/BGE00426_MGE_cox1_insect_universal.fas	Local BLAST failed for sequence ''	Buprestidae	BLAST	family	None	0		UNIFI488-24_cns	Acmaeodera coarctata seminata	0
0	0	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	656	1524	Buprestidae	UNIFI489-24_cns	Acmaeodera cyanipennis hispana	0
0	0	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	656	1515	Buprestidae	UNIFI490-24_cns	Acmaeodera cyanipennis hispana	0
11	41	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	655	1371	Elateridae,Limnichidae,Elmidae,Tenebrionidae,Dermestidae	UNIFI491-24_cns	Acmaeodera cyanipennis hispana	0
0	3	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	655	1515	Buprestidae	UNIFI492-24_cns	Acmaeoderella farinosa	0
0	0	data/BGE00426_MGE_cox1_insect_universal.fas	None	Buprestidae	BLAST	family	655	1515	Buprestidae	UNIFI493-24_cns	Acmaeoderella farinosa	0
