ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
15	45	data/BGE00404_MGE_cox1_insect_universal.fas	None	Diprionidae	BLAST	family	655	1371	Tenthredinidae,Diprionidae,Cimbicidae	BGLIB381-23_cns	Gilpinia socia	0
0	0	data/BGE00404_MGE_cox1_insect_universal.fas	None	Cimbicidae	BLAST	family	657	1527	Cimbicidae	BGLIB382-23_cns	Cimbex luteus	0
29	51	data/BGE00404_MGE_cox1_insect_universal.fas	None	Halictidae	BLAST	family	368	840	Ichneumonidae,Nymphalidae	BGLIB383-23_cns	Lasioglossum convexiusculum	0
2	22	data/BGE00404_MGE_cox1_insect_universal.fas	None	Halictidae	BLAST	family	494	1134	Ichneumonidae,Cimbicidae	BGLIB384-23_cns	Lasioglossum convexiusculum	0
31	66	data/BGE00404_MGE_cox1_insect_universal.fas	None	Mutillidae	BLAST	family	652	1383	Enicocephalidae,Staphylinidae,Chloropidae,Muscidae,Calliphoridae,Geometridae,Drepanidae	BGLIB385-23_cns	Mutilla quinquemaculata	0
36	40	data/BGE00404_MGE_cox1_insect_universal.fas	None	Pompilidae	BLAST	family	588	1125	Braconidae,Ichneumonidae,Formicidae	BGLIB386-23_cns	Arachnospila nuda	0
22	58	data/BGE00404_MGE_cox1_insect_universal.fas	None	Pompilidae	BLAST	family	633	1326	Tettigoniidae,Acrididae,Psychodidae,Nycteribiidae,Vespidae,Tetracampidae,Pyralidae	BGLIB387-23_cns	Arachnospila nuda	0
0	0	data/BGE00404_MGE_cox1_insect_universal.fas	None	Pompilidae	BLAST	family	648	1431	Apidae,Pompilidae,Cosmopterigidae,Nymphidae	BGLIB388-23_cns	Cryptocheilus alternatus	0
36	72	data/BGE00404_MGE_cox1_insect_universal.fas	None	Pompilidae	BLAST	family	656	1368	Carabidae,Hydraenidae,Syrphidae,Apidae,Nymphalidae,Geometridae,Nymphidae	BGLIB389-23_cns	Cryptocheilus alternatus	0
23	76	data/BGE00404_MGE_cox1_insect_universal.fas	None	Pompilidae	BLAST	family	437	1170	Ichneumonidae,Chalcididae,Pamphiliidae,Papilionidae,Lycaenidae,Nymphalidae,Geometridae	BGLIB390-23_cns	Cryptocheilus alternatus	0
