ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
7	66	data/BGE00166_MGE-BGE_r_1_s_100.fas	BGE00166-NC not in BOLD	None	BLAST	family	543	1167		BGE00166-NC_cns	None	0
0	0	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Acroceridae	BLAST	family	651	1518	Syrphidae,Hippoboscidae	BGENL001-23_cns	Astomella hispaniae	0
8	48	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Acroceridae	BLAST	family	657	1530	Muscidae,Anthomyiidae,Calliphoridae	BGENL002-23_cns	Astomella hispaniae	0
0	0	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Acroceridae	BLAST	family	651	1518	Syrphidae,Hippoboscidae,Boreidae	BGENL003-23_cns	Astomella hispaniae	0
0	0	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Acroceridae	BLAST	family	656	1530	Muscidae,Fanniidae,Oestridae,Tachinidae,Panorpidae	BGENL004-23_cns	Cyrtus gibbus	0
7	33	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Acroceridae	BLAST	family	185	906	Hydrophilidae,Staphylinidae,Culicidae,Syrphidae,Fergusoninidae,Tephritidae,Argidae,Nymphalidae	BGENL005-23_cns	Cyrtus gibbus	1
0	0	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Acroceridae	BLAST	family	656	1530	Drosophilidae,Muscidae,Anthomyiidae	BGENL006-23_cns	Cyrtus gibbus	0
0	0	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Acroceridae	BLAST	family	657	1530	Acroceridae,Streblidae,Muscidae,Fanniidae,Anthomyiidae,Tachinidae,Rhinophoridae	BGENL007-23_cns	Ogcodes zonatus	0
0	0	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Acroceridae	BLAST	family	657	1530	Acroceridae,Syrphidae,Drosophilidae,Muscidae,Anthomyiidae,Sarcophagidae,Tachinidae	BGENL008-23_cns	Ogcodes zonatus	0
38	95	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Acroceridae	BLAST	family	517	1119	Cicadellidae,Culicidae,Pieridae,Crambidae	BGENL009-23_cns	Ogcodes zonatus	0
0	0	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Acroceridae	BLAST	family	657	1530	Acroceridae,Dolichopodidae,Syrphidae,Chloropidae,Muscidae,Tachinidae	BGENL010-23_cns	Acrocera orbiculus	0
0	0	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Acroceridae	BLAST	family	657	1530	Acroceridae,Dolichopodidae,Syrphidae,Chloropidae,Tephritidae,Muscidae,Tachinidae	BGENL011-23_cns	Acrocera orbiculus	0
32	104	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Acroceridae	BLAST	family	608	1356	Cicadellidae,Cecidomyiidae,Acroceridae	BGENL012-23_cns	Acrocera orbiculus	0
0	1	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Anthomyiidae	BLAST	family	657	1530	Muscidae,Anthomyiidae,Scathophagidae,Calliphoridae	BGENL013-23_cns	Calythea pratincola	0
47	122	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Anthomyiidae	BLAST	family	639	1434	Dolichopodidae,Calliphoridae	BGENL014-23_cns	Calythea pratincola	0
26	50	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Anthomyiidae	BLAST	family	600	1284	Anthomyiidae,Scathophagidae,Calliphoridae,Sarcophagidae	BGENL015-23_cns	Calythea pratincola	0
24	68	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Anthomyiidae	BLAST	family	630	1488	Syrphidae,Chloropidae,Muscidae	BGENL016-23_cns	Chirosia albitarsis	0
12	41	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Anthomyiidae	BLAST	family	624	1500	Anthomyiidae	BGENL017-23_cns	Chirosia albitarsis	0
0	0	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Anthomyiidae	BLAST	family	657	1533	Anthomyiidae	BGENL018-23_cns	Chirosia albitarsis	0
0	0	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Asilidae	BLAST	family	657	1533	Asilidae	BGENL019-23_cns	Neomochtherus geniculatus	0
23	52	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Asilidae	BLAST	family	655	1533	Asilidae	BGENL020-23_cns	Neomochtherus geniculatus	0
51	84	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Asilidae	BLAST	family	657	1530	Asilidae,Dolichopodidae,Syrphidae,Drosophilidae,Muscidae	BGENL021-23_cns	Neomochtherus geniculatus	0
0	0	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Asilidae	BLAST	family	657	1533	Dolichopodidae,Syrphidae,Drosophilidae,Sphaeroceridae,Muscidae	BGENL022-23_cns	Pogonosoma maroccanum	0
26	78	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Asilidae	BLAST	family	638	1515	Bombyliidae,Syrphidae,Drosophilidae,Tephritidae	BGENL023-23_cns	Pogonosoma maroccanum	0
0	0	data/BGE00166_MGE-BGE_r_1_s_100.fas	None	Asilidae	BLAST	family	657	1533	Dolichopodidae,Syrphidae,Drosophilidae,Sphaeroceridae,Muscidae	BGENL024-23_cns	Pogonosoma maroccanum	0
