ambig_basecount	ambig_full_basecount	error	family	fasta_file	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	process_id	species	stop_codons
0	0	BGE00178-NC not in BOLD	None	data/BGE00178_MGE-BGE_r_1_s_100.fas	None	BLAST	None	146	663		BGE00178-NC	None	0
8	20	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	556	1056	Epiophlebiidae,Tettigoniidae,Acrididae,Gerridae,Reduviidae,Cicadellidae,Hydrophilidae,Curculionidae	BGENL1141-24	Abraeus perpusillus	0
0	5	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	212	792	Histeridae,Coccinellidae	BGENL1142-24	Abraeus perpusillus	0
2	3	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	612	1284	Hydrophilidae,Histeridae,Scarabaeidae	BGENL1143-24	Abraeus perpusillus	0
8	41	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	127	1032	Lycidae,Curculionidae,Apionidae,Dermestidae,Tephritidae	BGENL1144-24	Acritus italicus	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	461	909	Mycetophilidae	BGENL1145-24	Acritus italicus	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	460	918	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BGENL1146-24	Acritus italicus	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	657	1542	Staphylinidae,Histeridae,Calliphoridae,Sarcophagidae	BGENL1147-24	Atholus scutellaris	0
6	12	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	551	1119	Culicidae,Chironomidae,Syrphidae	BGENL1148-24	Carcinops troglodytes	0
3	22	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	296	1146	Acrididae,Carabidae,Chrysomelidae	BGENL1149-24	Carcinops troglodytes	0
7	32	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	573	1188	Baetidae,Histeridae	BGENL1150-24	Carcinops troglodytes	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	367	795	Curculionidae,Culicidae	BGENL1151-24	Chaetabraeus globulus	0
0	2	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	175	729	Curculionidae,Dermestidae,Bostrichidae,Psychodidae,Vespidae,Tetracampidae	BGENL1152-24	Chaetabraeus globulus	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	393	822	Delphacidae,Noctuidae,Nymphalidae,Geometridae	BGENL1153-24	Chaetabraeus globulus	0
0	11	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	287	813	Tettigoniidae,Ninidae,Ulidiidae,Vespidae	BGENL1154-24	Chaetabraeus lucidus	0
2	2	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	657	1500	Helophoridae,Staphylinidae,Scarabaeidae,Lucanidae,Lampyridae,Nitidulidae,Chrysomelidae	BGENL1155-24	Chaetabraeus lucidus	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	340	1056	Miridae,Curculionidae,Culicidae	BGENL1156-24	Chaetabraeus lucidus	1
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	656	1530	Hydrophilidae,Staphylinidae,Histeridae,Scarabaeidae,Dermestidae	BGENL1157-24	Chalcionellus aemulus	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	656	1530	Hydrophilidae,Staphylinidae,Histeridae,Scarabaeidae,Dermestidae	BGENL1158-24	Chalcionellus aemulus	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	656	1530	Hydrophilidae,Staphylinidae,Histeridae,Scarabaeidae,Dermestidae	BGENL1159-24	Chalcionellus aemulus	0
21	34	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	655	1491	Argiolestidae,Blaberidae,Micronectidae,Reduviidae,Hydrophilidae,Histeridae	BGENL1160-24	Chalcionellus amoenus	0
11	12	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	614	1464	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BGENL1161-24	Chalcionellus amoenus	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	656	1530	Staphylinidae,Hydraenidae,Histeridae,Lampyridae	BGENL1162-24	Chalcionellus amoenus	0
2	29	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	657	1530	Staphylinidae,Histeridae,Scarabaeidae	BGENL1163-24	Chalcionellus blanchii	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	244	405		BGENL1164-24	Chalcionellus ibericus	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	656	1530	Hydrophilidae,Staphylinidae,Scarabaeidae,Lucanidae,Elateridae,Cleridae	BGENL1165-24	Chalcionellus turcicus	0
12	66	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	656	1503	Scarabaeidae,Lucanidae,Tenebrionidae,Dermestidae	BGENL1166-24	Chalcionellus tyrius	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	656	1530	Hydraenidae,Scarabaeidae,Cerambycidae,Dermestidae,Syrphidae,Lauxaniidae	BGENL1167-24	Chalcionellus tyrius	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	656	1530	Hydraenidae,Scarabaeidae,Dermestidae,Syrphidae	BGENL1168-24	Chalcionellus tyrius	0
20	34	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	257	822		BGENL1169-24	Diplostix mayeti	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	277	756		BGENL1170-24	Diplostix mayeti	0
0	9	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	339	1200	Micronectidae,Tessaratomidae,Malcidae,Cerambycidae,Curculionidae,Machilidae	BGENL1171-24	Epierus comptus	0
2	9	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	529	960	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BGENL1172-24	Epierus comptus	0
0	0	None	Histeridae	data/BGE00178_MGE-BGE_r_1_s_100.fas	Histeridae	BLAST	None	336	798	Tettigoniidae,Acrididae,Curculionidae,Dermestidae,Bostrichidae,Ptinidae,Psychodidae,Vespidae,Tetracampidae	BGENL1173-24	Epierus comptus	0
