ambig_basecount	ambig_full_basecount	error	family	fasta_file	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	process_id	species	stop_codons
None	0	BGE00412-NC not in BOLD	None	data/BGE00412_MGE-BGE_r_1_s_100.fas	None	BLAST	None	None	0		BGE00412-NC	None	0
42	60	None	Anthocoridae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Anthocoridae	BLAST	None	624	1473	Tettigoniidae,Acrididae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	BGLIB1141-24	Temnostethus dacicus	0
0	0	None	Anthocoridae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Anthocoridae	BLAST	None	656	1539	Anthocoridae,Pentatomidae	BGLIB1142-24	Temnostethus longirostris	0
0	2	None	Anthocoridae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Anthocoridae	BLAST	None	344	1017	Ephemerellidae,Tettigoniidae,Scarabaeidae,Vespidae	BGLIB1143-24	Dysepicritus rufescens	0
4	27	None	Microphysidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Microphysidae	BLAST	None	654	1536	Miridae,Nabidae,Microphysidae,Reduviidae,Scutelleridae,Sarcophagidae	BGLIB1144-24	Loricula ruficeps	0
0	9	None	Corixidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Corixidae	BLAST	None	548	1194	Tettigoniidae,Curculionidae,Dermestidae,Bostrichidae,Psychodidae,Vespidae,Tetracampidae	BGLIB1145-24	Parasigara transversa	0
0	0	None	Corixidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Corixidae	BLAST	None	172	390	Dinidoridae,Cicadellidae	BGLIB1146-24	Sigara assimilis	0
12	50	None	Corixidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Corixidae	BLAST	None	632	1371	Miridae,Dinidoridae,Cicadellidae	BGLIB1147-24	Sigara assimilis	0
0	0	None	Corixidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Corixidae	BLAST	None	657	1533	Corixidae,Anthocoridae	BGLIB1148-24	Sigara mayri	0
0	21	None	Gerridae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Gerridae	BLAST	None	545	1356	Gerridae	BGLIB1149-24	Aquarius cinereus	0
0	0	None	Veliidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Veliidae	BLAST	None	657	1530	Gerridae,Veliidae	BGLIB1150-24	Velia pelagonensis	0
0	0	None	Veliidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Veliidae	BLAST	None	657	1530	Gerridae,Veliidae	BGLIB1151-24	Velia rhadamantha	0
3	17	None	Alydidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Alydidae	BLAST	None	605	1266	Reduviidae,Chrysomelidae,Calliphoridae,Braconidae,Corydalidae	BGLIB1152-24	Megalotomus junceus	0
0	0	None	Alydidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Alydidae	BLAST	None	657	1533	Lygaeidae,Rhopalidae,Alydidae,Coreidae	BGLIB1153-24	Megalotomus ornaticeps	0
9	24	None	Aradidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Aradidae	BLAST	None	635	1419		BGLIB1154-24	Aradus annulicornis	0
0	0	None	Aradidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Aradidae	BLAST	None	294	1146	Phylliidae	BGLIB1155-24	Aradus reuterianus	0
103	238	None	Aradidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Aradidae	BLAST	None	655	1527	Cydnidae,Coreidae	BGLIB1156-24	Quilnus parvicollis	0
0	0	None	Berytidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Berytidae	BLAST	None	656	1533	Lygaeidae,Berytidae,Malcidae,Blissidae,Rhopalidae	BGLIB1157-24	Berytinus hirticornis	0
1	18	None	Berytidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Berytidae	BLAST	None	513	1296	Thaumastocoridae,Lygaeidae,Rhopalidae	BGLIB1158-24	Berytinus hirticornis	0
2	3	None	Piesmatidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Piesmatidae	BLAST	None	179	702		BGLIB1159-24	Parapiesma atriplicis	0
12	26	None	Piesmatidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Piesmatidae	BLAST	None	639	1410	Gryllidae,Enicocephalidae,Rhopalidae,Staphylinidae,Tachinidae	BGLIB1160-24	Parapiesma variabile	0
0	0	None	Piesmatidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Piesmatidae	BLAST	None	438	1062	Pentatomidae,Piesmatidae,Stenocephalidae,Hydraenidae,Phoridae,Sarcophagidae,Papilionidae	BGLIB1161-24	Parapiesma variabile	0
0	0	None	Piesmatidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Piesmatidae	BLAST	None	100	579		BGLIB1162-24	Piesma quadratum	0
0	0	None	Piesmatidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Piesmatidae	BLAST	None	657	1533	Berytidae,Piesmatidae,Ninidae,Oxycarenidae,Rhopalidae,Coreidae,Stenocephalidae,Largidae	BGLIB1163-24	Piesma quadratum	0
0	0	None	Piesmatidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Piesmatidae	BLAST	None	657	1533	Berytidae,Piesmatidae,Rhopalidae,Alydidae,Coreidae,Stenocephalidae	BGLIB1164-24	Parapiesma silenes	0
16	57	None	Tettigometridae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Tettigometridae	BLAST	None	657	1533	Flatidae,Issidae,Tettigometridae	BGLIB1165-24	Tettigometra baranii	0
4	9	None	Tettigometridae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Tettigometridae	BLAST	None	522	1341	Leptophlebiidae,Eustheniidae,Caliscelidae,Meloidae	BGLIB1166-24	Tettigometra fasciata	1
0	6	None	Tettigometridae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Tettigometridae	BLAST	None	590	1311	Cydnidae,Delphacidae,Fulgoridae,Tropiduchidae,Cicadellidae,Braconidae,Sphecidae,Limnephilidae	BGLIB1167-24	Tettigometra griseola	0
17	48	None	Agromyzidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Agromyzidae	BLAST	None	656	1533	Simuliidae,Stratiomyidae	BGLIB1168-24	Phytomyza elegans	0
4	10	None	Chloropidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Chloropidae	BLAST	None	655	1530	Chloropidae,Drosophilidae,Ephydridae,Tephritidae,Muscidae	BGLIB1169-24	Assuania thalhammeri	0
6	25	None	Chloropidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Chloropidae	BLAST	None	643	1533	Chloropidae	BGLIB1170-24	Chlorops emiliae	0
0	0	None	Chloropidae	data/BGE00412_MGE-BGE_r_1_s_100.fas	Chloropidae	BLAST	None	657	1533	Sphaeroceridae,Platystomatidae,Lonchaeidae,Anthomyiidae,Sarcophagidae,Tachinidae,Rhiniidae	BGLIB1171-24	Chlorops pannonicus	0
