ambig_basecount	ambig_full_basecount	error	family	fasta_file	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	process_id	species	stop_codons
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	657	1539	Buprestidae	UNIFI574-24	Agrilus solieri	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	657	1539	Buprestidae	UNIFI575-24	Agrilus solieri	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	656	1539	Buprestidae	UNIFI576-24	Agrilus italicus	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	656	1539	Buprestidae	UNIFI577-24	Agrilus italicus	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	656	1278	Buprestidae	UNIFI578-24	Agrilus italicus	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	656	1539	Buprestidae	UNIFI579-24	Agrilus elegans	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	656	1539	Buprestidae	UNIFI580-24	Agrilus elegans	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	656	1539	Buprestidae	UNIFI581-24	Agrilus elegans	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	657	1545	Hydrophilidae,Buprestidae	UNIFI582-24	Agrilus antiquus	0
0	0	None	Cerambycidae	data/BGE00427_S2M_cox1.fasta	Cerambycidae	BLAST	None	656	1540	Cerambycidae	UNIFI583-24	Iberodorcadion grustani	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	44	84	Tettigoniidae,Leuctridae,Gripopterygidae,Nitidulidae,Curculionidae,Dermestidae,Panorpidae	UNIFI585-24	Anthaxia nigritula	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	656	1548	Staphylinidae,Buprestidae	UNIFI586-24	Anthaxia sepulchralis	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	179	219	Buprestidae,Sarcophagidae	UNIFI587-24	Anthaxia sepulchralis	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	61	63	Buprestidae,Phoridae	UNIFI587-24	Anthaxia sepulchralis	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	206	1029	Staphylinidae,Buprestidae	UNIFI587-24	Anthaxia sepulchralis	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	656	1548	Carabidae,Staphylinidae,Scarabaeidae,Lucanidae,Buprestidae	UNIFI589-24	Anthaxia vittula	0
0	0	None	Buprestidae	data/BGE00427_S2M_cox1.fasta	Buprestidae	BLAST	None	656	1548	Carabidae,Staphylinidae,Scarabaeidae,Lucanidae,Buprestidae	UNIFI590-24	Anthaxia vittula	0
