ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
2	19	data/BGE00405_MGE-BGE_r_1_s_100.fas	BGE00405-NC not in BOLD	None	BLAST	family	300	750		BGE00405-NC_cns	None	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	655	1533	Ichneumonidae	BGLIB096-23_cns	Dusona erythrogaster	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1530	Ichneumonidae	BGLIB097-23_cns	Dusona erythrogaster	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1527	Ichneumonidae	BGLIB098-23_cns	Dusona perditor	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1557	Ichneumonidae	BGLIB099-23_cns	Ctenopelma tomentosum	0
8	14	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	655	1479	Ichneumonidae	BGLIB100-23_cns	Ctenopelma tomentosum	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1533	Ichneumonidae	BGLIB101-23_cns	Cubocephalus fortipes	0
42	62	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	478	924	Noctuidae,Lycaenidae,Riodinidae,Crambidae	BGLIB102-23_cns	Diadromus intermedius	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1536	Ichneumonidae	BGLIB103-23_cns	Dicaelotus erythrostoma	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1536	Ichneumonidae	BGLIB104-23_cns	Diphyus septemguttatus	0
3	3	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1536	Ichneumonidae	BGLIB105-23_cns	Diadegma hygrobium	0
7	22	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	605	1338	Chrysomelidae,Ichneumonidae,Tenthredinidae,Cimbicidae	BGLIB106-23_cns	Probles versutus	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1530	Ichneumonidae	BGLIB107-23_cns	Dusona carinifer	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1530	Ichneumonidae	BGLIB108-23_cns	Dusona libertatis	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	655	1530	Ichneumonidae	BGLIB109-23_cns	Dusona remota	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1527	Ichneumonidae	BGLIB110-23_cns	Dusona remota	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1563	Ichneumonidae	BGLIB111-23_cns	Euryproctus plantator	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1530	Ichneumonidae	BGLIB112-23_cns	Euryproctus plantator	0
2	52	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	627	1458	Ichneumonidae	BGLIB113-23_cns	Diadromus tenax	0
0	3	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1539	Ichneumonidae	BGLIB114-23_cns	Dichrogaster genalis	0
6	7	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	600	1476	Ichneumonidae	BGLIB115-23_cns	Dicaelotus pusillus	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1536	Ichneumonidae	BGLIB116-23_cns	Diphyus tricolor	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1536	Ichneumonidae	BGLIB117-23_cns	Diadegma trochanteratum	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1542	Ichneumonidae	BGLIB118-23_cns	Probles rufipes	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1527	Ichneumonidae	BGLIB119-23_cns	Dusona contumax	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	655	1536	Ichneumonidae	BGLIB120-23_cns	Dusona myrtilla	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1530	Ichneumonidae	BGLIB121-23_cns	Dusona stygia	0
3	11	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1515	Ichneumonidae	BGLIB122-23_cns	Dusona subaequalis	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1530	Ichneumonidae	BGLIB123-23_cns	Hepiopelmus variegatorius	0
0	3	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1536	Ichneumonidae	BGLIB124-23_cns	Echthronomas ochrostoma	0
9	14	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1494	Ichneumonidae	BGLIB125-23_cns	Hyposoter barrettii	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1533	Ichneumonidae	BGLIB126-23_cns	Hyposoter thuringiacus	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1530	Ichneumonidae	BGLIB127-23_cns	Endasys erythrogaster	0
30	58	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1521	Ichneumonidae	BGLIB128-23_cns	Endasys erythrogaster	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1530	Ichneumonidae	BGLIB129-23_cns	Eridolius funebris	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1539	Ichneumonidae	BGLIB130-23_cns	Eudelus scabriculus	0
8	21	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1533	Ichneumonidae	BGLIB131-23_cns	Gelis brevis	0
11	15	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1536	Ichneumonidae	BGLIB132-23_cns	Gelis meigenii	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1530	Ichneumonidae	BGLIB133-23_cns	Dusona vigilator	0
6	7	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	653	1533	Ichneumonidae	BGLIB134-23_cns	Heterischnus ridibundus	0
6	28	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	555	1386	Ichneumonidae	BGLIB135-23_cns	Eriborus braccatus	0
0	1	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1527	Ichneumonidae	BGLIB136-23_cns	Hyposoter carbonarius	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	657	1536	Ichneumonidae	BGLIB137-23_cns	Lathrostizus lugens	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	655	1539	Ichneumonidae	BGLIB138-23_cns	Endasys parviventris	0
6	6	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	656	1536	Ichneumonidae	BGLIB139-23_cns	Eridolius gibbulus	0
0	0	data/BGE00405_MGE-BGE_r_1_s_100.fas	None	Ichneumonidae	BLAST	family	655	1530	Ichneumonidae	BGLIB140-23_cns	Gambrus ornatus	0
