ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
16	56	data/BGE00176_MGE_cox1_insect_universal.fas	None	Muscidae	BLAST	family	656	1374	Anostostomatidae,Gryllidae,Culicidae,Syrphidae,Drosophilidae,Vermileonidae	BGENL666-24_cns	Coenosia antennata	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Muscidae	BLAST	family	206	597	Argiolestidae,Acrididae,Aphididae,Cicadellidae,Andrenidae	BGENL667-24_cns	Coenosia antennata	0
14	14	data/BGE00176_MGE_cox1_insect_universal.fas	None	Dolichopodidae	BLAST	family	215	648	Termitidae,Acrididae,Elateridae,Curculionidae,Dermestidae,Bostrichidae,Tortricidae	BGENL668-24_cns	Syntormon fuscipes	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Dolichopodidae	BLAST	family	164	495		BGENL669-24_cns	Syntormon fuscipes	0
18	30	data/BGE00176_MGE_cox1_insect_universal.fas	None	Hybotidae	BLAST	family	556	1170	Tettigoniidae,Elateridae,Tenebrionidae,Hybotidae,Ulidiidae,Vespidae,Noctuidae	BGENL670-24_cns	Tachydromia connexa	0
0	6	data/BGE00176_MGE_cox1_insect_universal.fas	None	Hybotidae	BLAST	family	539	1047	Chironomidae	BGENL671-24_cns	Tachydromia connexa	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Lauxaniidae	BLAST	family	657	1527	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL672-24_cns	Calliopum geniculatum	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Lauxaniidae	BLAST	family	657	1527	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL673-24_cns	Calliopum geniculatum	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Lauxaniidae	BLAST	family	657	1515	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL674-24_cns	Calliopum geniculatum	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Lauxaniidae	BLAST	family	657	1515	Drosophilidae,Lauxaniidae,Sphaeroceridae	BGENL675-24_cns	Minettia desmometopa	0
2	20	data/BGE00176_MGE_cox1_insect_universal.fas	None	Lauxaniidae	BLAST	family	656	1497	Lauxaniidae	BGENL676-24_cns	Minettia desmometopa	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Lauxaniidae	BLAST	family	657	1515	Drosophilidae,Lauxaniidae,Sphaeroceridae	BGENL677-24_cns	Minettia desmometopa	0
21	45	data/BGE00176_MGE_cox1_insect_universal.fas	None	Conopidae	BLAST	family	656	1494	Syrphidae,Conopidae,Psilidae,Drosophilidae,Muscidae	BGENL678-24_cns	Myopa variegata	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Conopidae	BLAST	family	656	1515	Conopidae,Psilidae,Drosophilidae,Sphaeroceridae,Muscidae	BGENL679-24_cns	Myopa variegata	0
48	127	data/BGE00176_MGE_cox1_insect_universal.fas	None	Agromyzidae	BLAST	family	656	1464	Drosophilidae,Agromyzidae,Anthomyiidae,Calliphoridae	BGENL680-24_cns	Agromyza demeijerei	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Agromyzidae	BLAST	family	406	687	Aphididae	BGENL681-24_cns	Agromyza demeijerei	0
22	46	data/BGE00176_MGE_cox1_insect_universal.fas	None	Agromyzidae	BLAST	family	653	1449	Drosophilidae,Tephritidae	BGENL682-24_cns	Agromyza demeijerei	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Agromyzidae	BLAST	family	429	717	Acrididae,Nitidulidae,Curculionidae,Dermestidae,Bostrichidae,Ptinidae,Tetracampidae	BGENL683-24_cns	Agromyza ferruginosa	0
0	10	data/BGE00176_MGE_cox1_insect_universal.fas	None	Agromyzidae	BLAST	family	657	1464	Drosophilidae,Tephritidae,Fanniidae	BGENL684-24_cns	Agromyza ferruginosa	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Limoniidae	BLAST	family	657	1515	Limoniidae,Empididae,Drosophilidae,Tachinidae	BGENL685-24_cns	Dicranomyia lucida	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Limoniidae	BLAST	family	657	1515	Limoniidae,Empididae,Drosophilidae,Tachinidae	BGENL686-24_cns	Dicranomyia lucida	0
12	29	data/BGE00176_MGE_cox1_insect_universal.fas	None	Limoniidae	BLAST	family	657	1371	Limoniidae,Drosophilidae	BGENL687-24_cns	Euphylidorea lineola	1
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Limoniidae	BLAST	family	657	1488	Limoniidae,Drosophilidae	BGENL688-24_cns	Euphylidorea lineola	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Limoniidae	BLAST	family	657	1515	Limoniidae,Drosophilidae	BGENL689-24_cns	Euphylidorea lineola	0
20	23	data/BGE00176_MGE_cox1_insect_universal.fas	None	Anthomyiidae	BLAST	family	589	1284	Hydrophilidae,Scarabaeidae,Dermestidae,Drosophilidae,Agromyzidae,Tephritidae	BGENL690-24_cns	Chirosia crassiseta	1
3	17	data/BGE00176_MGE_cox1_insect_universal.fas	None	Anthomyiidae	BLAST	family	656	1455	Anthomyiidae	BGENL691-24_cns	Chirosia crassiseta	0
7	16	data/BGE00176_MGE_cox1_insect_universal.fas	None	Anthomyiidae	BLAST	family	656	1473	Anthomyiidae	BGENL692-24_cns	Chirosia crassiseta	0
7	22	data/BGE00176_MGE_cox1_insect_universal.fas	None	Carnidae	BLAST	family	566	1356	Culicidae,Empididae,Syrphidae,Drosophilidae,Piophilidae,Muscidae,Tachinidae	BGENL693-24_cns	Meoneura obscurella	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Carnidae	BLAST	family	338	837	Tephritidae,Calliphoridae	BGENL694-24_cns	Meoneura obscurella	0
5	5	data/BGE00176_MGE_cox1_insect_universal.fas	None	Carnidae	BLAST	family	160	600		BGENL695-24_cns	Meoneura obscurella	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Chironomidae	BLAST	family	657	1386	Chironomidae	BGENL696-24_cns	Glyptotendipes caulicola	0
1	7	data/BGE00176_MGE_cox1_insect_universal.fas	None	Chironomidae	BLAST	family	110	513	Dytiscidae,Carabidae,Syrphidae,Tenthredinidae,Nymphalidae,Crambidae	BGENL697-24_cns	Glyptotendipes caulicola	0
18	26	data/BGE00176_MGE_cox1_insect_universal.fas	None	Chironomidae	BLAST	family	464	1116	Scarabaeidae,Chironomidae,Cylindrotomidae,Anthomyiidae,Tachinidae	BGENL698-24_cns	Kloosia pusilla	0
0	24	data/BGE00176_MGE_cox1_insect_universal.fas	None	Chironomidae	BLAST	family	325	912	Dermestidae,Bostrichidae,Chironomidae,Psychodidae,Vespidae,Tetracampidae	BGENL699-24_cns	Kloosia pusilla	4
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Limoniidae	BLAST	family	656	1515	Limoniidae,Drosophilidae,Muscidae,Tachinidae,Xylophagaidae	BGENL700-24_cns	Dicranomyia ornata	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Limoniidae	BLAST	family	656	1515	Limoniidae,Drosophilidae,Muscidae,Tachinidae,Xylophagaidae	BGENL701-24_cns	Dicranomyia ornata	0
1	1	data/BGE00176_MGE_cox1_insect_universal.fas	None	Limoniidae	BLAST	family	657	1527	Limoniidae,Drosophilidae	BGENL702-24_cns	Lipsothrix remota	0
0	0	data/BGE00176_MGE_cox1_insect_universal.fas	None	Limoniidae	BLAST	family	657	1515	Limoniidae,Syrphidae,Drosophilidae,Ephydridae	BGENL703-24_cns	Lipsothrix remota	0
