ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP1996-24_r_1_s_50	Ceramida baraudi	0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP1996-24_r_1_s_100	Ceramida baraudi	0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP1996-24_r_1.3_s_50	Ceramida baraudi	0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP1996-24_r_1.3_s_100	Ceramida baraudi	0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP1996-24_r_1.5_s_50	Ceramida baraudi	0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Staphylinidae,Hydraenidae,Scarabaeidae	BBIOP1996-24_r_1.5_s_100	Ceramida baraudi	0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Scarabaeidae	BBIOP1997-24_r_1_s_50	Ceramida baraudi	0
0	3	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Staphylinidae,Scarabaeidae	BBIOP1997-24_r_1_s_100	Ceramida baraudi	0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Scarabaeidae	BBIOP1997-24_r_1.3_s_50	Ceramida baraudi	0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Scarabaeidae	BBIOP1997-24_r_1.3_s_100	Ceramida baraudi	0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Scarabaeidae	BBIOP1997-24_r_1.5_s_50	Ceramida baraudi	0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Scarabaeidae	BBIOP1997-24_r_1.5_s_100	Ceramida baraudi	0
41	65	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	601	1524	Peltoperlidae,Hydraenidae,Scarabaeidae,Passalidae,Bolboceratidae,Hybosoridae,Chrysomelidae	BBIOP1998-24_r_1_s_50	Ceramida bedeaui	0
40	50	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	598	1344	Staphylinidae,Scarabaeidae	BBIOP1998-24_r_1_s_100	Ceramida bedeaui	0
18	55	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	629	1464	Tettigoniidae,Staphylinidae,Chironomidae,Drosophilidae,Sepsidae,Ulidiidae,Vespidae	BBIOP1998-24_r_1.3_s_50	Ceramida bedeaui	0
6	21	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	598	1248	Tettigoniidae,Acrididae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BBIOP1998-24_r_1.3_s_100	Ceramida bedeaui	0
5	18	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	601	1314	Leptophlebiidae,Lucanidae,Buprestidae,Elateridae,Ptilodactylidae,Dermestidae,Oestridae	BBIOP1998-24_r_1.5_s_50	Ceramida bedeaui	0
5	12	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	577	981	Staphylinidae,Scarabaeidae,Elateridae	BBIOP1998-24_r_1.5_s_100	Ceramida bedeaui	0
15	56	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	656	1539	Leiodidae,Scarabaeidae,Byturidae,Bothrideridae,Psychodidae	BBIOP1999-24_r_1_s_50	Ceramida bedeaui	0
13	43	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	653	1500	Muscidae	BBIOP1999-24_r_1_s_100	Ceramida bedeaui	0
2	14	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	656	1539	Scarabaeidae	BBIOP1999-24_r_1.3_s_50	Ceramida bedeaui	0
4	8	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	584	1419	Scarabaeidae	BBIOP1999-24_r_1.3_s_100	Ceramida bedeaui	0
5	7	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	560	1374	Scarabaeidae	BBIOP1999-24_r_1.5_s_50	Ceramida bedeaui	0
7	9	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	488	1209	Staphylinidae,Scarabaeidae,Geotrupidae	BBIOP1999-24_r_1.5_s_100	Ceramida bedeaui	0
2	3	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	656	1539	Scarabaeidae	BBIOP2000-24_r_1_s_50	Ceramida brancoi	0
3	4	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	656	1539	Scarabaeidae	BBIOP2000-24_r_1_s_100	Ceramida brancoi	0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	656	1539	Scarabaeidae	BBIOP2000-24_r_1.3_s_50	Ceramida brancoi	0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	656	1539	Scarabaeidae	BBIOP2000-24_r_1.3_s_100	Ceramida brancoi	0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	656	1539	Scarabaeidae	BBIOP2000-24_r_1.5_s_50	Ceramida brancoi	0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	656	1539	Scarabaeidae	BBIOP2000-24_r_1.5_s_100	Ceramida brancoi	0
8	8	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Scarabaeidae	BBIOP2001-24_r_1_s_50	Ceramida brancoi	0
6	6	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Hydraenidae,Scarabaeidae	BBIOP2001-24_r_1_s_100	Ceramida brancoi	0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Scarabaeidae	BBIOP2001-24_r_1.3_s_50	Ceramida brancoi	0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Scarabaeidae	BBIOP2001-24_r_1.3_s_100	Ceramida brancoi	0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1527	Scarabaeidae	BBIOP2001-24_r_1.5_s_50	Ceramida brancoi	0
0	0	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1527	Scarabaeidae	BBIOP2001-24_r_1.5_s_100	Ceramida brancoi	0
1	9	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Scarabaeidae	BBIOP2002-24_r_1_s_50	Ceramida brancoi	0
1	3	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Scarabaeidae	BBIOP2002-24_r_1_s_100	Ceramida brancoi	0
0	2	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Scarabaeidae	BBIOP2002-24_r_1.3_s_50	Ceramida brancoi	0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Hydraenidae,Scarabaeidae	BBIOP2002-24_r_1.3_s_100	Ceramida brancoi	0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Scarabaeidae	BBIOP2002-24_r_1.5_s_50	Ceramida brancoi	0
0	1	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	657	1539	Hydraenidae,Scarabaeidae	BBIOP2002-24_r_1.5_s_100	Ceramida brancoi	0
43	85	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	656	1539	Hydraenidae,Scarabaeidae	BBIOP2003-24_r_1_s_50	Ceramida dinizi	0
36	74	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	656	1539	Hydraenidae,Scarabaeidae	BBIOP2003-24_r_1_s_100	Ceramida dinizi	0
18	24	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	656	1539	Hydrophilidae,Hydraenidae,Scarabaeidae	BBIOP2003-24_r_1.3_s_50	Ceramida dinizi	0
22	26	data/BGE00101_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Scarabaeidae	BLAST	family	656	1539	Scarabaeidae	BBIOP2003-24_r_1.3_s_100	Ceramida dinizi	0
