ambig_basecount	ambig_full_basecount	error	family	fasta_file	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	process_id	species	stop_codons
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	529	531	Noctuidae	BHNHM381-24	Heptapotamia eustratii	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1545	Noctuidae	BHNHM382-24	Heptapotamia eustratii	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1545	Noctuidae	BHNHM383-24	Heptapotamia eustratii	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM384-24	Hydraecia mongoliensis	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM385-24	Hydraecia mongoliensis	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM386-24	Hypobarathra icterias	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM387-24	Hypobarathra icterias	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM388-24	Leucochlaena muscosa	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM389-24	Leucochlaena muscosa	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM390-24	Leucochlaena muscosa	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	423	573	Noctuidae	BHNHM391-24	Leucochlaena seposita	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1551	Noctuidae	BHNHM392-24	Lithophane lapidea	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1551	Noctuidae	BHNHM392-24	Lithophane lapidea	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	115	237	Noctuidae	BHNHM393-24	Lithophane lapidea	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM394-24	Lithophane ledereri	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1548	Noctuidae	BHNHM395-24	Lithophane merckii	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1548	Noctuidae	BHNHM396-24	Lithophane merckii	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1509	Noctuidae	BHNHM397-24	Lithophane merckii	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1542	Noctuidae	BHNHM398-24	Luperina diversa	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1542	Noctuidae	BHNHM399-24	Luperina diversa	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM400-24	Luperina samnii	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1545	Noctuidae	BHNHM401-24	Margelana versicolor	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1545	Noctuidae	BHNHM402-24	Margelana versicolor	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM403-24	Maraschia grisescens	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM404-24	Maraschia grisescens	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1509	Noctuidae	BHNHM405-24	Maraschia grisescens	0
0	0	None	Noctuidae	data/BGE00150_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1542	Noctuidae	BHNHM406-24	Megalodes eximia	0
