ambig_basecount	ambig_full_basecount	error	family	fasta_file	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	process_id	species	stop_codons
0	0	BGE00308-NC not in BOLD	None	data/BGE00308_MGE-BGE_r_1_s_100.fas	None	BLAST	None	655	1449		BGE00308-NC	None	0
2	18	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	625	1374		BGSNL1426-24	Synoria antiquella	0
28	48	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	654	1433	Achilidae,Andrenidae,Colletidae	BGSNL1427-24	Tsaraphycis mimeticella	0
0	0	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	655	1464	Andrenidae	BGSNL1428-24	Tsaraphycis mimeticella	0
0	0	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	655	1530	Andrenidae	BGSNL1429-24	Tsaraphycis mimeticella	0
0	0	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	655	1530	Andrenidae	BGSNL1430-24	Uncinus hispanella	0
0	0	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	657	1473	Andrenidae	BGSNL1431-24	Uncinus hispanella	0
0	0	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	657	1434	Andrenidae	BGSNL1432-24	Uncinus hispanella	0
0	0	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	657	1434	Andrenidae	BGSNL1433-24	Uncinus thymiella	0
0	0	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	656	1491	Andrenidae	BGSNL1434-24	Valdovecaria bradyrrhoella	0
0	8	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	656	1410	Andrenidae	BGSNL1435-24	Valdovecaria bradyrrhoella	0
0	0	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	656	1389	Andrenidae	BGSNL1436-24	Valdovecaria bradyrrhoella	0
None	0	Local BLAST failed for sequence ''	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	None	0		BGSNL1437-24	Valdovecaria hispanicella	0
0	24	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	656	1443	Andrenidae	BGSNL1438-24	Valdovecaria umbratella	0
0	0	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	655	1491	Andrenidae	BGSNL1439-24	Valdovecaria umbratella	0
0	0	None	Pyralidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	657	1533	Andrenidae	BGSNL1440-24	Valdovecaria umbratella	0
0	0	None	Zygaenidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Zygaenidae	BLAST	None	657	1431	Andrenidae	BGSNL1441-24	Adscita capitalis	0
0	0	None	Zygaenidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Zygaenidae	BLAST	None	657	1509	Andrenidae	BGSNL1442-24	Adscita capitalis	0
0	0	None	Zygaenidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Zygaenidae	BLAST	None	657	1512	Andrenidae	BGSNL1443-24	Adscita capitalis	0
0	0	None	Zygaenidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Zygaenidae	BLAST	None	657	1509	Andrenidae	BGSNL1444-24	Artona martini	0
11	101	None	Zygaenidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Zygaenidae	BLAST	None	653	1428	Andrenidae	BGSNL1445-24	Artona martini	0
25	65	None	Zygaenidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Zygaenidae	BLAST	None	655	1431	Andrenidae	BGSNL1446-24	Artona martini	0
0	0	None	Zygaenidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Zygaenidae	BLAST	None	656	1461	Andrenidae	BGSNL1447-24	Jordanita vartianae	0
0	1	None	Zygaenidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Zygaenidae	BLAST	None	655	1443	Andrenidae	BGSNL1448-24	Jordanita vartianae	0
0	5	None	Zygaenidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Zygaenidae	BLAST	None	655	1428	Andrenidae	BGSNL1449-24	Jordanita vartianae	0
0	0	None	Zygaenidae	data/BGE00308_MGE-BGE_r_1_s_100.fas	Zygaenidae	BLAST	None	655	1461	Andrenidae	BGSNL1450-24	Rhagades predotae	0
