ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
2	5	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aderidae	BLAST	family	657	1542	Staphylinidae,Hydraenidae,Pyrochroidae,Anthicidae	UNIFI096-23_r_1_s_50	Anidorus sanguinolentus	0
3	8	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aderidae	BLAST	family	657	1536	Staphylinidae,Hydraenidae,Cleridae,Pyrochroidae,Anthicidae	UNIFI096-23_r_1_s_100	Anidorus sanguinolentus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aderidae	BLAST	family	657	1530	Staphylinidae,Biphyllidae,Pyrochroidae,Aderidae,Anthicidae	UNIFI096-23_r_1.3_s_50	Anidorus sanguinolentus	0
0	2	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aderidae	BLAST	family	657	1521	Carabidae,Staphylinidae,Leiodidae,Biphyllidae,Pyrochroidae,Aderidae	UNIFI096-23_r_1.3_s_100	Anidorus sanguinolentus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aderidae	BLAST	family	651	1488	Hydraenidae,Scarabaeidae,Biphyllidae,Oedemeridae,Cerambycidae,Fanniidae,Noctuidae	UNIFI096-23_r_1.5_s_50	Anidorus sanguinolentus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Aderidae	BLAST	family	639	1467	Carabidae,Cleridae,Biphyllidae,Pyrochroidae,Cerambycidae,Geometridae	UNIFI096-23_r_1.5_s_100	Anidorus sanguinolentus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1575	Staphylinidae,Hydraenidae	UNIFI097-23_r_1_s_50	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1575	Staphylinidae,Hydraenidae	UNIFI097-23_r_1_s_100	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1575	Staphylinidae,Hydraenidae	UNIFI097-23_r_1.3_s_50	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1575	Staphylinidae,Hydraenidae	UNIFI097-23_r_1.3_s_100	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1542	Helophoridae,Staphylinidae,Hydraenidae	UNIFI097-23_r_1.5_s_50	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1530	Helophoridae,Staphylinidae,Hydraenidae	UNIFI097-23_r_1.5_s_100	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1575	Staphylinidae,Hydraenidae	UNIFI098-23_r_1_s_50	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1575	Staphylinidae,Hydraenidae	UNIFI098-23_r_1_s_100	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1575	Staphylinidae,Hydraenidae	UNIFI098-23_r_1.3_s_50	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1575	Staphylinidae,Hydraenidae	UNIFI098-23_r_1.3_s_100	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1548	Helophoridae,Staphylinidae,Hydraenidae	UNIFI098-23_r_1.5_s_50	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1521	Helophoridae,Staphylinidae,Hydraenidae	UNIFI098-23_r_1.5_s_100	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1575	Staphylinidae,Hydraenidae	UNIFI099-23_r_1_s_50	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1575	Staphylinidae,Hydraenidae	UNIFI099-23_r_1_s_100	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1575	Staphylinidae,Hydraenidae	UNIFI099-23_r_1.3_s_50	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1575	Staphylinidae,Hydraenidae	UNIFI099-23_r_1.3_s_100	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1554	Helophoridae,Staphylinidae,Hydraenidae	UNIFI099-23_r_1.5_s_50	Ipelates latissimus	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Agyrtidae	BLAST	family	656	1542	Helophoridae,Staphylinidae,Hydraenidae	UNIFI099-23_r_1.5_s_100	Ipelates latissimus	0
0	1	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	657	1548	Carabidae,Staphylinidae,Cucujidae,Pyrochroidae,Cerambycidae,Inocelliidae	UNIFI100-23_r_1_s_50	Sphaerosoma corcyreum	0
0	2	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	657	1548	Carabidae,Staphylinidae,Pyrochroidae,Chrysomelidae,Cerambycidae,Inocelliidae	UNIFI100-23_r_1_s_100	Sphaerosoma corcyreum	0
0	0	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	648	1482	Carabidae	UNIFI100-23_r_1.3_s_50	Sphaerosoma corcyreum	0
1	1	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	645	1440	Tortricidae,Choreutidae,Nymphalidae	UNIFI100-23_r_1.3_s_100	Sphaerosoma corcyreum	0
3	3	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	603	1347	Carabidae,Staphylinidae,Bothrideridae,Alexiidae,Syrphidae	UNIFI100-23_r_1.5_s_50	Sphaerosoma corcyreum	0
2	2	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	603	1347	Carabidae,Staphylinidae,Bothrideridae,Alexiidae,Syrphidae	UNIFI100-23_r_1.5_s_100	Sphaerosoma corcyreum	0
8	39	data/BGE00421_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Alexiidae	BLAST	family	657	1518	Carabidae,Staphylinidae,Leiodidae,Pyrochroidae,Cerambycidae	UNIFI101-23_r_1_s_50	Sphaerosoma globosum	0
