ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00690_nanopore_corrected.fasta	None	Libellulidae	BLAST	family	661	664	Cicadellidae,Sciaridae,Agromyzidae,Anthomyiidae,Chrysopidae	BIOSC2377-25_consensus231	Libellula quadrimaculata	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Libellulidae	BLAST	family	662	664	Aeshnidae,Sciaridae,Culicidae,Hybotidae	BIOSC2377-25_consensus6	Libellula quadrimaculata	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Libellulidae	BLAST	family	663	664	Cicadellidae,Mycetophilidae,Cossidae	BIOSC2377-25_consensus39	Libellula quadrimaculata	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Libellulidae	BLAST	family	662	664	Sciaridae,Chironomidae	BIOSC2377-25_consensus55	Libellula quadrimaculata	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Libellulidae	BLAST	family	603	649	Platystictidae,Cicadellidae	BIOSC2377-25_consensus283	Libellula quadrimaculata	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Libellulidae	BLAST	family	659	664	Baetidae,Braconidae	BIOSC2377-25_consensus3	Libellula quadrimaculata	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	646	647	Notonectidae,Nepidae,Reduviidae	BIOSC2378-25_consensus0	Ilyocoris cimicoides	6
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	663	670	Notonectidae	BIOSC2378-25_consensus2	Ilyocoris cimicoides	10
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	652	654		BIOSC2378-25_consensus3	Ilyocoris cimicoides	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	230	671		BIOSC2378-25_consensus165	Ilyocoris cimicoides	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	652	654		BIOSC2379-25_consensus1	Ilyocoris cimicoides	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	646	647	Notonectidae	BIOSC2379-25_consensus0	Ilyocoris cimicoides	7
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	659	664	Baetidae,Braconidae	BIOSC2379-25_consensus4	Ilyocoris cimicoides	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	392	757	Reduviidae,Pentatomidae,Psychodidae,Phoridae	BIOSC2379-25_consensus667	Ilyocoris cimicoides	6
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	646	647	Notonectidae	BIOSC2380-25_consensus16	Ilyocoris cimicoides	7
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	656	658		BIOSC2380-25_consensus1	Ilyocoris cimicoides	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	618	620	Notonectidae,Corixidae,Reduviidae	BIOSC2380-25_consensus7	Ilyocoris cimicoides	2
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	358	690	Micronectidae,Reduviidae,Pentatomidae,Psychodidae	BIOSC2380-25_consensus15	Ilyocoris cimicoides	3
0	0	data/BGE00690_nanopore_corrected.fasta	None	Naucoridae	BLAST	family	350	710		BIOSC2380-25_consensus173	Ilyocoris cimicoides	3
0	0	data/BGE00690_nanopore_corrected.fasta	None	Coenagrionidae	BLAST	family	657	658		BIOSC2381-25_consensus1	Coenagrion pulchellum	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Coenagrionidae	BLAST	family	657	658		BIOSC2382-25_consensus0	Coenagrion pulchellum	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Corixidae	BLAST	family	657	658	Corixidae	BIOSC2383-25_consensus0	Corixa affinis	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Corixidae	BLAST	family	657	658	Corixidae	BIOSC2384-25_consensus0	Corixa affinis	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Aeshnidae	BLAST	family	656	658	Aeshnidae	BIOSC2385-25_consensus1	Anax imperator	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Aeshnidae	BLAST	family	656	658	Tettigoniidae,Acrididae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	BIOSC2385-25_consensus6	Anax imperator	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Aeshnidae	BLAST	family	656	657	Tettigoniidae,Notonemouridae,Ninidae,Psychodidae,Ulidiidae,Vespidae,Hydropsychidae	BIOSC2385-25_consensus18	Anax imperator	1
0	0	data/BGE00690_nanopore_corrected.fasta	None	Gammaridae	BLAST	family	657	658	Gammaridae	BIOSC2386-25_consensus4	Gammarus lacustris	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Gammaridae	BLAST	family	641	649		BIOSC2386-25_consensus131	Gammarus lacustris	2
0	0	data/BGE00690_nanopore_corrected.fasta	None	Gammaridae	BLAST	family	659	661	Trichoniscidae	BIOSC2386-25_consensus2	Gammarus lacustris	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	662	664	Carabidae,Noctuidae	BIOSC2388-25_consensus1	Baetis vadimi	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	656	658	Baetidae	BIOSC2388-25_consensus13	Baetis vadimi	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	656	658	Culicidae,Limoniidae,Tephritidae	BIOSC2388-25_consensus11	Baetis vadimi	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	663	664	Cerambycidae,Simuliidae,Tephritidae,Anomosetidae,Chrysopidae	BIOSC2389-25_consensus10	Baetidae	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	663	664	Baetidae,Aphrophoridae,Mycetophilidae,Hepialidae	BIOSC2389-25_consensus1	Baetidae	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	660	663	Sciaridae,Anthomyiidae	BIOSC2389-25_consensus64	Baetidae	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	663	664	Culicidae,Phoridae,Chloropidae,Prodoxidae,Chrysopidae	BIOSC2389-25_consensus6	Baetidae	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	636	652		BIOSC2389-25_consensus164	Baetidae	2
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	657	658	Chironomidae	BIOSC2389-25_consensus114	Baetidae	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	662	664	Culicidae,Tabanidae	BIOSC2389-25_consensus187	Baetidae	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	661	664	Braconidae,Heliozelidae	BIOSC2389-25_consensus4	Baetidae	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	663	664	Gyrinidae,Limoniidae,Corydalidae	BIOSC2389-25_consensus23	Baetidae	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	663	664	Mycetophilidae,Phoridae,Drosophilidae,Calliphoridae,Tachinidae,Chrysopidae	BIOSC2389-25_consensus11	Baetidae	0
0	0	data/BGE00690_nanopore_corrected.fasta	None	Baetidae	BLAST	family	662	664	Ceratopogonidae,Hesperiidae	BIOSC2389-25_consensus19	Baetidae	0
