ambig_basecount	ambig_full_basecount	error	family	fasta_file	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	process_id	species	stop_codons
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	59	120	Noctuidae,Erebidae	BHNHM192-24	Brachylomia uralensis	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	324	501	Noctuidae,Euteliidae	BHNHM192-24	Brachylomia uralensis	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	56	69	Oecophoridae,Erebidae,Pyralidae,Crambidae,Geometridae	BHNHM193-24	Bryonycta opulenta	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	225	1002	Noctuidae,Erebidae	BHNHM193-24	Bryonycta opulenta	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	59	117	Noctuidae,Notodontidae,Nymphalidae,Crambidae	BHNHM193-24	Bryonycta opulenta	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	90	510	Noctuidae	BHNHM194-24	Bryophila amoenissima	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	413	450	Noctuidae	BHNHM195-24	Bryophila galathea	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	657	837	Noctuidae	BHNHM196-24	Bryophila maeonis	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	323	690	Noctuidae,Nolidae	BHNHM196-24	Bryophila maeonis	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	167	984	Noctuidae	BHNHM197-24	Bryophila maeonis	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	657	924	Noctuidae	BHNHM198-24	Bryophila microglossa	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	122	276	Leiodidae,Noctuidae,Erebidae,Nymphalidae	BHNHM199-24	Bryophila perloides	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	50	78	Depressariidae,Noctuidae,Erebidae	BHNHM200-24	Calocucullia celsiae	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1437	Noctuidae	BHNHM200-24	Calocucullia celsiae	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	218	255	Sphingidae,Endromidae,Noctuidae,Notodontidae	BHNHM201-24	Calocucullia celsiae	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	530	708	Noctuidae,Nolidae,Erebidae	BHNHM201-24	Calocucullia celsiae	4
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	207	939	Noctuidae,Erebidae	BHNHM202-24	Calophasia barthae	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	60	75		BHNHM202-24	Calophasia barthae	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	77	144	Noctuidae,Erebidae	BHNHM202-24	Calophasia barthae	1
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	588	624	Noctuidae	BHNHM203-24	Calophasia opalina	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	61	123	Noctuidae	BHNHM204-24	Calophasia opalina	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	656	1536	Noctuidae	BHNHM205-24	Calophasia opalina	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	147	261	Noctuidae	BHNHM207-24	Caradrina minoica	4
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	383	384	Noctuidae	BHNHM207-24	Caradrina minoica	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	255	279	Noctuidae,Geometridae	BHNHM208-24	Caradrina minoica	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	656	1545	Noctuidae	BHNHM209-24	Caradrina agrotina	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	355	393	Noctuidae	BHNHM210-24	Caradrina casearia	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1509	Noctuidae	BHNHM211-24	Caradrina fergana	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1437	Noctuidae	BHNHM213-24	Caradrina fergana	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	144	261	Noctuidae,Euteliidae	BHNHM214-24	Caradrina ibeasi	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	657	726	Noctuidae	BHNHM214-24	Caradrina ibeasi	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	515	552	Noctuidae	BHNHM215-24	Caradrina ibeasi	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	161	288	Noctuidae,Euteliidae	BHNHM215-24	Caradrina ibeasi	2
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	217	330	Noctuidae,Euteliidae	BHNHM216-24	Caradrina zernyi	1
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	411	924	Noctuidae	BHNHM216-24	Caradrina zernyi	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	261	297	Noctuidae,Geometridae	BHNHM216-24	Caradrina zernyi	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1542	Noctuidae,Euteliidae	BHNHM217-24	Caradrina inumbrata	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	465	501	Noctuidae	BHNHM218-24	Caradrina inumbrata	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	52	66	Noctuidae	BHNHM218-24	Caradrina inumbrata	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	519	642	Noctuidae	BHNHM218-24	Caradrina inumbrata	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	90	390	Noctuidae,Nolidae	BHNHM219-24	Caradrina inumbrata	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	449	486	Noctuidae,Erebidae	BHNHM220-24	Caradrina syriaca	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	467	504	Noctuidae	BHNHM221-24	Caradrina vicina	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	62	135	Noctuidae	BHNHM221-24	Caradrina vicina	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	246	990	Noctuidae	BHNHM221-24	Caradrina vicina	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	531	708	Noctuidae	BHNHM222-24	Caradrina vicina	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1509	Noctuidae	BHNHM223-24	Caradrina vicina	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	432	945	Noctuidae	BHNHM225-24	Caradrina wullschlegeli	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	261	297	Noctuidae	BHNHM225-24	Caradrina wullschlegeli	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	237	345	Noctuidae,Nolidae,Erebidae	BHNHM225-24	Caradrina wullschlegeli	2
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	94	165	Noctuidae	BHNHM226-24	Chersotis luperinoides	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	467	504	Noctuidae	BHNHM226-24	Chersotis luperinoides	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	225	708	Noctuidae	BHNHM226-24	Chersotis luperinoides	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1509	Noctuidae	BHNHM227-24	Clemathada calberlai	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM228-24	Cervyna cervago	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	599	1080	Noctuidae	BHNHM229-24	Cervyna cervago	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1377	Noctuidae	BHNHM230-24	Cervyna cervago	0
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	115	210	Noctuidae	BHNHM230-24	Cervyna cervago	1
0	0	None	Noctuidae	data/BGE00148_S2M_cox1.fasta	Noctuidae	BLAST	None	504	540	Noctuidae	BHNHM231-24	Chersotis multangula	0
