ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00662_nanopore.fasta	None	Heterogastridae	BLAST	family	656	658	Anthocoridae,Plataspidae,Rhyparochromidae,Heterogastridae	BIOSC1521-25_consensus0	Heterogaster cathariae	0
0	0	data/BGE00662_nanopore.fasta	None	Heterogastridae	BLAST	family	656	658	Plataspidae,Lygaeidae,Malcidae,Rhyparochromidae,Heterogastridae	BIOSC1522-25_consensus0	Heterogaster cathariae	0
0	0	data/BGE00662_nanopore.fasta	None	Amaurobiidae	BLAST	family	657	658	Amaurobiidae	BIOSC1523-25_consensus0	Amaurobius caucasicus	0
0	0	data/BGE00662_nanopore.fasta	None	Artheneidae	BLAST	family	657	658	Lygaeidae,Berytidae,Artheneidae	BIOSC1524-25_consensus0	Artheneis hyrcanica	0
0	0	data/BGE00662_nanopore.fasta	None	Artheneidae	BLAST	family	657	658	Lygaeidae,Berytidae,Artheneidae	BIOSC1525-25_consensus0	Artheneis hyrcanica	0
0	0	data/BGE00662_nanopore.fasta	None	Artheneidae	BLAST	family	656	658	Tettigoniidae,Acrididae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	BIOSC1525-25_consensus23	Artheneis hyrcanica	0
0	0	data/BGE00662_nanopore.fasta	None	Artheneidae	BLAST	family	657	658	Lygaeidae,Berytidae,Artheneidae	BIOSC1526-25_consensus0	Artheneis hyrcanica	0
0	0	data/BGE00662_nanopore.fasta	None	Artheneidae	BLAST	family	656	658	Tettigoniidae,Acrididae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	BIOSC1527-25_consensus41	Artheneis hyrcanica	0
0	0	data/BGE00662_nanopore.fasta	None	Artheneidae	BLAST	family	657	658	Lygaeidae,Berytidae,Artheneidae	BIOSC1527-25_consensus0	Artheneis hyrcanica	0
0	0	data/BGE00662_nanopore.fasta	None	Artheneidae	BLAST	family	661	666	Sciomyzidae,Anthomyiidae	BIOSC1528-25_consensus0	Artheneis hyrcanica	1
0	0	data/BGE00662_nanopore.fasta	None	Artheneidae	BLAST	family	657	658	Lygaeidae,Berytidae,Artheneidae	BIOSC1528-25_consensus4	Artheneis hyrcanica	0
0	0	data/BGE00662_nanopore.fasta	None	Dytiscidae	BLAST	family	657	658	Dytiscidae	BIOSC1529-25_consensus0	Hydroglyphus	0
