ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00663_nanopore.fasta	None	Cybaeidae	BLAST	family	657	658	Gnaphosidae	BIOSC1616-25_consensus0	Mastigusa arietina	0
0	0	data/BGE00663_nanopore.fasta	None	Diprionidae	BLAST	family	657	658	Diprionidae	BIOSC1618-25_consensus0	Diprion pini	0
0	0	data/BGE00663_nanopore.fasta	None	Uloboridae	BLAST	family	657	658	Uloboridae	BIOSC1619-25_consensus0	Hyptiotes gerhardti	0
0	0	data/BGE00663_nanopore.fasta	None	Scutelleridae	BLAST	family	657	658	Pentatomidae,Ceratopogonidae,Braconidae,Ichneumonidae	BIOSC1620-25_consensus54	Psacasta neglecta	0
0	0	data/BGE00663_nanopore.fasta	None	Scutelleridae	BLAST	family	659	664	Baetidae,Chironomidae,Mantispidae	BIOSC1620-25_consensus0	Psacasta neglecta	0
0	0	data/BGE00663_nanopore.fasta	None	Scutelleridae	BLAST	family	661	664	Carabidae,Syrphidae,Calamoceratidae	BIOSC1620-25_consensus3	Psacasta neglecta	0
0	0	data/BGE00663_nanopore.fasta	None	Scutelleridae	BLAST	family	655	658	Cicadellidae	BIOSC1620-25_consensus123	Psacasta neglecta	11
0	0	data/BGE00663_nanopore.fasta	None	Scutelleridae	BLAST	family	656	658	Tettigoniidae,Acrididae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	BIOSC1620-25_consensus101	Psacasta neglecta	0
0	0	data/BGE00663_nanopore.fasta	None	Tenebrionidae	BLAST	family	659	661	Reduviidae,Curculionidae,Geometridae	BIOSC1621-25_consensus113	Cossyphus	0
0	0	data/BGE00663_nanopore.fasta	None	Tenebrionidae	BLAST	family	654	657	Baetidae,Mycetophilidae,Chironomidae,Simuliidae,Psychodidae	BIOSC1621-25_consensus144	Cossyphus	0
0	0	data/BGE00663_nanopore.fasta	None	Tenebrionidae	BLAST	family	663	664	Perlodidae,Hepialidae	BIOSC1621-25_consensus1	Cossyphus	0
0	0	data/BGE00663_nanopore.fasta	None	Tenebrionidae	BLAST	family	659	661	Coenagrionidae,Reduviidae,Halimococcidae,Curculionidae,Muscidae,Tachinidae	BIOSC1621-25_consensus64	Cossyphus	0
0	0	data/BGE00663_nanopore.fasta	None	Tenebrionidae	BLAST	family	656	658	Tenebrionidae,Melandryidae,Mycetophagidae,Cerambycidae	BIOSC1621-25_consensus180	Cossyphus	0
0	0	data/BGE00663_nanopore.fasta	None	Tenebrionidae	BLAST	family	657	658	Pentatomidae,Ceratopogonidae,Braconidae,Ichneumonidae	BIOSC1621-25_consensus133	Cossyphus	0
0	0	data/BGE00663_nanopore.fasta	None	Tenebrionidae	BLAST	family	660	661	Halimococcidae,Carabidae,Culicidae,Osmylidae	BIOSC1621-25_consensus370	Cossyphus	0
0	0	data/BGE00663_nanopore.fasta	None	Tenebrionidae	BLAST	family	663	664	Tingidae,Carabidae,Anamorphidae,Simuliidae	BIOSC1621-25_consensus2	Cossyphus	0
0	0	data/BGE00663_nanopore.fasta	None	Tenebrionidae	BLAST	family	660	663	Mycetophilidae,Myrmeleontidae	BIOSC1621-25_consensus40	Cossyphus	0
0	0	data/BGE00663_nanopore.fasta	None	Liocranidae	BLAST	family	657	658	Liocranidae,Anyphaenidae	BIOSC1622-25_consensus0	Apostenus humilis	0
0	0	data/BGE00663_nanopore.fasta	None	Liocranidae	BLAST	family	656	658	Lycosidae,Phalangiidae	BIOSC1622-25_consensus7	Apostenus humilis	0
