ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	BGE00428-NC not in BOLD	None	BLAST	family	1	234		BGE00428-NC_cns	None	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Buprestidae	BLAST	family	449	876	Dytiscidae,Carabidae,Staphylinidae,Buprestidae,Scirtidae,Elmidae,Culicidae	UNIFI666-24_cns	Sphenoptera laportei	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Buprestidae	BLAST	family	656	1524	Buprestidae	UNIFI667-24_cns	Sphenoptera pilosula	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Buprestidae	BLAST	family	656	1524	Buprestidae	UNIFI668-24_cns	Sphenoptera pilosula	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Buprestidae	BLAST	family	656	1524	Buprestidae,Heteroceridae	UNIFI669-24_cns	Sphenoptera rauca	0
0	1	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Buprestidae	BLAST	family	460	1173	Staphylinidae,Lucanidae,Buprestidae,Elmidae,Dermestidae,Dolichopodidae	UNIFI670-24_cns	Sphenoptera rauca	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Buprestidae	BLAST	family	656	1512	Buprestidae,Heteroceridae	UNIFI671-24_cns	Sphenoptera rauca	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Buprestidae	BLAST	family	1	273	Reduviidae	UNIFI672-24_cns	Sphenoptera substriata	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Byrrhidae	BLAST	family	656	1524	Staphylinidae,Byrrhidae	UNIFI673-24_cns	Byrrhus fasciatus	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Byrrhidae	BLAST	family	656	1524	Staphylinidae,Byrrhidae	UNIFI674-24_cns	Byrrhus fasciatus	0
2	7	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Byrrhidae	BLAST	family	656	1524	Staphylinidae,Byrrhidae	UNIFI675-24_cns	Byrrhus fasciatus	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Byrrhidae	BLAST	family	656	1527	Staphylinidae,Silphidae,Leiodidae,Byrrhidae,Chrysomelidae,Dermestidae	UNIFI676-24_cns	Byrrhus focarilei	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Byrrhidae	BLAST	family	656	1527	Staphylinidae,Silphidae,Leiodidae,Byrrhidae,Nosodendridae	UNIFI677-24_cns	Byrrhus focarilei	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Byrrhidae	BLAST	family	656	1530	Staphylinidae,Silphidae,Leiodidae,Byrrhidae,Chrysomelidae,Dermestidae	UNIFI678-24_cns	Byrrhus focarilei	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Byrrhidae	BLAST	family	657	1530	Staphylinidae,Byrrhidae,Tenebrionidae	UNIFI679-24_cns	Byrrhus gigas	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Byrrhidae	BLAST	family	656	1530	Staphylinidae,Helotidae,Dermestidae	UNIFI680-24_cns	Byrrhus pilosellus pilosellus	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Byrrhidae	BLAST	family	657	1536	Staphylinidae,Elateridae,Byrrhidae,Dermestidae	UNIFI681-24_cns	Byrrhus pilosellus pilosellus	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Byrrhidae	BLAST	family	656	1530	Staphylinidae,Helotidae,Dermestidae	UNIFI682-24_cns	Byrrhus pilosellus similis	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Byrrhidae	BLAST	family	657	1527	Staphylinidae,Byrrhidae,Dermestidae,Nosodendridae	UNIFI683-24_cns	Byrrhus pyrenaeus	0
0	0	data/BGE00428_MGE-BGE_r_1_s_100.fas	None	Byrrhidae	BLAST	family	657	1530	Staphylinidae,Byrrhidae,Cerambycidae,Nosodendridae	UNIFI684-24_cns	Byrrhus signatus	0
