ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00409_S2M_cox1.fasta	None	Chrysididae	BLAST	family	520	564	Chrysididae	BGLIB761-24_contig1;39-602;-;cox1	Chrysis chrysoprasina	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Chrysididae	BLAST	family	198	702	Discolomatidae,Crabronidae,Formicidae	BGLIB766-24_contig0;4-705;-;cox1	Cleptes pallipes	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Bembicidae	BLAST	family	522	1338	Sphecidae,Crabronidae,Apidae,Formicidae	BGLIB769-24_contig2;185-1522;-;cox1	Bembix zonata	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Pompilidae	BLAST	family	156	204	Pompilidae	BGLIB776-24_contig2;1590-1793;+;cox1_1	Priocnemis cordivalvata	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Pompilidae	BLAST	family	516	1362	Braconidae,Vespidae,Pompilidae	BGLIB776-24_contig2;1766-3127;+;cox1_0	Priocnemis cordivalvata	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Pompilidae	BLAST	family	648	1557	Braconidae,Pompilidae	BGLIB780-24_contig1;1012-2568;-;cox1	Cryptocheilus discolor	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	206	1044	Ichneumonidae	BGLIB794-24_contig1;192-1235;-;cox1	Arotes albicinctus	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	643	1536	Ichneumonidae	BGLIB798-24_contig7;254-1789;+;cox1	Therion giganteum	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	167	468	Ichneumonidae	BGLIB805-24_contig0;1-468;-;cox1	Glypta heterocera	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	206	207	Ichneumonidae	BGLIB807-24_contig0;59-265;-;cox1	Glypta parvicaudata	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	57	321	Aphididae,Ichneumonidae	BGLIB807-24_contig1;2-322;+;cox1	Glypta parvicaudata	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	644	1461	Ichneumonidae	BGLIB811-24_contig1;4-1464;+;cox1	Lissonota antennalis	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	198	1029	Ichneumonidae	BGLIB815-24_contig2;95-1123;-;cox1	Syzeuctus inaequalis	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	657	1539	Ichneumonidae	BGLIB821-24_contig6;301-1839;+;cox1	Cymodusa leucocera	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	657	1392	Ichneumonidae	BGLIB822-24_contig1;110-1501;-;cox1_0	Dusona anceps	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	53	96	Braconidae,Ichneumonidae,Halictidae,Formicidae,Figitidae,Cynipidae	BGLIB822-24_contig1;1464-1559;+;cox1_1	Dusona anceps	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	656	1548	Ichneumonidae	BGLIB824-24_contig2;349-1896;+;cox1	Dusona infesta	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	150	285	Ichneumonidae	BGLIB825-24_contig2;38-322;-;cox1	Dusona polita	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	497	1215	Ichneumonidae	BGLIB826-24_contig3;1-1215;+;cox1	Hellwigia obscura	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	465	510	Ichneumonidae	BGLIB830-24_contig2;22-531;+;cox1	Phobocampe alticollis	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	89	159	Scarabaeidae,Ichneumonidae	BGLIB830-24_contig6;228-386;-;cox1	Phobocampe alticollis	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	492	1317	Ichneumonidae	BGLIB831-24_contig4;3-1319;+;cox1	Sinophorus albidus	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	657	1536	Ichneumonidae	BGLIB833-24_contig3;1274-2809;-;cox1	Sinophorus fuscicarpus	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	656	1392	Ichneumonidae	BGLIB836-24_contig3;3-1394;+;cox1	Sinophorus nitidus	0
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	119	153	Ichneumonidae	BGLIB838-24_contig0;1-153;+;cox1_0	Sinophorus tricoloripes	2
0	0	data/BGE00409_S2M_cox1.fasta	None	Ichneumonidae	BLAST	family	22	51		BGLIB838-24_contig0;225-275;-;cox1_1	Sinophorus tricoloripes	0
