ambig_basecount	ambig_full_basecount	error	family	fasta_file	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	process_id	species	stop_codons
0	14	BGE00146-NC not in BOLD	None	data/BGE00146_MGE-BGE_r_1_s_100.fas	None	BLAST	None	512	690		BGE00146-NC	None	0
0	0	None	Plutellidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Plutellidae	BLAST	None	656	1530	Yponomeutidae,Plutellidae,Crambidae	BHNHM001-24	Rhigognostis kovacsi	0
0	0	None	Psychidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Psychidae	BLAST	None	656	1530	Ypsolophidae,Psychidae,Nymphalidae,Crambidae	BHNHM002-24	Acanthopsyche siederi	0
0	0	None	Tineidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Tineidae	BLAST	None	654	1527	Depressariidae,Noctuidae,Nolidae,Erebidae,Geometridae	BHNHM003-24	Matratinea rufulicaput	0
0	0	None	Tortricidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Tortricidae	BLAST	None	657	1530	Tortricidae	BHNHM004-24	Pammene querceti	0
0	2	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	407	1305	Noctuidae,Euteliidae	BHNHM005-24	Agrochola rupicapra	0
0	0	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1533	Noctuidae	BHNHM006-24	Agrochola rupicapra	0
0	0	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1530	Noctuidae	BHNHM007-24	Agrochola rupicapra	0
0	0	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1533	Noctuidae	BHNHM008-24	Conisania renati	0
0	0	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1530	Noctuidae	BHNHM009-24	Episema gozmanyi	0
0	1	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1536	Noctuidae	BHNHM010-24	Luteohadena literata	0
1	1	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM011-24	Oncocnemis exacta	0
10	46	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	642	1530	Noctuidae	BHNHM012-24	Oncocnemis nigricula	0
0	3	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	636	1509	Noctuidae	BHNHM013-24	Polymixis latesco	0
0	0	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1530	Noctuidae	BHNHM014-24	Polymixis leuconota	0
0	0	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1530	Noctuidae	BHNHM015-24	Polymixis manisadjiani	0
0	0	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1533	Noctuidae	BHNHM016-24	Pseudohadena arenacea	0
0	0	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1530	Noctuidae	BHNHM017-24	Sideridis dalmae	0
1	3	None	Glyphipterigidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Glyphipterigidae	BLAST	None	657	1530	Plutellidae,Ypsolophidae,Noctuidae,Crambidae,Geometridae	BHNHM018-24	Digitivalva valeriella	0
0	0	None	Glyphipterigidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Glyphipterigidae	BLAST	None	656	1533	Yponomeutidae,Glyphipterigidae,Noctuidae,Crambidae,Geometridae	BHNHM019-24	Glyphipterix loricatella	0
0	0	None	Glyphipterigidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Glyphipterigidae	BLAST	None	656	1533	Yponomeutidae,Glyphipterigidae,Noctuidae,Crambidae,Geometridae	BHNHM020-24	Glyphipterix loricatella	0
0	0	None	Oecophoridae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Oecophoridae	BLAST	None	657	1530	Oecophoridae,Depressariidae,Crambidae,Drepanidae	BHNHM021-24	Epicallima bruandella	0
0	0	None	Pterolonchidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Pterolonchidae	BLAST	None	657	1530	Oecophoridae,Erebidae,Crambidae,Geometridae,Drepanidae	BHNHM022-24	Pterolonche inspersa	0
0	0	None	Psychidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Psychidae	BLAST	None	1	294	Gerridae,Staphylinidae,Lycidae	BHNHM023-24	Whittleia undulella	0
0	0	None	Pyralidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	657	1536	Pyralidae,Crambidae	BHNHM024-24	Homoeosoma subalbatella	0
0	0	None	Pyralidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	657	1530	Gelechiidae,Noctuidae,Pyralidae	BHNHM025-24	Homoeosoma inustella	0
0	0	None	Pyralidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Pyralidae	BLAST	None	657	1530	Pyralidae	BHNHM026-24	Hypsopygia incarnatalis	0
0	1	None	Ypsolophidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Ypsolophidae	BLAST	None	657	1533	Ypsolophidae,Nolidae,Erebidae,Crambidae	BHNHM027-24	Ochsenheimeria capella	0
0	0	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1530	Noctuidae	BHNHM028-24	Conisania renati	0
0	1	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1545	Noctuidae	BHNHM029-24	Luteohadena literata	0
2	2	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM030-24	Oncocnemis exacta	0
0	0	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1539	Noctuidae,Euteliidae	BHNHM031-24	Oncocnemis exacta	0
1	1	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM032-24	Oncocnemis exacta	0
0	0	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM033-24	Oncocnemis nigricula	0
0	0	None	Noctuidae	data/BGE00146_MGE-BGE_r_1_s_100.fas	Noctuidae	BLAST	None	657	1545	Noctuidae	BHNHM034-24	Oncocnemis nigricula	0
