ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1533	Papilionidae,Geometridae,Adelidae	BGSNL571-24_r_1_s_50	Adela pantherella	0
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1530	Papilionidae,Geometridae,Adelidae	BGSNL571-24_r_1_s_100	Adela pantherella	0
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1533	Papilionidae,Geometridae,Adelidae	BGSNL571-24_r_1.3_s_50	Adela pantherella	0
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1530	Papilionidae,Geometridae,Adelidae	BGSNL571-24_r_1.3_s_100	Adela pantherella	0
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1515	Palaeosetidae,Papilionidae,Geometridae,Adelidae,Incurvariidae	BGSNL571-24_r_1.5_s_50	Adela pantherella	0
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1512	Palaeosetidae,Papilionidae,Geometridae,Adelidae,Incurvariidae	BGSNL571-24_r_1.5_s_100	Adela pantherella	0
2	2	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1533	Palaeosetidae,Papilionidae,Riodinidae,Adelidae	BGSNL572-24_r_1_s_50	Adela repetitella	0
3	3	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1530	Palaeosetidae,Papilionidae,Riodinidae,Adelidae	BGSNL572-24_r_1_s_100	Adela repetitella	0
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1533	Palaeosetidae,Papilionidae,Riodinidae,Adelidae	BGSNL572-24_r_1.3_s_50	Adela repetitella	0
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1530	Palaeosetidae,Papilionidae,Riodinidae,Adelidae	BGSNL572-24_r_1.3_s_100	Adela repetitella	0
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1437	Palaeosetidae,Papilionidae,Riodinidae,Hesperiidae,Adelidae	BGSNL572-24_r_1.5_s_50	Adela repetitella	0
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1437	Palaeosetidae,Papilionidae,Riodinidae,Hesperiidae,Adelidae	BGSNL572-24_r_1.5_s_100	Adela repetitella	0
0	0	data/BGE00297_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Adelidae	BLAST	family	657	1533	Palaeosetidae,Papilionidae,Riodinidae,Adelidae	BGSNL573-24_r_1_s_50	Adela repetitella	0
