ambig_basecount	ambig_full_basecount	error	family	fasta_file	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	process_id	species	stop_codons
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM476-24	Polytela cliens	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM477-24	Sideridis implexa	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM478-24	Saragossa porosa	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM479-24	Saragossa porosa	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	569	1164	Noctuidae	BHNHM480-24	Syngrapha devergens	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1536	Noctuidae	BHNHM481-24	Syngrapha devergens	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	177	456	Noctuidae	BHNHM482-24	Syngrapha rilaecacuminum	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1548	Noctuidae	BHNHM483-24	Rhyacia arenacea	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1548	Noctuidae	BHNHM484-24	Rhyacia arenacea	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1293	Noctuidae	BHNHM485-24	Rhyacia arenacea	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	245	312	Noctuidae	BHNHM485-24	Rhyacia arenacea	4
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1131	Noctuidae	BHNHM486-24	Rhyacia nyctymerides	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	142	171	Noctuidae	BHNHM486-24	Rhyacia nyctymerides	3
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM487-24	Rhyacia nyctymerides	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	491	528	Noctuidae	BHNHM488-24	Rhyacia junonia	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	217	381	Noctuidae	BHNHM489-24	Standfussiana insulicola	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1155	Noctuidae	BHNHM489-24	Standfussiana insulicola	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1551	Noctuidae	BHNHM490-24	Standfussiana insulicola	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1551	Noctuidae	BHNHM491-24	Standfussiana nictymera	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1551	Noctuidae	BHNHM492-24	Standfussiana nictymera	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	98	150	Noctuidae	BHNHM493-24	Standfussiana nictymera	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	270	273	Noctuidae	BHNHM493-24	Standfussiana nictymera	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1536	Noctuidae	BHNHM494-24	Teinoptera lunaki	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1536	Noctuidae	BHNHM495-24	Teinoptera lunaki	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1536	Noctuidae	BHNHM496-24	Thysanoplusia circumscripta	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	159	465	Noctuidae	BHNHM497-24	Thysanoplusia circumscripta	4
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1536	Noctuidae	BHNHM498-24	Thysanoplusia circumscripta	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM499-24	Tholera hilaris	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM500-24	Tholera hilaris	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM501-24	Ulochlaena hirta	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1548	Noctuidae	BHNHM502-24	Ulochlaena hirta	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1548	Noctuidae	BHNHM503-24	Ulochlaena hirta	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1546	Noctuidae	BHNHM504-24	Trigonophora crassicornis	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	114	249	Noctuidae	BHNHM505-24	Trigonophora crassicornis	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1191	Noctuidae	BHNHM505-24	Trigonophora crassicornis	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1551	Noctuidae	BHNHM505-24	Trigonophora crassicornis	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM506-24	Xestia cohaesa	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	276	876	Noctuidae	BHNHM507-24	Xestia cohaesa	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	113	216	Noctuidae	BHNHM507-24	Xestia cohaesa	1
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM508-24	Xestia cohaesa	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM509-24	Xestia subgrisea	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM510-24	Xestia trifida	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	429	639	Noctuidae	BHNHM511-24	Xestia trifida	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1188	Noctuidae	BHNHM512-24	Xestia trifida	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1548	Noctuidae	BHNHM513-24	Xylena lunifera	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	386	423	Noctuidae	BHNHM514-24	Xylena lunifera	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1548	Noctuidae	BHNHM515-24	Xylena lunifera	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1314	Noctuidae	BHNHM516-24	Xylena buckwelli	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1536	Noctuidae	BHNHM517-24	Cucullia pustulata	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1536	Noctuidae	BHNHM518-24	Cucullia pustulata	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1539	Noctuidae	BHNHM519-24	Cucullia pustulata	0
0	0	None	Noctuidae	data/BGE00151_S2M_cox1.fasta	Noctuidae	BLAST	None	657	1536	Noctuidae	BHNHM520-24	Oncocnemis arenbergeri	0
0	0	None	Pentatomidae	data/BGE00151_S2M_cox1.fasta	Pentatomidae	BLAST	None	656	1542	Pentatomidae	BHNHM521-24	Apodiphus amygdali	0
0	0	None	Pentatomidae	data/BGE00151_S2M_cox1.fasta	Pentatomidae	BLAST	None	656	1542	Pentatomidae	BHNHM522-24	Apodiphus amygdali	0
0	0	None	Pentatomidae	data/BGE00151_S2M_cox1.fasta	Pentatomidae	BLAST	None	656	1542	Pentatomidae	BHNHM523-24	Apodiphus amygdali	0
