ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
8	52	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	517	1362	Pettalidae	BSCRO096-24_r_1_s_50	Neobisium dolicodactylum	0
15	42	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	522	1098	Ixodidae,Eupodidae	BSCRO096-24_r_1_s_100	Neobisium dolicodactylum	0
18	25	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	471	894	Hydryphantidae,Chthoniidae	BSCRO096-24_r_1.3_s_50	Neobisium dolicodactylum	0
16	17	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	161	477	Araneidae,Linyphiidae,Agelenidae	BSCRO096-24_r_1.5_s_50	Neobisium dolicodactylum	0
16	27	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	197	492	Hydryphantidae,Chthoniidae	BSCRO096-24_r_1.3_s_100	Neobisium dolicodactylum	0
16	16	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	97	249		BSCRO096-24_r_1.5_s_100	Neobisium dolicodactylum	0
7	17	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	542	1278	Phytoseiidae,Eriophyidae,Stigmaeidae,Phalangodidae,Phrynidae	BSCRO097-24_r_1_s_50	Neobisium dolicodactylum	0
2	10	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	263	1179		BSCRO097-24_r_1_s_100	Neobisium dolicodactylum	0
7	8	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	165	684		BSCRO097-24_r_1.3_s_50	Neobisium dolicodactylum	0
6	6	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	165	513		BSCRO097-24_r_1.3_s_100	Neobisium dolicodactylum	0
1	3	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	89	363	Vaejovidae,Scorpionidae,Antrodiaetidae,Pimoidae,Sparassidae	BSCRO097-24_r_1.5_s_50	Neobisium dolicodactylum	0
