ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
2	19	data/BGE00405_MGE_cox1_insect_universal.fas	BGE00405-NC not in BOLD	None	BLAST	family	300	750		BGE00405-NC_cns	None	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	655	1440	Ichneumonidae	BGLIB096-23_cns	Dusona erythrogaster	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1416	Ichneumonidae	BGLIB097-23_cns	Dusona erythrogaster	0
2	2	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	657	1500	Ichneumonidae	BGLIB098-23_cns	Dusona perditor	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1428	Ichneumonidae	BGLIB099-23_cns	Ctenopelma tomentosum	0
9	11	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	655	1353	Ichneumonidae	BGLIB100-23_cns	Ctenopelma tomentosum	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1509	Ichneumonidae	BGLIB101-23_cns	Cubocephalus fortipes	0
18	43	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	386	846	Cimbicidae,Noctuidae,Crambidae	BGLIB102-23_cns	Diadromus intermedius	16
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1374	Ichneumonidae	BGLIB103-23_cns	Dicaelotus erythrostoma	0
7	7	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	657	1374	Ichneumonidae	BGLIB104-23_cns	Diphyus septemguttatus	0
3	3	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	651	1365	Ichneumonidae	BGLIB105-23_cns	Diadegma hygrobium	0
5	8	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	539	1167	Chrysomelidae,Ichneumonidae,Tenthredinidae,Cimbicidae	BGLIB106-23_cns	Probles versutus	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	657	1416	Ichneumonidae	BGLIB107-23_cns	Dusona carinifer	0
1	3	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1440	Ichneumonidae	BGLIB108-23_cns	Dusona libertatis	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	655	1440	Ichneumonidae	BGLIB109-23_cns	Dusona remota	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	657	1416	Ichneumonidae	BGLIB110-23_cns	Dusona remota	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	657	1479	Ichneumonidae	BGLIB111-23_cns	Euryproctus plantator	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	657	1428	Ichneumonidae	BGLIB112-23_cns	Euryproctus plantator	0
16	53	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	627	1251	Ichneumonidae	BGLIB113-23_cns	Diadromus tenax	0
7	7	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1359	Ichneumonidae	BGLIB114-23_cns	Dichrogaster genalis	0
0	1	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	483	1188	Ichneumonidae	BGLIB115-23_cns	Dicaelotus pusillus	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	657	1470	Ichneumonidae	BGLIB116-23_cns	Diphyus tricolor	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1440	Ichneumonidae	BGLIB117-23_cns	Diadegma trochanteratum	0
0	1	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	657	1431	Ichneumonidae	BGLIB118-23_cns	Probles rufipes	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	657	1428	Ichneumonidae	BGLIB119-23_cns	Dusona contumax	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	655	1482	Ichneumonidae	BGLIB120-23_cns	Dusona myrtilla	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1428	Ichneumonidae	BGLIB121-23_cns	Dusona stygia	0
4	28	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	657	1362	Ichneumonidae	BGLIB122-23_cns	Dusona subaequalis	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1440	Ichneumonidae	BGLIB123-23_cns	Hepiopelmus variegatorius	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1521	Ichneumonidae	BGLIB124-23_cns	Echthronomas ochrostoma	0
20	31	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	635	1350	Ichneumonidae	BGLIB125-23_cns	Hyposoter barrettii	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	657	1419	Ichneumonidae	BGLIB126-23_cns	Hyposoter thuringiacus	0
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1422	Ichneumonidae	BGLIB127-23_cns	Endasys erythrogaster	0
43	61	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	594	1284	Ichneumonidae	BGLIB128-23_cns	Endasys erythrogaster	24
0	0	data/BGE00405_MGE_cox1_insect_universal.fas	None	Ichneumonidae	BLAST	family	656	1431	Ichneumonidae	BGLIB129-23_cns	Eridolius funebris	0
