ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
2	3	data/BGE00178_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	612	1284	Hydrophilidae,Histeridae,Scarabaeidae	BGENL1143-24_cns	Abraeus perpusillus	0
0	0	data/BGE00178_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	657	1542	Staphylinidae,Histeridae,Calliphoridae,Sarcophagidae	BGENL1147-24_cns	Atholus scutellaris	0
0	0	data/BGE00178_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1530	Hydrophilidae,Staphylinidae,Histeridae,Scarabaeidae,Dermestidae	BGENL1157-24_cns	Chalcionellus aemulus	0
0	0	data/BGE00178_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1530	Hydrophilidae,Staphylinidae,Histeridae,Scarabaeidae,Dermestidae	BGENL1158-24_cns	Chalcionellus aemulus	0
0	0	data/BGE00178_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1530	Hydrophilidae,Staphylinidae,Histeridae,Scarabaeidae,Dermestidae	BGENL1159-24_cns	Chalcionellus aemulus	0
0	0	data/BGE00178_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1530	Staphylinidae,Hydraenidae,Histeridae,Lampyridae	BGENL1162-24_cns	Chalcionellus amoenus	0
2	29	data/BGE00178_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	657	1530	Staphylinidae,Histeridae,Scarabaeidae	BGENL1163-24_cns	Chalcionellus blanchii	0
0	0	data/BGE00178_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	656	1530	Hydrophilidae,Staphylinidae,Leiodidae,Hydraenidae,Histeridae,Muscidae	BGENL1183-24_cns	Exaesiopus grossipes	0
0	0	data/BGE00178_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	657	1530	Hydrophilidae,Staphylinidae,Histeridae	BGENL1185-24_cns	Gnathoncus nannetensis	0
0	0	data/BGE00178_MGE-BGE_r_1_s_100.fas	None	Histeridae	BLAST	family	657	1530	Hydrophilidae,Staphylinidae,Histeridae	BGENL1186-24_cns	Gnathoncus nannetensis	0
