ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
3	25	data/BGE00172_MGE_cox1_insect_universal_swapped.fas	None	Histeridae	BLAST	family	655	1386	Histeridae,Elateridae,Tenebrionidae	BGENL1008-24_cns	Margarinotus punctiventer	0
0	3	data/BGE00172_MGE_cox1_insect_universal_swapped.fas	None	Histeridae	BLAST	family	657	1383	Staphylinidae,Silphidae,Histeridae,Scarabaeidae,Lucanidae	BGENL1011-24_cns	Platysoma elongatum	0
0	0	data/BGE00172_MGE_cox1_insect_universal_swapped.fas	None	Histeridae	BLAST	family	657	1524	Staphylinidae,Silphidae,Hydraenidae,Histeridae,Scarabaeidae,Muscidae	BGENL1012-24_cns	Platysoma elongatum	0
0	0	data/BGE00172_MGE_cox1_insect_universal_swapped.fas	None	Histeridae	BLAST	family	656	1527	Hydrophilidae,Staphylinidae,Histeridae,Dermestidae	BGENL1013-24_cns	Saprinus politus	0
0	0	data/BGE00172_MGE_cox1_insect_universal_swapped.fas	None	Histeridae	BLAST	family	638	1356	Hydrophilidae,Histeridae,Elateridae	BGENL1014-24_cns	Saprinus politus	0
0	0	data/BGE00172_MGE_cox1_insect_universal_swapped.fas	None	Histeridae	BLAST	family	657	1527	Carabidae,Staphylinidae,Histeridae,Buprestidae,Dermestidae	BGENL1018-24_cns	Saprinus virescens	0
0	0	data/BGE00172_MGE_cox1_insect_universal_swapped.fas	None	Carabidae	BLAST	family	657	1527	Carabidae	BGENL1022-24_cns	Amara fusca	0
0	0	data/BGE00172_MGE_cox1_insect_universal_swapped.fas	None	Carabidae	BLAST	family	657	1527	Carabidae	BGENL1023-24_cns	Amara fusca	0
0	0	data/BGE00172_MGE_cox1_insect_universal_swapped.fas	None	Carabidae	BLAST	family	657	1491	Carabidae	BGENL1024-24_cns	Amara montana	0
0	0	data/BGE00172_MGE_cox1_insect_universal_swapped.fas	None	Carabidae	BLAST	family	657	1527	Carabidae	BGENL1026-24_cns	Amara montana	0
