ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1533	Noctuidae	BHNHM286-24_contig5;1051-2583;-;cox1	Dichagyris orientis	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1531	Noctuidae	BHNHM291-24_contig4;4-1534;-;cox1	Dichagyris truculenta	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM292-24_contig7;881-2419;-;cox1	Dichagyris truculenta	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM293-24_circular;13274-14812;-;cox1	Dichagyris himalayensis	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM294-24_contig1;2413-3951;+;cox1	Dichagyris himalayensis	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM295-24_contig0;422-1960;+;cox1	Dichagyris himalayensis	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	507	717	Noctuidae	BHNHM296-24_contig3;4509-5225;-;cox1-b	Dichagyris terminicincta	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1251	Noctuidae	BHNHM297-24_contig0;3-1253;-;cox1	Dichagyris terminicincta	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	599	1416	Noctuidae	BHNHM301-24_contig6;2-1417;+;cox1	Divaena haywardi	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM302-24_contig2;3490-5028;-;cox1	Divaena haywardi	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM303-24_contig4;1012-2550;-;cox1	Divaena haywardi	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	633	1185	Noctuidae	BHNHM304-24_contig1;4-1188;+;cox1	Eugnorisma tamerlana	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM305-24_contig2;1652-3190;+;cox1	Eugnorisma tamerlana	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM306-24_contig0;920-2458;-;cox1	Egira tibori	0
0	0	data/BGE00149_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM307-24_contig0;13319-14857;-;cox1	Egira tibori	0
