ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Scutelleridae	BLAST	family	657	1533	Scutelleridae	BGLIB1000-24_cns	Eurygaster austriaca	0
4	6	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Scutelleridae	BLAST	family	656	1533	Scutelleridae	BGLIB1003-24_cns	Eurygaster hottentotta	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Scutelleridae	BLAST	family	501	1296	Miridae,Scutelleridae,Largidae,Aradidae,Halictidae	BGLIB1006-24_cns	Odontoscelis dorsalis	0
0	42	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Scutelleridae	BLAST	family	560	1371	Scutelleridae	BGLIB1009-24_cns	Odontoscelis dorsalis	0
3	8	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Pentatomidae	BLAST	family	593	1398	Pentatomidae	BGLIB1010-24_cns	Jalla dumosa	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Pentatomidae	BLAST	family	657	1542	Pentatomidae	BGLIB1012-24_cns	Jalla dumosa	0
0	4	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Pentatomidae	BLAST	family	656	1533	Pentatomidae	BGLIB1014-24_cns	Brachynema cinctum	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Pentatomidae	BLAST	family	657	1536	Pentatomidae	BGLIB1016-24_cns	Holcostethus vernalis	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Pentatomidae	BLAST	family	657	1533	Pentatomidae	BGLIB1017-24_cns	Holcostethus vernalis	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Pyrrhocoridae	BLAST	family	657	1533	Pyrrhocoridae	BGLIB1019-24_cns	Pyrrhocoris marginatus	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Rhyparochromidae	BLAST	family	657	1533	Lygaeidae,Berytidae,Rhyparochromidae,Cymidae,Coreidae	BGLIB1021-24_cns	Acompus pallipes	0
1	34	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Rhyparochromidae	BLAST	family	656	1464	Lygaeidae,Berytidae,Rhyparochromidae,Largidae	BGLIB1022-24_cns	Hyalochilus ovatulus	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Rhyparochromidae	BLAST	family	657	1530	Lygaeidae,Berytidae,Malcidae,Rhyparochromidae,Ninidae,Cymidae,Coreidae	BGLIB1024-24_cns	Lasiosomus enervis	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Rhyparochromidae	BLAST	family	560	1203	Gerridae,Miridae,Rhyparochromidae,Tachinidae	BGLIB1025-24_cns	Megalonotus dilatatus	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Rhyparochromidae	BLAST	family	657	1533	Pentatomidae,Lygaeidae,Berytidae,Rhyparochromidae,Rhopalidae,Largidae	BGLIB1027-24_cns	Megalonotus emarginatus	0
5	16	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Rhyparochromidae	BLAST	family	656	1446	Rhyparochromidae	BGLIB1030-24_cns	Notochilus limbatus	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Rhyparochromidae	BLAST	family	657	1533	Pentatomidae,Lygaeidae,Rhyparochromidae,Ninidae,Blissidae,Cymidae,Rhopalidae	BGLIB1034-24_cns	Ischnocoris punctulatus	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Rhyparochromidae	BLAST	family	657	1533	Pentatomidae,Lygaeidae,Malcidae,Rhyparochromidae,Ninidae,Blissidae,Cymidae,Stenocephalidae	BGLIB1035-24_cns	Ischnocoris punctulatus	0
0	5	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Heterogastridae	BLAST	family	596	1278	Miridae,Reduviidae,Lygaeidae,Berytidae,Colobathristidae,Malcidae,Rhyparochromidae,Heterogastridae,Rhopalidae	BGLIB1037-24_cns	Heterogaster cathariae	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Heterogastridae	BLAST	family	656	1533	Malcidae,Rhyparochromidae,Heterogastridae,Rhopalidae,Alydidae,Stenocephalidae,Largidae	BGLIB1038-24_cns	Heterogaster cathariae	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Coreidae	BLAST	family	657	1542	Rhopalidae,Alydidae,Coreidae	BGLIB951-24_cns	Spathocera laticornis	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Coreidae	BLAST	family	656	1542	Rhopalidae,Alydidae,Coreidae	BGLIB954-24_cns	Nemocoris fallenii	0
0	27	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Miridae	BLAST	family	521	1419	Miridae	BGLIB955-24_cns	Capsodes flavomarginatus	0
0	33	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Miridae	BLAST	family	655	1533	Miridae	BGLIB956-24_cns	Trigonotylus psammaecolor	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Miridae	BLAST	family	655	1533	Miridae	BGLIB963-24_cns	Halticus macrocephalus	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Miridae	BLAST	family	655	1533	Miridae	BGLIB966-24_cns	Halticus saltator	0
1	13	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Miridae	BLAST	family	657	1530	Miridae	BGLIB967-24_cns	Heterotoma merioptera	0
4	10	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Tingidae	BLAST	family	639	1377	Gerridae,Tingidae	BGLIB970-24_cns	Acalypta nigrinervis	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Tingidae	BLAST	family	657	1527	Anthocoridae,Tingidae	BGLIB971-24_cns	Galeatus spinifrons	0
0	10	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Tingidae	BLAST	family	656	1524	Tingidae	BGLIB973-24_cns	Oncochila scapularis	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Tingidae	BLAST	family	656	1527	Tingidae	BGLIB974-24_cns	Physatocheila harwoodi	0
1	20	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Reduviidae	BLAST	family	598	1251	Reduviidae	BGLIB978-24_cns	Pygolampis bidentata	0
4	28	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Leptopodidae	BLAST	family	638	1479	Notonectidae,Micronectidae,Saldidae,Leptopodidae	BGLIB980-24_cns	Leptopus marmoratus	0
1	1	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Leptopodidae	BLAST	family	657	1527	Notonectidae,Saldidae,Leptopodidae,Anthocoridae,Pentatomidae,Plataspidae,Scutelleridae	BGLIB981-24_cns	Leptopus marmoratus	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Saldidae	BLAST	family	657	1527	Notonectidae,Aphelocheiridae,Saldidae,Rhopalidae	BGLIB983-24_cns	Chartoscirta cocksii	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Saldidae	BLAST	family	655	1533	Notonectidae,Aphelocheiridae,Saldidae,Pentatomidae,Heterogastridae,Rhopalidae	BGLIB986-24_cns	Teloleuca pellucens	0
6	24	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Cydnidae	BLAST	family	656	1527	Pentatomidae,Cydnidae,Scutelleridae,Pyrrhocoridae	BGLIB988-24_cns	Geotomus elongatus	0
0	0	data/BGE00411_MGE-BGE_r_1_s_100.fas	None	Scutelleridae	BLAST	family	656	1533	Scutelleridae	BGLIB998-24_cns	Eurygaster austriaca	0
