ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Blaberidae	BLAST	family	657	1515	Blaberidae	BGENL381-23_cns	Phoetalia pallida	0
2	2	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Blaberidae	BLAST	family	657	1440	Blaberidae	BGENL382-23_cns	Rhyparobia maderae	0
0	1	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Blaberidae	BLAST	family	657	1527	Blaberidae,Blattellidae	BGENL383-23_cns	Rhyparobia maderae	0
4	9	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Ectobiidae	BLAST	family	656	1467	Blaberidae,Ectobiidae	BGENL384-23_cns	Ectobius	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Ectobiidae	BLAST	family	657	1527	Blaberidae,Ectobiidae	BGENL385-23_cns	Ectobius montanus	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Ectobiidae	BLAST	family	656	1500	Blaberidae,Ectobiidae,Pseudophyllodromiidae	BGENL386-23_cns	Capraiellus panzeri	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Ectobiidae	BLAST	family	656	1527	Blaberidae,Ectobiidae	BGENL387-23_cns	Capraiellus panzeri	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Ectobiidae	BLAST	family	656	1527	Blaberidae,Ectobiidae	BGENL388-23_cns	Capraiellus panzeri	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Ectobiidae	BLAST	family	656	1527	Blaberidae,Ectobiidae	BGENL389-23_cns	Capraiellus panzeri	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Ectobiidae	BLAST	family	657	1503	Blaberidae,Ectobiidae	BGENL390-23_cns	Ectobiidae	0
5	5	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Ectobiidae	BLAST	family	657	1467	Blaberidae,Ectobiidae	BGENL391-23_cns	Ectobiidae	0
0	2	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Ectobiidae	BLAST	family	656	1527	Blaberidae,Ectobiidae	BGENL392-23_cns	Ectobiidae	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Ectobiidae	BLAST	family	657	1527	Ectobiidae,Blattellidae	BGENL393-23_cns	Phyllodromica marginata	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Ectobiidae	BLAST	family	657	1515	Ectobiidae,Blattidae	BGENL394-23_cns	Phyllodromica marginata	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Ectobiidae	BLAST	family	657	1512	Blaberidae,Ectobiidae,Blattidae	BGENL395-23_cns	Phyllodromica marginata	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Forficulidae	BLAST	family	657	1524	Forficulidae,Syrphidae,Rhagionidae	BGENL398-23_cns	Chelidurella acanthopygia	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Forficulidae	BLAST	family	657	1512	Anisolabididae,Forficulidae,Culicidae	BGENL399-23_cns	Apterygida albipennis	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Forficulidae	BLAST	family	657	1512	Anisolabididae,Forficulidae,Culicidae	BGENL400-23_cns	Apterygida albipennis	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Anisolabididae	BLAST	family	656	1524	Anisolabididae,Dytiscidae,Haliplidae,Culicidae,Tipulidae,Muscidae	BGENL403-23_cns	Euborellia annulipes	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Anisolabididae	BLAST	family	656	1524	Anisolabididae,Dytiscidae,Haliplidae,Culicidae,Tipulidae,Muscidae	BGENL404-23_cns	Euborellia annulipes	0
0	1	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Anisolabididae	BLAST	family	656	1524	Anisolabididae,Dytiscidae,Haliplidae,Culicidae,Tipulidae,Muscidae	BGENL405-23_cns	Euborellia annulipes	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Anisolabididae	BLAST	family	656	1524	Anisolabididae,Dytiscidae,Haliplidae,Culicidae,Tipulidae,Muscidae	BGENL406-23_cns	Euborellia annulipes	0
2	5	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Corydiidae	BLAST	family	656	1530	Blattidae,Cryptocercidae,Corydiidae	BGENL407-23_cns	Polyphaga aegyptiaca	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Corydiidae	BLAST	family	657	1524	Cryptocercidae,Kalotermitidae,Corydiidae,Bombyliidae	BGENL409-23_cns	Heterogamodes ursina	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Corydiidae	BLAST	family	657	1524	Blattidae,Cryptocercidae,Corydiidae,Bombyliidae	BGENL410-23_cns	Heterogamodes ursina	0
1	2	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Forficulidae	BLAST	family	656	1521	Forficulidae,Dytiscidae,Culicidae,Simuliidae	BGENL417-23_cns	Forficula lurida	0
3	14	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Forficulidae	BLAST	family	626	1392	Labiduridae,Forficulidae,Nemouridae,Panorpidae	BGENL419-23_cns	Forficula lesnei	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Forficulidae	BLAST	family	657	1494	Anisolabididae,Forficulidae,Spongiphoridae,Dytiscidae,Chironomidae,Trichoceridae,Syrphidae,Sialidae	BGENL420-23_cns	Forficula lesnei	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Forficulidae	BLAST	family	657	1512	Anisolabididae,Forficulidae,Spongiphoridae,Dytiscidae,Haliplidae,Culicidae,Chironomidae,Trichoceridae	BGENL421-23_cns	Forficula lesnei	0
6	21	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Forficulidae	BLAST	family	635	1437	Forficulidae	BGENL423-23_cns	Forficula decipiens	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Forficulidae	BLAST	family	657	1521	Labiduridae,Forficulidae,Haplodiplatyidae,Carabidae,Phoridae	BGENL424-23_cns	Forficula decipiens	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Forficulidae	BLAST	family	657	1524	Forficulidae,Dytiscidae,Carabidae,Cleridae,Culicidae,Syrphidae,Inocelliidae	BGENL428-23_cns	Eulithinus analis	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Forficulidae	BLAST	family	657	1500	Forficulidae,Dytiscidae,Carabidae,Cleridae,Culicidae,Syrphidae,Inocelliidae	BGENL429-23_cns	Eulithinus analis	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Forficulidae	BLAST	family	657	1524	Forficulidae,Dytiscidae,Carabidae,Cleridae,Culicidae,Syrphidae,Inocelliidae	BGENL430-23_cns	Eulithinus analis	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Psyllidae	BLAST	family	657	1452	Psyllidae	BGENL439-23_cns	Cacopsylla parvipennis	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Psyllidae	BLAST	family	657	1503	Psyllidae	BGENL440-23_cns	Cacopsylla hippophaes	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Triozidae	BLAST	family	657	1482	Psyllidae,Triozidae,Carsidaridae,Liviidae	BGENL442-23_cns	Bactericera maura	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Aphrophoridae	BLAST	family	657	1515	Cercopidae,Aphrophoridae	BGENL443-23_cns	Neophilaenus minor	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Cicadellidae	BLAST	family	657	1428	Cicadellidae	BGENL445-23_cns	Penthimia nigra	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Cicadellidae	BLAST	family	657	1515	Cicadellidae	BGENL446-23_cns	Artianus interstitialis	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Cicadellidae	BLAST	family	657	1515	Cicadellidae	BGENL447-23_cns	Arocephalus longiceps	0
0	0	data/BGE00173_MGE_cox1_insect_universal_swapped.fas	None	Cicadellidae	BLAST	family	654	1515	Membracidae,Cicadellidae	BGENL448-23_cns	Goniagnathus brevis	0
