ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	529	531	Noctuidae	BHNHM381-24_contig5;2-532;-;cox1	Heptapotamia eustratii	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1545	Noctuidae	BHNHM382-24_circular;3076-4620;+;cox1	Heptapotamia eustratii	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1545	Noctuidae	BHNHM383-24_contig0;12420-13964;-;cox1	Heptapotamia eustratii	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM384-24_contig6;365-1903;+;cox1	Hydraecia mongoliensis	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM385-24_contig0;1625-3163;+;cox1	Hydraecia mongoliensis	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM386-24_circular;9776-11314;-;cox1	Hypobarathra icterias	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM387-24_contig9;419-1957;+;cox1	Hypobarathra icterias	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM388-24_contig0;1693-3231;+;cox1	Leucochlaena muscosa	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM389-24_contig1;423-1961;+;cox1	Leucochlaena muscosa	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM390-24_circular;10870-12408;-;cox1	Leucochlaena muscosa	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1551	Noctuidae	BHNHM392-24_contig4;588-2138;+;cox1_0	Lithophane lapidea	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1551	Noctuidae	BHNHM392-24_contig4;8715-10265;-;cox1_1	Lithophane lapidea	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM394-24_contig1;3382-4920;-;cox1	Lithophane ledereri	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1548	Noctuidae	BHNHM395-24_circular;6168-7715;-;cox1	Lithophane merckii	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1548	Noctuidae	BHNHM396-24_circular;10698-12245;-;cox1	Lithophane merckii	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1509	Noctuidae	BHNHM397-24_contig2;1093-2601;-;cox1	Lithophane merckii	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1542	Noctuidae	BHNHM398-24_contig5;530-2071;+;cox1	Luperina diversa	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1542	Noctuidae	BHNHM399-24_circular;10815-12356;-;cox1	Luperina diversa	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM400-24_contig1;1718-3256;+;cox1	Luperina samnii	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1545	Noctuidae	BHNHM401-24_contig1;918-2462;-;cox1	Margelana versicolor	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1545	Noctuidae	BHNHM402-24_contig1;345-1889;+;cox1	Margelana versicolor	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM403-24_contig3;82-1620;-;cox1	Maraschia grisescens	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM404-24_contig1;412-1950;+;cox1	Maraschia grisescens	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1509	Noctuidae	BHNHM405-24_contig4;310-1818;+;cox1	Maraschia grisescens	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1542	Noctuidae	BHNHM406-24_contig0;12157-13698;-;cox1	Megalodes eximia	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1542	Noctuidae	BHNHM407-24_contig0;11774-13315;-;cox1	Megalodes eximia	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1380	Noctuidae	BHNHM409-24_contig5;3-1382;-;cox1	Olivenebula subsericata	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1083	Noctuidae	BHNHM410-24_contig5;79-1161;-;cox1_0	Olivenebula subsericata	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM413-24_contig0;3460-4998;-;cox1	Mycteroplus puniceago	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1536	Noctuidae	BHNHM414-24_contig0;440-1975;+;cox1	Omphalophana anatolica	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1536	Noctuidae	BHNHM415-24_contig0;3529-5064;-;cox1	Omphalophana anatolica	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1536	Noctuidae	BHNHM416-24_contig1;440-1975;+;cox1	Omphalophana anatolica	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM421-24_contig8;274-1812;-;cox1	Orthosia ella	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM422-24_contig0;7354-8892;+;cox1	Oxytripia orbiculosa	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM423-24_contig0;6517-8055;-;cox1	Oxytripia orbiculosa	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM424-24_contig2;544-2082;+;cox1	Oxytripia orbiculosa	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	656	1536	Noctuidae	BHNHM425-24_contig1;10548-12083;-;cox1	Panchrysia dives	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	656	1536	Noctuidae	BHNHM426-24_contig0;892-2427;+;cox1	Panchrysia dives	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	656	1536	Noctuidae	BHNHM427-24_contig0;12309-13844;-;cox1	Panchrysia dives	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM428-24_contig0;1597-3135;+;cox1	Panchrysia ornata	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM431-24_contig2;932-2470;-;cox1	Paranataelia whitei	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	656	1539	Noctuidae	BHNHM433-24_circular;10697-12235;-;cox1	Plusidia cheiranthi	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	656	1539	Noctuidae	BHNHM434-24_contig0;10656-12194;-;cox1	Plusidia cheiranthi	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	536	1353	Noctuidae	BHNHM435-24_contig0;917-2269;-;cox1	Plusidia cheiranthi	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM437-24_contig1;3397-4935;-;cox1	Perigrapha wimmeri	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1509	Noctuidae,Erebidae	BHNHM438-24_contig2;424-1932;+;cox1	Phidrimana amurensis	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1551	Noctuidae	BHNHM441-24_contig0;4063-5613;+;cox1	Phlogophora cabrali	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1509	Noctuidae	BHNHM442-24_contig9;25-1533;-;cox1	Phlogophora wollastoni	0
0	0	data/BGE00150_S2M_cox1.fasta	None	Noctuidae	BLAST	family	657	1551	Noctuidae	BHNHM443-24_circular;3371-4921;-;cox1	Phlogophora wollastoni	0
