ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00175_MGE_cox1_insect_universal.fas	None	Aphelinidae	BLAST	family	651	1440	Trichogrammatidae,Eulophidae,Aphelinidae	BGENL761-24_cns	Aphelinus chaonia	0
3	3	data/BGE00175_MGE_cox1_insect_universal.fas	None	Aphelinidae	BLAST	family	657	1416	Eulophidae,Aphelinidae	BGENL763-24_cns	Aphelinus humilis	0
0	0	data/BGE00175_MGE_cox1_insect_universal.fas	None	Aphelinidae	BLAST	family	651	1479	Pteromalidae,Trichogrammatidae,Aphelinidae	BGENL764-24_cns	Aphelinus humilis	0
0	0	data/BGE00175_MGE_cox1_insect_universal.fas	None	Aphelinidae	BLAST	family	651	1482	Pteromalidae,Trichogrammatidae,Aphelinidae	BGENL765-24_cns	Aphelinus humilis	0
0	0	data/BGE00175_MGE_cox1_insect_universal.fas	None	Aphelinidae	BLAST	family	651	1494	Pteromalidae,Trichogrammatidae,Encyrtidae,Eulophidae,Aphelinidae	BGENL766-24_cns	Aphelinus tricolor	0
0	0	data/BGE00175_MGE_cox1_insect_universal.fas	None	Aphelinidae	BLAST	family	651	1422	Pteromalidae,Trichogrammatidae,Encyrtidae,Eulophidae,Aphelinidae	BGENL767-24_cns	Aphelinus tricolor	0
0	0	data/BGE00175_MGE_cox1_insect_universal.fas	None	Aphelinidae	BLAST	family	651	1485	Pteromalidae,Trichogrammatidae,Encyrtidae,Eulophidae,Aphelinidae	BGENL768-24_cns	Aphelinus tricolor	0
0	0	data/BGE00175_MGE_cox1_insect_universal.fas	None	Halictidae	BLAST	family	657	1437	Halictidae	BGENL769-24_cns	Lasioglossum laeve	0
0	0	data/BGE00175_MGE_cox1_insect_universal.fas	None	Halictidae	BLAST	family	657	1368	Halictidae	BGENL771-24_cns	Lasioglossum laeve	0
0	0	data/BGE00175_MGE_cox1_insect_universal.fas	None	Bethylidae	BLAST	family	657	1440	Aphididae,Ichneumonidae,Vespidae,Crabronidae,Bethylidae,Chrysididae,Formicidae	BGENL773-24_cns	Cephalonomia gallicola	0
0	8	data/BGE00175_MGE_cox1_insect_universal.fas	None	Braconidae	BLAST	family	621	1383	Braconidae	BGENL778-24_cns	Aclitus obscuripennis	0
