ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons
0	0	data/BGE00146_MGE-BGE_r_1_s_100.fas	None	Plutellidae	BLAST	family	656	1530	Yponomeutidae,Plutellidae,Crambidae	BHNHM001-24_cns	Rhigognostis kovacsi	0
0	0	data/BGE00146_MGE-BGE_r_1_s_100.fas	None	Psychidae	BLAST	family	656	1530	Ypsolophidae,Psychidae,Nymphalidae,Crambidae	BHNHM002-24_cns	Acanthopsyche siederi	0
0	0	data/BGE00146_MGE-BGE_r_1_s_100.fas	None	Tortricidae	BLAST	family	657	1530	Tortricidae	BHNHM004-24_cns	Pammene querceti	0
0	0	data/BGE00146_MGE-BGE_r_1_s_100.fas	None	Noctuidae	BLAST	family	657	1533	Noctuidae	BHNHM006-24_cns	Agrochola rupicapra	0
0	0	data/BGE00146_MGE-BGE_r_1_s_100.fas	None	Noctuidae	BLAST	family	657	1530	Noctuidae	BHNHM007-24_cns	Agrochola rupicapra	0
0	0	data/BGE00146_MGE-BGE_r_1_s_100.fas	None	Noctuidae	BLAST	family	657	1533	Noctuidae	BHNHM008-24_cns	Conisania renati	0
0	0	data/BGE00146_MGE-BGE_r_1_s_100.fas	None	Noctuidae	BLAST	family	657	1530	Noctuidae	BHNHM009-24_cns	Episema gozmanyi	0
0	1	data/BGE00146_MGE-BGE_r_1_s_100.fas	None	Noctuidae	BLAST	family	657	1536	Noctuidae	BHNHM010-24_cns	Luteohadena literata	0
1	1	data/BGE00146_MGE-BGE_r_1_s_100.fas	None	Noctuidae	BLAST	family	657	1539	Noctuidae	BHNHM011-24_cns	Oncocnemis exacta	0
0	3	data/BGE00146_MGE-BGE_r_1_s_100.fas	None	Noctuidae	BLAST	family	636	1509	Noctuidae	BHNHM013-24_cns	Polymixis latesco	0
0	0	data/BGE00146_MGE-BGE_r_1_s_100.fas	None	Noctuidae	BLAST	family	657	1530	Noctuidae	BHNHM014-24_cns	Polymixis leuconota	0
